cx,cy,ux,uy,dx,dy,dz,e1,e2,s1,s2,O_0,O_1,O_2,dray_0,dray_1,dray_2,H_0,H_1,H_2,r_0,r_1,r_2
1.9558405907275396,-1.6131836242730175,0.012648875179887699,-0.019379712925371051,0.016331427551466136,0.022603470880053895,-0.9996111081707254,1.8708757733280048,0.59197228477083053,0.055810546408551848,-1.6861186233619148,1.9684894659074272,-1.6325633371983885,5,0.016331427551466136,0.022603470880053895,-0.9996111081707254,1.9558405907275396,-1.6131836242730175,0.64276738219600793,-0.38797541461168006,0.32000337268758777,0.86433380075377342
-1.1387652070576042,1.8713122041952857,0.015526341515862258,0.0051889512658432673,-0.020295965929362107,0.0031518674333602509,-0.99978904749885944,0.38795708601520174,-1.9466784117672074,-1.4090340861561219,0.85463925246876515,-1.123238865541742,1.8765011554611288,5,-0.020295965929362107,0.0031518674333602509,-0.99978904749885944,-1.1387652070576042,1.8713122041952857,0.47985955623751664,0.22671135983988303,-0.37255066441156348,0.89989330576799687
-1.3591518645686218,-1.1399838505764799,-0.018161797422870923,-0.0010401752555187604,-0.00024810765098946401,0.00095998435934733888,-0.99999950843619079,0.70623506013666426,-0.14993899834888477,-1.7100111061522156,-0.37134851689085024,-1.3773136619914927,-1.1410240258319986,5,-0.00024810765098946401,0.00095998435934733888,-0.99999950843619079,-1.3591518645686218,-1.1399838505764799,0.31468569705355398,0.27129359564825312,0.22754655007002678,0.93521246383454015
0.45015841709212312,0.68706065044513975,-0.0040548174543407426,0.004734243524413928,0.016792171935542045,-0.0010690844050405485,-0.99985842998907715,-0.67873831821602404,0.63684074613021013,2.2577305324275314,0.21693048795465586,0.4461035996377824,0.69179489396955374,5,0.016792171935542045,-0.0010690844050405485,-0.99985842998907715,0.45015841709212312,0.68706065044513975,0.067469493786898441,-0.090023487814424152,-0.13739962143251602,0.98641629937462383
-1.8242319681544665,-0.79831967408371884,0.015762813899752284,0.0079637503304531617,-0.032858185112533814,0.00076759030037689649,-0.99945972929190163,-0.77931112803211688,-1.1705515303032201,-0.056094280768272622,-0.17679319351358783,-1.8084691542547142,-0.79035592375326569,5,-0.032858185112533814,0.00076759030037689649,-0.99945972929190163,-1.8242319681544665,-0.79831967408371884,0.39651365756658535,0.36370453115193363,0.15916423340926666,0.91781575537947313
-1.8572788849056154,1.4963081045980178,-0.024286440515769472,-0.0096670254555564061,-0.042156625375523733,0.016091705524662173,-0.99898141922172656,-1.1515191595274716,0.1163552356921842,-1.1509135213108617,1.1121072717293008,-1.8815653254213849,1.4866410791424614,5,-0.042156625375523733,0.016091705524662173,-0.99898141922172656,-1.8572788849056154,1.4963081045980178,0.56884228002019588,0.36907493942136382,-0.2973435102010939,0.88055126258066807
0.059555281085481138,0.64885895335381516,0.0064230973933145363,0.023067542236822849,0.0051855940253122306,0.011050522566672471,-0.9999254950073071,1.0626506057881553,1.0847512652964209,-0.47405047060852817,0.51452056331808882,0.065978378478795674,0.671926495590638,5,0.0051855940253122306,0.011050522566672471,-0.9999254950073071,0.059555281085481138,0.64885895335381516,0.042456477285257914,-0.011910626834241109,-0.12976711251452092,0.99147296154663711
-0.13517589869884361,-1.4735367367667771,0.014651182904901706,-0.0017079982469437539,0.00088770918177279114,0.0043140521555734522,-0.99999030041616288,-0.13206950521935684,-0.38881206140248165,-0.33914565714206613,-1.2997152730341506,-0.1205247157939419,-1.4752447350137208,5,0.00088770918177279114,0.0043140521555734522,-0.99999030041616288,-0.13517589869884361,-1.4735367367667771,0.21895830381903222,0.027009294153382206,0.29442517158932918,0.95529279090964059
1.668671092771409,1.3802972834982117,0.0006501791411104241,0.0064050427432453434,-0.0049149330948461767,-0.020852579975792693,-0.99977048033087412,-1.4438636958951212,0.79431479087604573,-0.19123540391952007,0.21642485112762316,1.6693212719125194,1.3867023262414571,5,-0.0049149330948461767,-0.020852579975792693,-0.99977048033087412,1.668671092771409,1.3802972834982117,0.46896838066834706,-0.33227586139292348,-0.2748531276411999,0.90224636888238063
0.51690501796404176,1.7797926845799181,0.011292471027554358,0.0067613091949856596,0.00077065478363052403,0.010221638232478,-0.99994746072133645,1.0017103884541199,-1.7331324950160742,-0.78413007381589395,0.17533484346507067,0.52819748899159613,1.7865539937749038,5,0.00077065478363052403,0.010221638232478,-0.99994746072133645,0.51690501796404176,1.7797926845799181,0.34348527976805981,-0.10313792140049317,-0.355121563211727,0.92911314946633117
0.056470586398055467,1.6156671527837072,-0.013678825865142796,-0.015805530174515442,-0.017206153299242136,-0.013681634612668163,-0.99975835138445746,0.39209478666557296,-0.37707445040109677,1.0291792326978486,0.21039493882963689,0.04279176053291267,1.5998616226091917,5,-0.017206153299242136,-0.013681634612668163,-0.99975835138445746,0.056470586398055467,1.6156671527837072,0.26135692757123513,-0.01127871938059054,-0.32269288475659641,0.94643652328964989
-0.012506258425982963,0.27887659143710897,-0.015073942600366359,-0.021906729092181294,-0.030248798994346904,0.021861671785616581,-0.99930329603486145,-1.2133821388278598,-0.93076377599064519,0.80547106049462247,0.46383145645605978,-0.027580201026349324,0.25696986234492769,5,-0.030248798994346904,0.021861671785616581,-0.99930329603486145,-0.012506258425982963,0.27887659143710897,0.0077928559751397663,0.0025012486472516526,-0.055775250544400586,0.99844021612809331
-1.0099403118906767,-1.4181601849562924,-0.0068436524724824199,-0.0044241588251012548,-0.0033320020723708447,-0.025412665456193667,-0.9996714931399221,-1.8990612390066011,1.3477123038624088,0.59802703109388744,1.3433429876964984,-1.0167839643631591,-1.4225843437813936,5,-0.0033320020723708447,-0.025412665456193667,-0.9996714931399221,-1.0099403118906767,-1.4181601849562924,0.30311577437771026,0.20161791241716406,0.28311227168341579,0.93765540526080293
-1.9528238978299766,-1.2301460201266705,-0.016029698621642673,0.013201504421923433,-0.019430431269024009,-0.0027518894760640627,-0.99980742417978252,-0.38370088107508399,-0.29570622133232588,-1.1264570847513189,2.5369295701318877,-1.9688535964516192,-1.2169445157047472,5,-0.019430431269024009,-0.0027518894760640627,-0.99980742417978252,-1.9528238978299766,-1.2301460201266705,0.53267804067693503,0.38836704684172102,0.24464478212888333,0.88843681120524909
