t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.63,1503.43,-235.972,-1131.13,39.6752,-390.056,122.654,1.46328,-1.10092,-0.0903898
3.64,1503.07,-236.455,-1130.25,34.6389,-386.458,127.094,1.46292,-1.10006,-0.0895561
3.65,1503.54,-236.483,-1131.69,34.8563,-383.893,126.382,1.46337,-1.10146,-0.0889617
3.66,1504.07,-235.395,-1130.38,37.0816,-382.35,118.363,1.4639,-1.10019,-0.088604
3.67,1506.11,-235.69,-1130.99,30.9642,-384.422,121.719,1.46588,-1.10078,-0.0890843
3.68,1504.65,-235.78,-1132.8,29.6531,-389.517,123.457,1.46446,-1.10254,-0.0902648
3.69,1501.74,-233.502,-1131.04,31.3302,-394.959,115.012,1.46163,-1.10083,-0.0915259
3.7,1499.28,-232.779,-1128.11,25.2622,-396.598,116.135,1.45923,-1.09798,-0.0919057
3.71,1498.15,-232.827,-1128.99,22.0774,-395.767,116.966,1.45814,-1.09883,-0.0917133
3.72,1495.5,-230.19,-1127.71,24.227,-396.672,107.288,1.45555,-1.09759,-0.0919229
3.73,1495.61,-229.195,-1126.05,18.6796,-396.973,105.717,1.45566,-1.09597,-0.0919927
3.74,1496.61,-230.048,-1129.3,15.3935,-395.375,107.079,1.45663,-1.09914,-0.0916224
3.75,1497.02,-227.638,-1130.02,17.5807,-397.379,98.2779,1.45703,-1.09984,-0.0920867
3.76,1497.79,-226.597,-1128.95,13.0526,-396.092,97.4747,1.45779,-1.0988,-0.0917885
3.77,1497.22,-227.464,-1130.21,9.81591,-396.742,100.654,1.45722,-1.10002,-0.0919392
3.78,1493.81,-225.56,-1130.35,13.4821,-401.055,95.628,1.45391,-1.10015,-0.0929388
3.79,1494.36,-224.261,-1128.43,11.7732,-400.228,94.9711,1.45445,-1.09829,-0.092747
3.8,1492.87,-226.291,-1129.72,9.03091,-397.84,101.338,1.453,-1.09954,-0.0921937
3.81,1491.14,-224.584,-1130.36,13.5027,-397.778,95.654,1.45131,-1.10017,-0.0921792
3.82,1490.52,-223.424,-1128.17,12.9546,-398.057,93.3158,1.45071,-1.09804,-0.0922438
3.83,1489.6,-225.716,-1129.65,8.24223,-398.946,99.9355,1.44981,-1.09948,-0.0924499
3.84,1487.84,-224.246,-1130.99,11.6016,-401.088,96.1594,1.4481,-1.10078,-0.0929463
3.85,1487.8,-222.666,-1130.15,11.2176,-400.986,91.5683,1.44806,-1.09997,-0.0929227
3.86,1488.55,-224.348,-1131.6,5.80293,-398.282,95.6154,1.44879,-1.10137,-0.0922961
3.87,1489.3,-223.947,-1135.26,8.51377,-397.669,92.5043,1.44952,-1.10494,-0.0921541
3.88,1491.91,-222.021,-1136.01,9.8439,-395.682,87.8217,1.45206,-1.10567,-0.0916937
3.89,1492.42,-224.097,-1136.57,3.85762,-395.775,93.2363,1.45255,-1.10622,-0.0917151
3.9,1491.35,-224.1,-1139.65,6.01323,-399.386,92.4274,1.45152,-1.10921,-0.092552
3.91,1492.43,-221.623,-1137.61,8.1939,-399.729,87.2275,1.45256,-1.10722,-0.0926314
3.92,1491.29,-223.342,-1135.87,1.79012,-399.752,91.0866,1.45145,-1.10553,-0.0926368
3.93,1488.68,-222.942,-1135.61,1.76164,-401.628,89.4542,1.44892,-1.10528,-0.0930715
3.94,1488.98,-219.332,-1133.42,2.8966,-402.518,80.4502,1.44921,-1.10314,-0.0932778
3.95,1489.8,-220.538,-1130.15,-4.94491,-402.231,82.4452,1.45001,-1.09996,-0.0932111
3.96,1488.07,-220.739,-1130.23,-6.66158,-404.627,81.0241,1.44833,-1.10004,-0.0937665
3.97,1485.26,-216.509,-1125.41,-3.81202,-408.073,72.1716,1.44558,-1.09535,-0.094565
3.98,1482.58,-216.884,-1119.95,-10.3628,-409.603,74.921,1.44298,-1.09004,-0.0949196
3.99,1477.95,-217.625,-1117.88,-12.7778,-411.821,75.2441,1.43848,-1.08802,-0.0954335
4,1474.45,-213.565,-1113.22,-10.5138,-413.635,67.0139,1.43507,-1.08349,-0.0958538
4.01,1472.96,-213.489,-1107.37,-16.4465,-410.37,67.0037,1.43362,-1.07779,-0.0950972
4.02,1471.56,-214.217,-1107.39,-18.673,-406.051,68.0893,1.43225,-1.07781,-0.0940965
4.03,1472.84,-210.617,-1107.5,-15.2948,-402.568,57.8724,1.4335,-1.07792,-0.0932892
4.04,1475.58,-210.032,-1106.12,-18.7602,-397.066,58.6898,1.43616,-1.07658,-0.0920143
4.05,1478.32,-211.919,-1109.12,-21.4388,-391.27,61.1812,1.43883,-1.0795,-0.090671
4.06,1481.86,-209.825,-1112.8,-15.9439,-385.176,53.1785,1.44228,-1.08307,-0.0892589
4.07,1488.09,-209.869,-1113.39,-17.6828,-373.095,50.7953,1.44834,-1.08365,-0.0864593
4.08,1494.25,-212.861,-1120.16,-21.0476,-359.282,53.938,1.45434,-1.09024,-0.0832584
4.09,1501.15,-210.945,-1126.12,-16.0927,-346.55,44.6795,1.46106,-1.09604,-0.080308
4.1,1507.56,-210.97,-1126.81,-17.8858,-336.69,42.2284,1.46729,-1.09671,-0.078023
4.11,1509.5,-213.183,-1129.59,-23.0343,-334.269,47.1634,1.46918,-1.09942,-0.0774619
4.12,1507.22,-210.537,-1130.25,-19.8492,-340.829,40.4251,1.46697,-1.10006,-0.0789823
4.13,1504.66,-208.376,-1125.9,-22.0638,-349.056,37.0915,1.46447,-1.09582,-0.0808886
4.14,1499.66,-210.132,-1124.22,-28.5006,-353.425,40.8929,1.4596,-1.09419,-0.0819011
4.15,1492.95,-206.57,-1122.15,-26.9341,-358.208,36.2822,1.45307,-1.09218,-0.0830095
4.16,1486.11,-203.195,-1115.47,-26.0024,-363.965,34.3832,1.44641,-1.08568,-0.0843436
4.17,1476.98,-203.505,-1110.06,-30.4603,-370.377,42.4341,1.43753,-1.08041,-0.0858296
4.18,1468.92,-200.487,-1107.18,-27.8084,-379.592,43.116,1.42968,-1.07761,-0.087965
4.19,1462.92,-196.258,-1100.26,-25.4416,-385.056,40.4784,1.42385,-1.07087,-0.0892311
4.2,1459.7,-198.44,-1098.5,-29.8679,-384.404,46.6942,1.42071,-1.06916,-0.0890801
4.21,1459.36,-197.97,-1101.36,-29.4208,-379.997,42.7667,1.42038,-1.07194,-0.0880588
4.22,1461.23,-194.404,-1099.17,-28.3565,-374.122,34.6281,1.4222,-1.06981,-0.0866974
4.23,1461.06,-196.781,-1098.87,-35.2009,-370.546,36.7018,1.42204,-1.06951,-0.0858687
4.24,1460.21,-197.214,-1102.15,-35.0952,-369.617,34.354,1.42121,-1.07271,-0.0856535
4.25,1460.65,-193.75,-1099.52,-32.2785,-371.486,28.1694,1.42163,-1.07015,-0.0860864
4.26,1457.4,-195.773,-1097.12,-37.0339,-374.111,34.1719,1.41847,-1.06782,-0.0866949
4.27,1451.46,-196.329,-1097.13,-35.9604,-379.834,36.3679,1.41269,-1.06783,-0.088021
4.28,1445.74,-192.392,-1091.07,-31.1721,-386.955,32.4725,1.40712,-1.06193,-0.0896712
4.29,1439.41,-193.768,-1085.39,-34.343,-389.728,38.7864,1.40096,-1.0564,-0.0903138
4.3,1432.58,-194.8,-1085.12,-35.2649,-393.904,40.8476,1.39431,-1.05614,-0.0912815
4.31,1429.19,-190.448,-1080.91,-31.6337,-396.298,33.8712,1.39101,-1.05204,-0.0918363
4.32,1427.1,-191.781,-1078.09,-35.7967,-395.891,36.5874,1.38898,-1.0493,-0.091742
4.33,1426.05,-193.366,-1082.45,-38.9194,-394.651,37.952,1.38796,-1.05354,-0.0914546
4.34,1428.77,-190.985,-1082.6,-35.1589,-392.993,29.8835,1.39061,-1.05369,-0.0910703
4.35,1432.41,-191.699,-1082.57,-37.8327,-389.32,31.5791,1.39415,-1.05365,-0.0902193
4.36,1433.57,-194.641,-1087.34,-40.0942,-386.91,34.736,1.39528,-1.0583,-0.0896608
4.37,1436.13,-191.925,-1087.86,-36.2156,-388.336,28.3627,1.39777,-1.0588,-0.0899913
4.38,1436.22,-192.242,-1084.55,-36.2684,-387.804,31.4532,1.39786,-1.05558,-0.0898679
4.39,1433.19,-194.567,-1086.77,-39.2251,-388.797,36.8392,1.39491,-1.05774,-0.0900982
4.4,1430.6,-191.323,-1083.94,-33.7762,-393.197,34.8061,1.39239,-1.05498,-0.0911178
4.41,1426.32,-191.023,-1077.02,-32.7402,-395.261,37.122,1.38822,-1.04825,-0.091596
4.42,1419.88,-193.254,-1075.16,-35.1673,-396.18,43.0656,1.38195,-1.04644,-0.091809
4.43,1416.55,-190.625,-1071.92,-31.6803,-399.526,39.0897,1.37871,-1.04329,-0.0925844
4.44,1413.8,-189.223,-1065.9,-31.5138,-399.169,38.2407,1.37604,-1.03743,-0.0925015
4.45,1410.77,-191.825,-1066.45,-35.6894,-400.267,43.4169,1.37309,-1.03796,-0.0927561
4.46,1408.61,-189.616,-1065.71,-33.2664,-403.422,39.8624,1.37099,-1.03724,-0.0934873
4.47,1407.37,-187.836,-1061.94,-31.2721,-403.694,38.4196,1.36977,-1.03357,-0.0935502
4.48,1404.79,-190.424,-1062.52,-35.6049,-400.217,43.5779,1.36727,-1.03414,-0.0927445
4.49,1406.32,-189.9,-1064.73,-32.8533,-397.189,40.8795,1.36875,-1.03629,-0.0920428
4.5,1408.73,-188.334,-1061.97,-28.5577,-391.337,38.5192,1.3711,-1.03361,-0.0906868
4.51,1409.57,-191.636,-1063.8,-32.2142,-386.171,43.6943,1.37192,-1.03539,-0.0894894
4.52,1410.54,-191.615,-1066.24,-28.937,-387.006,42.8321,1.37286,-1.03776,-0.0896831
4.53,1411.16,-188.844,-1062.19,-25.6044,-388.982,41.1789,1.37346,-1.03381,-0.090141
4.54,1407.84,-192.083,-1060.87,-29.876,-389.093,46.7621,1.37023,-1.03253,-0.0901667
4.55,1404.62,-191.253,-1060.89,-28.1998,-389.957,46.2195,1.3671,-1.03255,-0.0903669
4.56,1403.48,-188.107,-1055.99,-25.4265,-388.771,42.9058,1.36599,-1.02778,-0.0900921
4.57,1400.94,-191.373,-1054.47,-28.6539,-385.599,47.4895,1.36352,-1.0263,-0.0893569
4.58,1401.05,-191.424,-1056.8,-28.1706,-382.225,47.7456,1.36362,-1.02857,-0.0885752
4.59,1402.34,-188.754,-1053.35,-23.3879,-378.623,43.7274,1.36488,-1.02522,-0.0877403
4.6,1402.83,-192.048,-1052.79,-23.7492,-373.874,48.9282,1.36536,-1.02467,-0.0866399
4.61,1402.76,-192.926,-1054.86,-23.5964,-371.903,50.9776,1.36529,-1.02669,-0.0861831
4.62,1401.82,-189.922,-1051.5,-19.2356,-374.4,48.2256,1.36437,-1.02341,-0.0867619
4.63,1399.11,-191.923,-1048.09,-20.853,-373.462,52.6255,1.36174,-1.02009,-0.0865444
4.64,1395.23,-193.448,-1049.63,-21.2604,-372.833,55.2963,1.35796,-1.0216,-0.0863985
4.65,1395.33,-190.447,-1046.53,-17.0759,-370.229,51.4985,1.35806,-1.01857,-0.0857952
4.66,1394.81,-192.041,-1045.3,-18.1964,-363.903,52.4911,1.35755,-1.01738,-0.0843293
4.67,1394.62,-195.082,-1048.24,-19.9853,-359.377,55.2007,1.35737,-1.02024,-0.0832804
4.68,1397.52,-192.405,-1047.22,-15.552,-357.749,49.9739,1.36019,-1.01925,-0.0829032
4.69,1399.18,-193.9,-1046.3,-15.9782,-354.897,50.8166,1.3618,-1.01835,-0.0822422
4.7,1398.86,-196.546,-1049.06,-19.1388,-354.278,53.2104,1.3615,-1.02104,-0.0820987
4.71,1399.23,-193.791,-1047.65,-15.801,-359.266,48.9459,1.36185,-1.01967,-0.0832547
4.72,1396.21,-194.62,-1042.83,-15.1731,-358.78,49.5643,1.35892,-1.01498,-0.083142
4.73,1391.85,-196.394,-1043.12,-18.7984,-360.346,54.1357,1.35467,-1.01525,-0.0835049
4.74,1387.58,-192.831,-1038.73,-15.6646,-362.554,49.8883,1.35052,-1.01099,-0.0840166
4.75,1384.4,-192.532,-1034.05,-14.6063,-358.957,50.0817,1.34742,-1.00643,-0.083183
4.76,1381.93,-195.426,-1034.9,-16.851,-354.816,55.6684,1.34502,-1.00726,-0.0822234
4.77,1382.86,-192.267,-1033.37,-14.0997,-353.224,53.6026,1.34592,-1.00577,-0.0818545
4.78,1381.22,-191.78,-1029.64,-11.6421,-351.13,54.1242,1.34433,-1.00214,-0.0813693
4.79,1379.72,-194.451,-1031.28,-14.9929,-349.105,59.2515,1.34287,-1.00374,-0.0809
4.8,1379.26,-191.666,-1030.71,-12.5839,-352.831,57.5004,1.34242,-1.00317,-0.0817635
4.81,1375.23,-189.877,-1025.34,-9.52017,-355.886,57.8143,1.33849,-0.997956,-0.0824713
4.82,1369.97,-191.923,-1024.1,-12.773,-356.215,64.057,1.33338,-0.996742,-0.0825477
4.83,1365.37,-189.08,-1021.12,-11.0188,-359.707,63.3276,1.3289,-0.993841,-0.0833569
4.84,1362.4,-187.221,-1014.62,-7.74169,-359.594,62.4133,1.32601,-0.987517,-0.0833306
4.85,1359.6,-189.452,-1014.57,-10.7188,-358.247,67.4706,1.32328,-0.987474,-0.0830186
4.86,1359.82,-187.585,-1014.6,-9.69564,-359.905,67.0786,1.3235,-0.987496,-0.0834029
4.87,1360.61,-186.021,-1012.23,-6.76293,-360.836,63.6767,1.32427,-0.985188,-0.0836184
4.88,1360.4,-188.685,-1013.79,-10.8019,-357.496,66.3618,1.32406,-0.986709,-0.0828446
4.89,1361.36,-188.215,-1015.51,-12.7481,-355.263,63.4068,1.32499,-0.988384,-0.082327
4.9,1363.98,-186.348,-1014.15,-10.4761,-349.031,57.1859,1.32755,-0.987059,-0.0808829
4.91,1365.92,-189.702,-1016.02,-13.5117,-338.64,58.0324,1.32944,-0.988881,-0.0784749
4.92,1370.02,-189.285,-1019.41,-16.1557,-334.871,54.9557,1.33343,-0.992182,-0.0776016
4.93,1373.65,-187.761,-1019.29,-13.8887,-330.521,49.0105,1.33696,-0.992066,-0.0765935
4.94,1374.16,-190.534,-1020.13,-15.8049,-323.995,50.5658,1.33745,-0.992881,-0.0750812
4.95,1375.54,-190.469,-1022.95,-18.6878,-322.342,50.4003,1.33879,-0.995626,-0.074698
4.96,1378.51,-187.986,-1021.78,-14.2849,-319.037,47.547,1.34169,-0.994483,-0.0739322
4.97,1376.79,-190.162,-1021.86,-14.2009,-313.99,50.7853,1.34002,-0.994567,-0.0727625
4.98,1376.62,-190.402,-1024.44,-14.9071,-313.513,55.3825,1.33985,-0.997073,-0.0726522
4.99,1376.98,-189.037,-1022.62,-8.13462,-312.519,54.9213,1.3402,-0.995306,-0.0724218
5,1376.3,-191.133,-1022.29,-6.77987,-306.344,56.5345,1.33954,-0.994984,-0.0709908
5.01,1376.75,-193.715,-1024.88,-8.61437,-303.703,60.0193,1.33998,-0.997508,-0.0703789
5.02,1377.82,-191.976,-1023.14,-3.2981,-303.281,56.6778,1.34102,-0.995812,-0.070281
5.03,1376,-194.409,-1022.02,-3.26921,-302.292,57.175,1.33924,-0.994726,-0.0700518
5.04,1373.41,-196.134,-1021.91,-7.10262,-304.751,61.6024,1.33672,-0.994609,-0.0706216
5.05,1370.31,-193.621,-1017.78,-3.09516,-311.66,60.2715,1.3337,-0.990598,-0.0722227
5.06,1362.74,-194.941,-1011.63,-1.15861,-317.45,63.2413,1.32634,-0.984605,-0.0735644
5.07,1354.49,-197.261,-1007.57,-2.628,-326.785,72.4281,1.31831,-0.980654,-0.0757277
5.08,1347.14,-194.617,-1001.07,2.04631,-338.13,72.1677,1.31115,-0.974327,-0.0783567
5.09,1337.86,-194.608,-994.373,3.38315,-343.085,73.7536,1.30213,-0.967812,-0.0795049
5.1,1331.08,-196.698,-991.963,0.113759,-345.992,79.3261,1.29552,-0.965467,-0.0801786
5.11,1329.46,-194.189,-989.711,2.93464,-348.26,76.0744,1.29395,-0.963275,-0.0807041
5.12,1330.34,-194.919,-989.145,4.96666,-343.51,74.5749,1.2948,-0.962724,-0.0796034
5.13,1333.76,-198.094,-993.258,1.42333,-338.488,78.0148,1.29813,-0.966727,-0.0784397
5.14,1337.55,-196.28,-995.333,4.02882,-338.917,76.6925,1.30183,-0.968747,-0.0785391
5.15,1339.89,-196.896,-995.815,7.63396,-335.431,74.9633,1.3041,-0.969216,-0.0777312
5.16,1341.23,-200.07,-998.533,3.8054,-333.567,79.3916,1.3054,-0.971861,-0.0772994
5.17,1342.73,-198.59,-999.602,5.63532,-334.967,78.4863,1.30686,-0.972902,-0.0776237
5.18,1341.47,-198.184,-997.473,9.32318,-332.79,75.6585,1.30563,-0.97083,-0.0771193
5.19,1339.93,-200.937,-997.291,5.59046,-328.941,79.6932,1.30414,-0.970652,-0.0762272
5.2,1339.15,-199.012,-996.587,5.36585,-331.897,79.2207,1.30338,-0.969967,-0.0769123
5.21,1336.77,-198.009,-993.57,8.59422,-333.968,74.6438,1.30106,-0.967031,-0.0773923
5.22,1331.82,-200.906,-991.466,4.4755,-337.606,79.3138,1.29625,-0.964983,-0.0782354
5.23,1327.81,-198.119,-989.413,4.30768,-343.535,80.0754,1.29235,-0.962985,-0.0796093
5.24,1323.49,-196.57,-985.285,8.12154,-343.89,76.1718,1.28814,-0.958967,-0.0796915
5.25,1320.71,-199.303,-984.236,5.46777,-341.278,79.9258,1.28543,-0.957946,-0.0790863
5.26,1321.48,-197.569,-984.575,4.69663,-341.692,80.8744,1.28618,-0.958276,-0.0791822
5.27,1321.63,-196.087,-983.87,8.61147,-342.78,76.7478,1.28633,-0.95759,-0.0794343
5.28,1321.13,-198.287,-984.278,6.93207,-341.84,80.028,1.28585,-0.957987,-0.0792164
5.29,1320.79,-197.628,-985.137,5.10798,-345.119,81.8414,1.28551,-0.958823,-0.0799763
5.3,1319.8,-195.496,-982.742,9.00175,-346.008,76.7665,1.28455,-0.956492,-0.0801824
5.31,1317.69,-196.745,-982.45,6.54777,-343.05,77.2892,1.2825,-0.956208,-0.079497
5.32,1317.37,-196.031,-983.377,3.9639,-343.032,79.3903,1.28218,-0.95711,-0.0794927
5.33,1316.84,-194.047,-981.785,8.30611,-342.114,75.505,1.28166,-0.95556,-0.0792801
5.34,1316.5,-195.874,-982.079,6.72965,-338.561,76.1717,1.28134,-0.955847,-0.0784567
5.35,1317.14,-195.249,-983.995,3.55801,-337.491,78.2078,1.28196,-0.957711,-0.0782088
5.36,1317.77,-193.172,-982.264,6.21419,-338.109,73.6142,1.28257,-0.956026,-0.0783518
5.37,1317.65,-194.819,-982.118,6.2475,-336.865,73.8316,1.28245,-0.955885,-0.0780636
5.38,1315.54,-194.56,-982.407,2.79137,-339.857,76.6182,1.2804,-0.956166,-0.078757
5.39,1313.93,-191.566,-979.975,5.59157,-342.304,72.9049,1.27883,-0.953799,-0.0793241
5.4,1309.79,-193.278,-976.573,5.5396,-341.556,74.0034,1.2748,-0.950487,-0.0791506
5.41,1305.45,-192.809,-974.282,1.66093,-345.06,76.1364,1.27058,-0.948258,-0.0799627
5.42,1303.08,-189.796,-970.171,3.04076,-347.917,72.5089,1.26827,-0.944256,-0.0806248
5.43,1300.07,-191.296,-966.64,3.76782,-348.799,72.4595,1.26534,-0.94082,-0.080829
5.44,1297.93,-190.932,-965.698,-0.150978,-351.218,75.5583,1.26326,-0.939904,-0.0813896
5.45,1296.54,-189.057,-963.806,2.00725,-354.27,73.4426,1.26191,-0.938062,-0.0820969
5.46,1294.46,-189.873,-961.176,3.21018,-353.387,71.4632,1.25988,-0.935502,-0.0818923
5.47,1293.94,-190.259,-961.892,-0.418775,-352.425,75.5565,1.25938,-0.936199,-0.0816694
5.48,1293.74,-188.097,-961.57,1.82932,-353.938,73.1792,1.25918,-0.935886,-0.0820201
5.49,1292.65,-189.48,-959.574,4.88399,-351.971,72.8154,1.25812,-0.933943,-0.0815641
5.5,1292.25,-189.935,-960.68,2.14668,-350.627,77.0848,1.25773,-0.935019,-0.0812526
5.51,1293.13,-188.371,-961.959,2.9737,-350.19,75.5926,1.25859,-0.936265,-0.0811515
5.52,1293.82,-189.306,-962.083,7.90244,-347.01,75.6115,1.25926,-0.936384,-0.0804146
5.53,1295.21,-189.999,-963.699,4.89546,-342.644,78.7756,1.26061,-0.937958,-0.0794027
5.54,1297.83,-189.214,-965.922,7.07852,-338.614,78.9797,1.26316,-0.940122,-0.0784689
5.55,1300.63,-190.43,-966.253,11.4458,-333.998,76.3055,1.26589,-0.940444,-0.0773992
5.56,1302.13,-191.269,-967.935,8.07631,-331.099,80.0101,1.26735,-0.942081,-0.0767274
5.57,1303.53,-190.235,-969.254,6.94031,-333.984,80.2311,1.26872,-0.943364,-0.0773959
5.58,1303.95,-190.492,-968.384,10.127,-334.365,77.2847,1.26912,-0.942517,-0.0774842
5.59,1303.62,-191.254,-968.171,6.25562,-334.876,79.1978,1.2688,-0.94231,-0.0776026
5.6,1302.78,-190.086,-967.5,4.13629,-338.297,78.29,1.26799,-0.941657,-0.0783954
5.61,1299.27,-189.687,-964.771,7.26397,-340.827,75.0159,1.26457,-0.939001,-0.0789816
5.62,1297.24,-190.252,-963.093,4.52901,-341.794,76.3138,1.26259,-0.937368,-0.0792059
