t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.81333,981.516,164.898,821.943,3.66002,507.227,-103.65,0.955299,0.799989,0.117543
3.82,979.558,163.781,822.431,5.51579,509.607,-102.278,0.953393,0.800464,0.118094
3.82667,979.997,163.894,821.405,2.55517,508.082,-102.752,0.953821,0.799464,0.117741
3.83333,979.481,165.1,820.826,1.52058,508.235,-102.551,0.953318,0.798901,0.117776
3.84,975.738,164.052,820.763,3.36597,507.975,-100.969,0.949675,0.798839,0.117716
3.84667,975.134,163.838,819.4,1.49715,503.399,-100.377,0.949088,0.797513,0.116655
3.85333,975.631,165.037,819.906,0.310287,500.22,-99.4937,0.949571,0.798005,0.115919
3.86,974.717,164.876,822.065,1.52587,498.397,-98.9426,0.948682,0.800107,0.115496
3.86667,975.651,164.486,822.329,1.29506,494.267,-97.4677,0.94959,0.800364,0.114539
3.87333,976.751,165.662,823.975,-0.480724,490.212,-97.2925,0.950661,0.801966,0.1136
3.88,976.937,165.534,825.7,0.618619,490.979,-97.5597,0.950842,0.803645,0.113777
3.88667,978.951,165.37,825.757,-0.0937053,487.746,-95.2185,0.952802,0.8037,0.113028
3.89333,979.946,166.708,827.519,-1.53733,484.629,-95.2859,0.953771,0.805416,0.112306
3.9,980.191,166.569,828.987,-0.392434,485.497,-96.6143,0.954009,0.806844,0.112507
3.90667,981.42,165.712,828.08,0.607891,483.675,-94.8287,0.955206,0.805962,0.112085
3.91333,980.102,166.727,828.978,-0.378439,481.17,-94.7954,0.953922,0.806835,0.111504
3.92,980.158,166.54,829.385,-0.387268,481.358,-97.4332,0.953977,0.807231,0.111548
3.92667,981.208,165.551,827.856,0.815009,480.958,-94.8929,0.954999,0.805743,0.111455
3.93333,980.134,167.28,828.819,-0.0489256,478.112,-93.6946,0.953954,0.80668,0.110795
3.94,979.91,167.164,829.351,-0.865333,479.349,-96.1854,0.953736,0.807199,0.111082
3.94667,980.994,165.829,826.942,0.352288,478.134,-93.7535,0.954791,0.804854,0.110801
3.95333,979.964,167.148,827.713,-0.838087,477.154,-92.5453,0.953788,0.805604,0.110573
3.96,979.537,167.581,827.452,-0.646053,480.449,-95.5816,0.953373,0.80535,0.111337
3.96667,980.29,165.831,824.539,0.669772,481.187,-94.7203,0.954106,0.802515,0.111508
3.97333,977.385,166.194,824.019,0.928295,480.304,-94.4591,0.951278,0.802008,0.111304
3.98,975.206,166.658,822.957,0.412961,482.969,-97.3173,0.949157,0.800975,0.111921
3.98667,975.096,164.2,818.602,2.10755,483.141,-97.4587,0.949051,0.796736,0.111961
3.99333,970.861,164.629,817.185,2.54473,481.739,-96.5284,0.944928,0.795357,0.111636
4,967.886,164.693,816.142,2.0107,483.765,-99.3196,0.942033,0.794342,0.112106
4.00667,968.106,162.221,811.703,4.28693,483.768,-99.2723,0.942247,0.790022,0.112106
4.01333,964.378,162.724,809.623,4.64543,483.164,-98.3398,0.938619,0.787997,0.111966
4.02,962.358,162.913,809.313,4.52863,485.807,-101.053,0.936652,0.787695,0.112579
4.02667,963.235,160.525,805.898,5.82341,483.936,-101.381,0.937506,0.784372,0.112145
4.03333,961.708,161.074,805.251,7.00362,482.206,-100.345,0.93602,0.783742,0.111744
4.04,960.792,161.872,806.964,6.31286,483,-101.905,0.935128,0.785409,0.111928
4.04667,962.775,159.872,804.579,7.29995,481.047,-101.739,0.937058,0.783088,0.111476
4.05333,962.577,160.587,804.901,7.9975,478.566,-101.011,0.936865,0.783401,0.110901
4.06,961.795,161.352,806.907,8.15347,481.504,-102.827,0.936104,0.785354,0.111582
4.06667,964.115,159.698,804.702,8.48319,481.182,-102.729,0.938362,0.783208,0.111507
4.07333,964.197,160.124,803.618,8.88751,481.188,-103.132,0.938442,0.782153,0.111508
4.08,961.91,161.362,804.268,8.88424,484.479,-102.87,0.936217,0.782785,0.112271
4.08667,961.917,159.372,802.288,8.11994,482.886,-102.922,0.936223,0.780858,0.111902
4.09333,960.734,159.354,799.774,8.59198,479.604,-102.906,0.935072,0.778411,0.111141
4.1,958.056,160.452,801.086,9.58147,480.172,-102.441,0.932465,0.779688,0.111273
4.10667,958.026,159.429,800.656,9.36713,475.297,-101.624,0.932437,0.779269,0.110143
4.11333,958.582,159.393,799.943,9.69153,468.872,-102.202,0.932977,0.778576,0.108654
4.12,958.629,160.921,803.487,10.2596,468.178,-100.467,0.933023,0.782025,0.108493
4.12667,959.794,160.224,805.167,10.7235,464.133,-99.4998,0.934157,0.78366,0.107556
4.13333,960.651,160.784,803.209,8.7995,461.413,-100.418,0.934991,0.781755,0.106926
4.14,960.049,162.016,804.571,9.1843,464.625,-98.9726,0.934405,0.78308,0.10767
4.14667,959.763,160.934,805.511,8.26129,464.017,-96.4497,0.934127,0.783995,0.107529
4.15333,959.635,161.345,802.631,5.75923,462.161,-97.3089,0.934003,0.781192,0.107099
4.16,959.741,162.874,804.455,5.95953,463.689,-94.4796,0.934106,0.782967,0.107453
4.16667,959.004,162.009,806.251,5.36294,458.934,-91.9025,0.933388,0.784715,0.106351
4.17333,961.363,161.744,806.548,2.95634,452.427,-93.3952,0.935684,0.785004,0.104843
4.18,964.298,163.567,809.251,5.35356,452.519,-92.0548,0.938541,0.787636,0.104865
4.18667,963.215,162.152,810.673,6.83397,452.866,-91.6615,0.937487,0.789019,0.104945
4.19333,963.447,160.956,807.333,5.96768,452.887,-95.2734,0.937713,0.785768,0.10495
4.2,963.37,162.052,805.895,7.43469,460.32,-96.8043,0.937638,0.784369,0.106673
4.20667,960.221,160.885,805.214,9.0417,465.402,-95.8618,0.934573,0.783706,0.10785
4.21333,957.979,160.023,801.696,6.42323,465.234,-97.9681,0.93239,0.780282,0.107811
4.22,957.457,161.008,800.037,6.47367,467.691,-98.6388,0.931882,0.778667,0.108381
4.22667,954.554,160.448,800.248,7.20892,468.499,-95.9882,0.929057,0.778873,0.108568
4.23333,952.18,159.633,798.533,6.11778,464.832,-97.5174,0.926746,0.777203,0.107718
4.24,954.155,160.992,798.714,5.70074,465.644,-97.951,0.928669,0.777379,0.107906
4.24667,952.077,160.385,799.463,7.87734,466.902,-96.6564,0.926647,0.778109,0.108198
4.25333,949.884,159.862,798.149,6.6604,463.367,-97.34,0.924512,0.77683,0.107379
4.26,952.252,161.266,797.407,6.18492,466.335,-98.1468,0.926817,0.776108,0.108066
4.26667,950.623,161.038,798.084,6.9979,469.066,-97.3193,0.925231,0.776766,0.108699
4.27333,948.423,160.896,797.339,5.46744,467.073,-95.7839,0.92309,0.776041,0.108237
4.28,950.785,162.466,797.286,4.23182,468.459,-96.2033,0.925388,0.77599,0.108559
4.28667,950.676,162.206,798.387,5.20838,469.796,-95.1195,0.925282,0.777061,0.108868
4.29333,947.258,161.817,797.669,4.684,466.973,-93.8062,0.921956,0.776363,0.108214
4.3,948.468,162.777,796.587,3.59092,467.505,-94.4009,0.923133,0.77531,0.108337
4.30667,949,162.826,796.298,3.35473,468.939,-94.7011,0.923651,0.775028,0.10867
4.31333,945.714,161.922,795.53,4.4477,465.961,-93.1555,0.920453,0.774281,0.10798
4.32,946.63,162.511,795.454,3.85424,467.606,-93.8289,0.921345,0.774207,0.108361
4.32667,948.355,162.81,795.029,3.08537,469.494,-95.0721,0.923023,0.773793,0.108798
4.33333,945.814,161.664,793.711,3.73211,468.138,-92.9952,0.920551,0.77251,0.108484
4.34,946.078,162.243,794.179,3.99777,467.991,-92.3511,0.920808,0.772966,0.10845
4.34667,947.69,162.347,792.683,2.56302,470.432,-94.9808,0.922376,0.771509,0.109016
4.35333,944.219,160.776,790.565,3.80993,468.17,-93.401,0.918998,0.769448,0.108492
4.36,942.554,161.199,789.969,5.26206,469.288,-92.1241,0.917377,0.768868,0.108751
4.36667,943.609,160.826,786.89,2.97162,473.464,-96.6523,0.918404,0.765872,0.109718
4.37333,940.299,159.14,783.66,3.91601,473.538,-95.0098,0.915183,0.762727,0.109736
4.38,935.983,159.053,782.834,6.66892,473.987,-93.8068,0.910982,0.761924,0.10984
4.38667,937.49,158.998,779.809,3.72498,476.054,-98.9064,0.912449,0.75898,0.110319
4.39333,934.01,157.634,775.755,4.57055,474.6,-97.3151,0.909062,0.755034,0.109982
4.4,929.779,157.369,776.676,7.78239,473.304,-93.3543,0.904944,0.75593,0.109681
4.40667,932.047,158.138,775.418,4.36957,474.312,-97.9704,0.907151,0.754706,0.109915
4.41333,930.188,157.098,772.089,3.91386,473.327,-97.4342,0.905342,0.751466,0.109687
4.42,926.522,156.894,774.497,8.0387,472.364,-93.3103,0.901774,0.753809,0.109463
4.42667,929.181,158.037,775.166,4.86759,472.599,-97.1271,0.904362,0.754461,0.109518
4.43333,930.572,157.672,773.773,3.57931,468.65,-97.0121,0.905716,0.753104,0.108603
4.44,927.355,157.806,778.527,7.1122,464.23,-91.1359,0.902585,0.757732,0.107579
4.44667,931.546,159.264,781.606,4.54744,462.546,-93.7761,0.906663,0.760729,0.107188
4.45333,934.76,159.516,781.3,2.86253,457.019,-94.02,0.909791,0.760431,0.105907
4.46,932.865,159.899,786.298,7.64373,453.345,-88.2782,0.907947,0.765296,0.105056
4.46667,937.421,161.243,789.744,5.09021,455.675,-91.9461,0.912381,0.76865,0.105596
4.47333,940.501,161.394,787.534,2.16786,455.54,-93.8869,0.91538,0.766498,0.105565
4.48,936.36,161.261,789.096,7.58827,454.773,-88.4808,0.911349,0.768018,0.105387
4.48667,937.723,161.432,790.129,5.18567,458.902,-92.2653,0.912676,0.769024,0.106344
4.49333,938.519,161.05,784.961,2.14179,460.512,-93.8628,0.913451,0.763994,0.106717
4.5,933.22,160.539,784.568,7.08801,460.216,-89.4146,0.908293,0.763612,0.106648
4.50667,932.91,160.394,784.93,5.22799,463.98,-91.9317,0.907991,0.763964,0.107521
4.51333,933.093,159.734,778.41,1.73277,464.172,-94.3704,0.908169,0.757618,0.107565
4.52,927.988,158.834,777.734,6.57475,463.668,-89.6071,0.903201,0.756961,0.107448
4.52667,927.346,158.923,778.207,4.26844,465.72,-91.4404,0.902576,0.75742,0.107924
4.53333,928.27,158.684,772.867,1.79,464.93,-94.8262,0.903475,0.752223,0.107741
4.54,924.467,157.634,772.435,5.6617,463.409,-90.513,0.899774,0.751803,0.107388
4.54667,924.472,157.788,774.265,4.16791,464.105,-91.0662,0.899779,0.753584,0.10755
4.55333,927.032,157.787,770.892,1.6335,463.585,-93.504,0.90227,0.750301,0.107429
4.56,924.541,156.719,770.498,5.21605,460.165,-90.3253,0.899846,0.749917,0.106637
4.56667,924.016,157.211,773.379,3.92423,460.792,-90.3719,0.899334,0.752721,0.106782
4.57333,927.625,157.65,771.71,1.60785,459.445,-92.3278,0.902848,0.751097,0.10647
4.58,926.234,156.784,771.869,4.47259,455.919,-89.0387,0.901493,0.751251,0.105653
4.58667,927.272,157.686,775.87,3.00662,457.175,-88.806,0.902504,0.755145,0.105944
4.59333,930.431,158.175,774.756,0.487732,456.945,-90.1327,0.905579,0.754061,0.10589
4.6,929.551,157.798,774.878,3.60007,453.805,-88.4564,0.904722,0.75418,0.105163
4.60667,929.959,157.795,777.577,1.97505,455.227,-88.5867,0.905119,0.756808,0.105492
4.61333,930.528,158.319,775.85,0.767397,454.62,-89.3708,0.905673,0.755126,0.105352
4.62,928.632,157.951,774,3.22483,452.375,-87.9933,0.903828,0.753325,0.104831
4.62667,928.327,157.271,775.273,2.03086,453.847,-88.2577,0.90353,0.754565,0.105172
4.63333,927.671,157.854,774.124,1.43324,453.037,-89.4773,0.902892,0.753446,0.104985
4.64,926.698,157.192,772.788,4.54804,451.776,-89.2916,0.901945,0.752147,0.104692
4.64667,927.34,156.775,774.761,4.46147,450.034,-90.431,0.902569,0.754066,0.104289
4.65333,928.541,157.774,777.123,3.19938,444.59,-90.022,0.903739,0.756365,0.103027
4.66,928.898,157.336,777.973,6.31043,438.867,-88.0261,0.904086,0.757193,0.101701
4.66667,932.012,157.99,781.179,4.80475,434.64,-87.7515,0.907117,0.760313,0.100721
4.67333,932.993,159.402,782.511,2.46766,432.948,-87.9152,0.908072,0.76161,0.10033
4.68,932.742,158.329,782.037,4.6459,434.365,-86.0822,0.907827,0.761148,0.100658
4.68667,934.071,158.062,780.485,3.35738,440.015,-88.306,0.909121,0.759638,0.101967
4.69333,931.249,158.775,778.351,-0.0850971,444.127,-87.5628,0.906375,0.75756,0.10292
4.7,927.779,157.307,774.2,2.50414,450.332,-85.8443,0.902997,0.75352,0.104358
4.70667,925.977,155.98,768.582,0.97152,457.964,-89.059,0.901243,0.748052,0.106126
4.71333,920.388,155.661,764.168,-1.92329,462.22,-90.0301,0.895804,0.743756,0.107113
4.72,914.357,153.257,759.58,1.9969,464.946,-89.2347,0.889934,0.739291,0.107744
4.72667,913.145,153.006,755.981,1.51628,464.478,-90.6526,0.888754,0.735788,0.107636
4.73333,911.303,153.406,756.292,-0.824504,459.534,-90.8581,0.886961,0.736091,0.10649
4.74,909.06,152.962,759.353,2.96042,451.404,-87.4204,0.884778,0.73907,0.104606
4.74667,914.653,153.704,761.942,3.43801,445.283,-88.2024,0.890222,0.74159,0.103188
4.75333,918.758,155.599,767.975,0.237504,434.973,-87.7269,0.894217,0.747461,0.100799
4.76,921.266,156.17,775.07,2.99191,427.764,-83.9252,0.896659,0.754367,0.0991282
4.76667,928.349,155.935,775.53,4.05397,431.153,-85.4345,0.903551,0.754815,0.0999134
4.77333,930.174,157.26,773.717,-0.118759,438.27,-88.5384,0.905329,0.75305,0.101563
4.78,924.519,155.076,770.353,2.51655,450.866,-88.3784,0.899824,0.749776,0.104482
4.78667,921.694,152.197,760.998,5.50856,468.993,-93.6256,0.897074,0.740671,0.108682
4.79333,916.131,152.069,752.241,2.768,480.322,-99.3717,0.891661,0.732148,0.111308
4.8,906.096,149.89,747.743,5.70365,485.365,-98.8418,0.881893,0.72777,0.112476
4.80667,901.882,147.538,741.836,8.77877,486.095,-100.898,0.877792,0.72202,0.112646
4.81333,899.73,148.484,738.314,6.0823,480.001,-102.122,0.875697,0.718593,0.111233
4.82,893.669,148.384,739.492,7.35954,471.15,-97.5888,0.869798,0.719739,0.109182
4.82667,893.101,146.992,738.555,8.992,465.782,-97.2368,0.869245,0.718828,0.107938
4.83333,896.868,148.793,738.442,5.51336,461.72,-97.9688,0.872912,0.718717,0.106997
4.84,895.579,149.566,742.499,5.48788,459.182,-94.6648,0.871657,0.722667,0.106409
4.84667,897.779,148.146,744.635,7.04492,459.743,-94.0545,0.873798,0.724746,0.106539
4.85333,902.838,150.338,744.67,3.24053,460.131,-95.703,0.878723,0.72478,0.106629
4.86,901.255,151.622,747.513,2.51806,458.925,-92.6955,0.877182,0.727546,0.106349
4.86667,900.97,149.562,749.228,4.86313,458.239,-91.188,0.876904,0.729216,0.10619
4.87333,904.067,151.328,747.039,1.9094,457.472,-92.6943,0.879918,0.727085,0.106013
4.88,899.907,152.025,746.78,0.464187,456.276,-89.8905,0.87587,0.726833,0.105735
4.88667,896.927,149.576,746.163,2.9028,455.891,-88.3301,0.87297,0.726232,0.105646
4.89333,897.939,150.619,741.699,1.64089,457.475,-90.9149,0.873954,0.721888,0.106013
4.9,894.204,150.875,739.265,0.556319,459.036,-90.5264,0.870319,0.719518,0.106375
4.90667,889.102,148.055,737.887,2.79324,460.953,-88.689,0.865354,0.718178,0.106819
4.91333,889.548,148.649,733.163,1.38297,462.089,-91.125,0.865788,0.713579,0.107082
4.92,887.375,149.13,731.016,-0.665906,462.693,-89.8155,0.863673,0.71149,0.107222
4.92667,883.713,147.173,731.237,0.198839,462.192,-87.149,0.860108,0.711705,0.107106
4.93333,884.981,147.622,728.751,-0.647012,461.469,-87.6842,0.861342,0.709286,0.106939
4.94,884.643,149.061,726.839,-3.59781,463.442,-87.4969,0.861014,0.707424,0.107396
4.94667,881.467,146.855,728.506,-1.89548,463.946,-85.6503,0.857923,0.709047,0.107513
4.95333,882.7,147.036,727.67,-1.47143,463.303,-86.8891,0.859122,0.708233,0.107364
4.96,884.356,148.98,727.012,-3.9793,462.405,-86.6374,0.860734,0.707593,0.107156
4.96667,882.266,147.523,730.975,-2.56856,459.112,-84.3083,0.8587,0.71145,0.106392
