t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.40667,780.251,459.229,763.546,0.847334,425.626,-251.793,0.75941,0.743151,0.0986327
3.41333,779.248,460.555,765.532,0.184763,424.542,-249.952,0.758434,0.745084,0.0983815
3.42,779.926,460.159,763.995,1.38319,427.157,-249.767,0.759093,0.743588,0.0989873
3.42667,780.056,459.51,763.313,-1.04094,427.782,-251.115,0.75922,0.742924,0.0991322
3.43333,778.051,459.676,763.322,-1.92124,429.045,-250.638,0.757268,0.742933,0.099425
3.44,777.647,458.313,761.056,-0.00376288,432.409,-250.92,0.756875,0.740727,0.100205
3.44667,776.921,457.683,758.981,-2.42918,432.444,-252.285,0.756168,0.738708,0.100213
3.45333,774.214,457.91,758.936,-3.04321,432.052,-250.987,0.753534,0.738665,0.100122
3.46,773.721,457.026,757.267,-1.69225,432.85,-249.68,0.753054,0.737039,0.100307
3.46667,773.701,457.248,756.598,-3.23658,431.469,-249.837,0.753034,0.736389,0.0999868
3.47333,772.522,458.047,757.857,-4.12012,429.417,-248.116,0.751887,0.737614,0.0995112
3.48,773.435,458.006,758.029,-2.59741,429.016,-246.121,0.752776,0.737782,0.0994181
3.48667,774.915,458.875,758.995,-3.55105,426.051,-245.744,0.754216,0.738721,0.0987311
3.49333,775.397,460.033,760.951,-4.94377,425.197,-245.568,0.754685,0.740625,0.0985331
3.5,776.752,460.706,761.654,-4.23009,426.984,-244.077,0.756005,0.741309,0.0989475
3.50667,777.596,460.529,761.077,-4.79434,426.884,-245.101,0.756825,0.740748,0.0989243
3.51333,777.301,460.847,761.365,-5.47839,427.077,-245.539,0.756539,0.741029,0.0989689
3.52,776.4,459.575,760.245,-4.66787,429.13,-244.723,0.755662,0.739938,0.0994447
3.52667,775.372,458.261,757.871,-4.58157,429.252,-245.702,0.754662,0.737628,0.0994729
3.53333,774.003,457.705,756.426,-4.88663,429.935,-247.525,0.753329,0.736221,0.0996311
3.54,771.948,455.784,754.329,-4.33828,431.43,-246.661,0.751329,0.73418,0.0999776
3.54667,770.82,454.541,752.025,-4.18762,431.451,-247.724,0.750231,0.731938,0.0999824
3.55333,768.867,453.743,750.665,-3.75705,432.198,-249.706,0.74833,0.730614,0.100156
3.56,767.147,452.005,748.343,-4.45797,434.044,-249.187,0.746656,0.728354,0.100583
3.56667,765.871,450.803,746.523,-4.20097,432.807,-249.054,0.745414,0.726583,0.100297
3.57333,765.721,451.136,746.788,-4.25811,433.062,-249.712,0.745268,0.72684,0.100356
3.58,764.33,450.027,745.34,-4.40496,432.843,-249.038,0.743914,0.725431,0.100305
3.58667,764.075,449.238,745.182,-4.55045,430.589,-248.616,0.743666,0.725277,0.0997828
3.59333,764.031,450.194,746.678,-3.15549,429.191,-249.078,0.743623,0.726733,0.0994587
3.6,764.41,449.743,746.676,-3.28645,428.197,-248.406,0.743992,0.726732,0.0992285
3.60667,764.482,449.986,747.798,-2.54729,425.319,-247.275,0.744062,0.727823,0.0985614
3.61333,765.824,451.547,750.317,-1.02662,423.981,-247.36,0.745368,0.730276,0.0982515
3.62,767.324,452.324,752.925,-1.85995,422.362,-246.873,0.746828,0.732814,0.0978762
3.62667,768.589,453.309,753.675,-2.72067,420.385,-245.001,0.748059,0.733544,0.097418
3.63333,769.801,454.837,756.445,-1.55315,418.707,-243.949,0.749239,0.736239,0.0970293
3.64,771.475,456.068,758.81,-3.13063,418.799,-243.477,0.750868,0.738541,0.0970506
3.64667,771.815,456.393,758.44,-3.89027,417.823,-242.094,0.751199,0.738181,0.0968243
3.65333,772.306,457.243,759.99,-1.99528,418.489,-241.812,0.751677,0.739689,0.0969787
3.66,773.007,457.565,760.237,-2.79188,420.196,-242.789,0.752359,0.73993,0.0973743
3.66667,772.559,456.44,757.927,-3.28901,419.735,-243.267,0.751923,0.737682,0.0972676
3.67333,770.992,456.776,758.099,-1.28648,420.666,-242.982,0.750398,0.73785,0.0974832
3.68,770.774,455.647,757.165,-2.27726,422.484,-244.084,0.750186,0.73694,0.0979045
3.68667,770.044,454.003,754.573,-3.19881,421.185,-244.044,0.749475,0.734418,0.0976036
3.69333,768.349,454.44,754.512,-1.00024,421.256,-243.947,0.747826,0.734359,0.09762
3.7,768.56,453.643,754.937,-1.05625,422.269,-244.538,0.748031,0.734772,0.0978548
3.70667,768.301,452.933,752.847,-1.86706,419.869,-244.904,0.747779,0.732738,0.0972987
3.71333,767.816,453.008,753.218,1.2144,419.452,-245.578,0.747307,0.733099,0.097202
3.72,768.626,452.604,754.214,0.903387,421.048,-246.6,0.748096,0.734068,0.0975718
3.72667,769.578,452.206,753.385,0.615163,421.233,-247.311,0.749022,0.733262,0.0976146
3.73333,768.792,452.438,753.186,2.56822,420.719,-247.483,0.748257,0.733067,0.0974955
3.74,769.349,451.883,754.647,3.30227,421.519,-248.012,0.748799,0.73449,0.0976809
3.74667,770.037,451.448,753.567,2.20431,421.556,-249.199,0.749468,0.733438,0.0976895
3.75333,768.713,451.438,752.147,4.49535,421.03,-249.627,0.74818,0.732056,0.0975675
3.76,768.79,450.515,753.151,5.27624,422.141,-250.578,0.748255,0.733033,0.097825
3.76667,769.279,449.823,751.629,5.07237,422.963,-251.842,0.748731,0.731553,0.0980155
3.77333,767.921,449.537,749.659,6.48127,422.928,-253.115,0.747409,0.729635,0.0980074
3.78,767.928,448.57,749.949,6.69104,425.225,-254.222,0.747416,0.729917,0.0985398
3.78667,767.407,447.276,748.173,5.71215,427.725,-255.104,0.746909,0.728189,0.0991191
3.79333,766.175,447.761,745.49,4.91487,428.531,-256.541,0.74571,0.725577,0.0993059
3.8,765.207,446.8,745.512,5.22349,428.642,-256.297,0.744768,0.725599,0.0993315
3.80667,763.944,445.71,744.353,3.67796,429.833,-254.454,0.743539,0.724471,0.0996076
3.81333,763.3,446.924,742.528,3.26965,428.958,-254.864,0.742912,0.722694,0.0994048
3.82,762.435,445.763,742.522,3.56332,427.199,-254.176,0.742069,0.722688,0.0989973
3.82667,761.39,445.419,742.227,2.79088,427.022,-252.111,0.741052,0.722401,0.0989562
3.83333,760.921,446.538,740.538,2.26212,426.715,-252.995,0.740596,0.720758,0.098885
3.84,760.764,445.254,740.803,2.37282,426.284,-253.557,0.740443,0.721015,0.0987851
3.84667,760.352,444.93,741.156,2.25544,427.156,-252.424,0.740043,0.721359,0.0989872
3.85333,760.791,446.711,740.763,1.63182,428.748,-253.723,0.74047,0.720976,0.0993562
3.86,760.679,445.892,740.137,1.41252,427.877,-254.437,0.740361,0.720368,0.0991543
3.86667,759.469,444.781,740.551,1.70102,428.376,-252.805,0.739182,0.72077,0.09927
3.87333,759.295,446,739.589,1.75253,428.547,-253.638,0.739013,0.719833,0.0993095
3.88,758.88,445.015,737.921,1.82358,428.573,-254.703,0.73861,0.718211,0.0993155
3.88667,757.024,443.341,737.511,2.71543,428.659,-252.942,0.736804,0.717812,0.0993356
3.89333,755.523,444.262,736.035,2.01153,429.725,-254.128,0.735342,0.716374,0.0995826
3.9,754.979,442.332,733.383,2.07508,429.365,-254.955,0.734813,0.713793,0.0994991
3.90667,752.881,440.033,732.489,3.95877,427.921,-254.147,0.732771,0.712924,0.0991645
3.91333,750.982,440.945,731.083,4.43673,428.949,-255.449,0.730922,0.711555,0.0994026
3.92,751.272,439.747,729.269,3.68481,429.582,-256.051,0.731205,0.70979,0.0995493
3.92667,750.345,437.816,728.96,5.40268,428.203,-256.022,0.730302,0.709488,0.0992298
3.93333,749.546,439.448,729.24,6.27494,429.499,-257.295,0.729525,0.709761,0.0995302
3.94,751.175,438.702,728.739,5.14208,431.453,-258.282,0.73111,0.709273,0.0999831
3.94667,750.916,438.106,728.958,5.81743,429.166,-257.276,0.730858,0.709487,0.0994529
3.95333,751.172,439.99,730.819,7.21013,428.703,-257.533,0.731108,0.711298,0.0993457
3.96,753.097,440.429,731.506,6.12431,428.891,-256.894,0.732981,0.711967,0.0993893
3.96667,753.685,440.066,732.229,6.28852,427.468,-256.208,0.733554,0.712671,0.0990596
3.97333,753.171,441.389,733.148,8.61292,426.027,-257.078,0.733053,0.713565,0.0987255
3.98,754.896,441.765,734.089,7.71439,426.565,-257.004,0.734732,0.714481,0.0988503
3.98667,754.719,441.03,734.025,6.48618,425.59,-255.392,0.734559,0.714419,0.0986244
3.99333,753.518,442.172,734.439,9.06873,422.41,-254.708,0.733391,0.714822,0.0978875
4,754.792,442.877,735.473,7.71716,421.544,-253.646,0.734631,0.715827,0.0976868
4.00667,754.929,442.817,735.891,6.70212,418.574,-249.758,0.734764,0.716235,0.0969985
4.01333,754.149,443.834,736.946,7.90282,414.549,-250.132,0.734005,0.717262,0.0960656
4.02,755.479,444.295,738.085,6.96279,415.506,-249.469,0.7353,0.71837,0.0962875
4.02667,755.823,444.425,737.927,4.635,414.642,-246.412,0.735634,0.718217,0.0960872
4.03333,755.348,444.988,738.69,5.97246,413.564,-248.488,0.735172,0.718959,0.0958374
4.04,756.615,444.914,738.836,6.0368,414.822,-247.892,0.736405,0.719101,0.096129
4.04667,756.546,444.932,738.272,2.55264,416.552,-246.047,0.736338,0.718552,0.09653
4.05333,754.913,444.387,737.716,4.57723,414.444,-247.771,0.734748,0.718011,0.0960414
4.06,755.028,443.419,736.817,4.13006,415.392,-248.569,0.73486,0.717136,0.0962611
4.06667,753.245,442.846,734.763,3.15483,417.387,-246.853,0.733125,0.715137,0.0967235
4.07333,751.357,441.371,732.671,3.99262,417.71,-249.433,0.731287,0.7131,0.0967981
4.08,751.037,439.491,730.283,4.96541,419.262,-251.546,0.730977,0.710777,0.0971578
4.08667,749.29,438.305,728.065,4.70261,422.193,-250.625,0.729276,0.708618,0.0978372
4.09333,747.441,437.243,727.066,5.6085,422.157,-252.647,0.727476,0.707645,0.0978288
4.1,747.714,435.787,724.972,6.02325,423.67,-254.827,0.727742,0.705608,0.0981794
4.10667,746.391,434.655,723.021,6.08478,425.976,-254.224,0.726454,0.703708,0.0987137
4.11333,745.012,435.135,722.876,6.83746,425.5,-254.709,0.725112,0.703567,0.0986036
4.12,745.936,433.043,721.769,7.64942,425.593,-257.61,0.726011,0.70249,0.0986249
4.12667,745.122,432.954,720.287,7.1229,426.778,-256.287,0.725219,0.701048,0.0988997
4.13333,743.63,433.231,720.703,8.33334,425.99,-256.957,0.723767,0.701453,0.098717
4.14,745.14,431.652,719.693,9.2313,425.814,-258.248,0.725236,0.70047,0.0986763
4.14667,744.226,431.374,718.47,8.71209,426.906,-258.085,0.724347,0.699279,0.0989294
4.15333,742.756,431.529,718.147,10.9104,426.965,-258.825,0.722917,0.698965,0.0989429
4.16,743.88,429.773,717.139,11.908,426.734,-260.413,0.72401,0.697984,0.0988894
4.16667,743.525,429.094,716.109,11.4865,427.305,-261.069,0.723665,0.696981,0.0990217
4.17333,741.6,429.942,715.507,12.2082,427.464,-260.894,0.721791,0.696395,0.0990585
4.18,743.396,429.063,715.858,13.6752,426.781,-261.195,0.723539,0.696737,0.0989002
4.18667,743.38,428.648,714.845,12.3559,427.418,-261.093,0.723524,0.695751,0.099048
4.19333,741.659,429.689,714.84,12.9773,426.743,-260.704,0.721849,0.695746,0.0988915
4.2,743.005,429.092,714.983,12.4964,426.135,-259.709,0.723159,0.695885,0.0987507
4.20667,742.542,428.766,714.817,11.2902,425.344,-259.181,0.722708,0.695723,0.0985673
4.21333,740.787,430.793,715.308,11.4763,423.249,-257.238,0.721,0.696201,0.0980817
4.22,742.221,430.579,717.59,11.7372,420.005,-255.504,0.722395,0.698422,0.09733
4.22667,743.066,431.253,719.081,10.9649,416.662,-253.858,0.723218,0.699873,0.0965554
4.23333,741.875,433.851,721.112,10.8157,410.926,-250.499,0.722059,0.70185,0.0952263
4.24,744.037,435.093,724.572,12.1066,406.11,-246.746,0.724163,0.705218,0.0941101
4.24667,745.769,436.156,727.303,10.6299,402.842,-245.726,0.725849,0.707876,0.0933528
4.25333,746.074,438.623,728.622,9.68212,399.284,-243.56,0.726146,0.70916,0.0925283
4.26,747.955,439.236,731.206,11.1016,398.358,-241.088,0.727977,0.711674,0.0923138
4.26667,749.708,439.322,731.946,8.19456,400.761,-242.294,0.729683,0.712395,0.0928705
4.27333,749.533,440.779,731.487,7.96335,402.428,-243.723,0.729512,0.711948,0.093257
4.28,749.786,440.528,731.739,9.73068,405.164,-243.197,0.729759,0.712193,0.0938908
4.28667,750.062,438.966,730.949,7.98992,407.196,-245.693,0.730027,0.711424,0.0943618
4.29333,748.641,439.578,728.58,7.48647,407.983,-246.921,0.728644,0.709119,0.0945441
4.3,747.184,438.759,728.041,9.91646,407.983,-244.943,0.727226,0.708595,0.0945441
4.30667,747.155,437.856,727.38,8.06958,409.144,-245.011,0.727198,0.707951,0.0948132
4.31333,745.701,438.541,726.316,6.7524,406.627,-245.235,0.725782,0.706916,0.0942299
4.32,745.582,438.877,726.69,8.38326,405.042,-241.681,0.725667,0.707279,0.0938626
4.32667,745.287,438.517,727.226,6.83222,404.923,-240.314,0.72538,0.707801,0.093835
4.33333,744.4,439.301,726.424,5.39861,402.629,-241.026,0.724516,0.707021,0.0933034
4.34,744.351,439.533,727.185,7.15892,401.25,-238.04,0.724468,0.707762,0.0929838
4.34667,744.256,438.624,727.798,7.3356,403.071,-239.322,0.724376,0.708358,0.0934059
4.35333,743.951,438.782,726.752,7.01456,403.647,-242.299,0.724079,0.707339,0.0935393
4.36,743.986,438.497,726.696,9.28108,404.131,-241.903,0.724113,0.707286,0.0936514
4.36667,743.263,437.5,726.704,10.463,406.324,-243.613,0.72341,0.707294,0.0941598
4.37333,743.106,437.691,725.957,8.84969,407.384,-246.144,0.723257,0.706566,0.0944053
4.38,742.398,437.265,725.141,10.0149,406.642,-244.746,0.722568,0.705772,0.0942333
4.38667,741.208,436.816,725.363,9.98108,407.108,-244.184,0.721409,0.705988,0.0943413
4.39333,741.324,436.976,724.785,8.5008,407.999,-247.021,0.721523,0.705425,0.0945478
4.4,741.065,436.632,723.697,8.70487,406.554,-245.198,0.72127,0.704366,0.0942129
4.40667,739.647,435.853,723.839,9.17349,407.524,-244.275,0.71989,0.704504,0.0944379
4.41333,740.006,436.1,723.778,7.81936,408.086,-246.472,0.720239,0.704445,0.0945679
4.42,740.412,436.113,722.681,7.33761,407.539,-245.07,0.720635,0.703378,0.0944412
4.42667,738.923,435.308,723.344,8.22701,408.91,-245.71,0.719186,0.704023,0.094759
4.43333,740.152,436.137,724.069,7.99799,409.995,-247.878,0.720382,0.704728,0.0950104
4.44,741.593,436.111,723.538,7.59821,409.871,-247.682,0.721784,0.704212,0.0949817
4.44667,739.465,434.761,722.776,8.32923,409.929,-246.794,0.719713,0.70347,0.0949952
4.45333,739.454,434.919,722.811,9.07264,410.589,-248.026,0.719702,0.703504,0.0951481
4.46,740.121,435.455,721.915,8.85539,409.676,-247.731,0.720352,0.702632,0.0949364
4.46667,737.856,433.182,720.635,8.89987,409.209,-247.192,0.718148,0.701386,0.0948282
4.47333,738.09,433.244,720.382,10.0656,410.34,-249.071,0.718375,0.70114,0.0950904
4.48,738.421,433.078,718.653,9.89314,411.568,-250.248,0.718697,0.699457,0.095375
4.48667,736.296,430.202,716.576,8.8613,412.909,-250.07,0.716629,0.697435,0.0956856
4.49333,735.429,430.077,714.821,10.1644,415.035,-251.363,0.715785,0.695727,0.0961783
4.5,735.68,429.578,713.784,10.4202,414.788,-252.529,0.716029,0.694718,0.0961211
4.50667,733.094,426.587,711.323,8.39748,415.445,-251.526,0.713512,0.692323,0.0962734
4.51333,732.035,426.311,709.392,11.3325,417.32,-253.355,0.712482,0.690443,0.0967078
4.52,732.662,426.332,708.42,11.4313,417.888,-253.598,0.713092,0.689498,0.0968395
4.52667,730.423,423.818,706.116,9.43141,418.406,-254.203,0.710913,0.687255,0.0969595
4.53333,729.633,423.753,705.284,11.8555,419.06,-254.77,0.710144,0.686445,0.0971112
4.54,730.566,424.707,705.51,12.8376,417.899,-253.747,0.711052,0.686666,0.096842
4.54667,729.3,424.517,705.707,7.83374,414.363,-251.732,0.709819,0.686857,0.0960226
4.55333,729.528,424.801,706.667,10.7043,410.796,-249.608,0.710042,0.687792,0.0951961
4.56,731.606,427.398,708.246,12.1255,408.397,-247.207,0.712064,0.689328,0.0946402
4.56667,731.05,426.849,709.389,8.15065,407.011,-246.708,0.711523,0.690441,0.0943189
4.57333,731.891,426.233,708.22,10.2295,408.249,-248.034,0.712341,0.689303,0.0946057
4.58,733.345,427.665,709.306,13.6103,410.754,-249.135,0.713757,0.69036,0.0951862
4.58667,732.039,426.767,708.863,9.39944,412.468,-250.996,0.712486,0.689929,0.0955834
4.59333,732.04,425.947,708.29,10.2144,413.403,-252.076,0.712487,0.689371,0.0958001
4.6,733.199,427.446,709.838,14.8469,412.445,-251.62,0.713615,0.690878,0.0955781
4.60667,732.926,428.288,711.234,9.7498,408.267,-250.153,0.713348,0.692236,0.0946098
4.61333,733.216,428.165,711.63,9.51669,404.878,-247.302,0.713631,0.692622,0.0938245
4.62,735.438,429.785,713.548,14.2257,402.699,-244.889,0.715794,0.694488,0.0933196
4.62667,734.221,430.381,713.221,8.31519,402.395,-244.026,0.714609,0.694171,0.0932492
4.63333,734.224,428.866,712.258,6.72808,402.776,-244.996,0.714612,0.693233,0.0933375
4.64,734.946,429.327,711.865,12.6594,407.398,-246.302,0.715315,0.69285,0.0944086
4.64667,732.26,428.468,710.061,8.48254,410.933,-249.172,0.712701,0.691095,0.0952277
4.65333,731.549,425.726,707.243,7.68273,414.535,-252.359,0.712008,0.688352,0.0960625
4.66,731.188,424.922,705.505,13.4565,417.652,-254.128,0.711657,0.68666,0.0967848
4.66667,727.303,424.235,703.873,10.4215,418.708,-255.738,0.707876,0.685072,0.0970296
4.67333,725.612,421.965,700.635,7.33806,418.492,-255.809,0.70623,0.68192,0.0969794
4.68,725.062,421.001,699.502,12.5175,418.306,-254.853,0.705695,0.680818,0.0969363
4.68667,721.66,421.122,699.144,9.56647,416.024,-253.795,0.702384,0.680469,0.0964076
4.69333,721.544,420.278,697.467,5.91616,415.059,-252.136,0.702271,0.678837,0.0961838
4.7,722.424,420.76,698.389,10.6399,412.072,-249.84,0.703127,0.679735,0.0954916
4.70667,721.205,422.007,700.624,9.39612,408.725,-248.348,0.701941,0.681909,0.094716
4.71333,722.78,422.392,701.426,6.89829,405.893,-247.898,0.703474,0.68269,0.0940598
4.72,725.071,423.039,702.594,12.4122,404.212,-246.411,0.705704,0.683827,0.0936703
4.72667,724.628,424.345,705.155,11.9697,403.339,-246.481,0.705272,0.68632,0.0934679
4.73333,726.221,424.229,704.43,9.11662,405.357,-248.474,0.706823,0.685614,0.0939357
4.74,727.295,423.485,703.276,12.207,407.415,-249.045,0.707868,0.684491,0.0944126
4.74667,724.724,422.745,702.603,12.1293,411.034,-250.731,0.705366,0.683836,0.0952511
4.75333,723.872,421.316,698.829,9.00457,415.288,-253.421,0.704537,0.680163,0.096237
4.76,723.712,419.169,696.096,10.6321,418.198,-254.906,0.704381,0.677502,0.0969113
4.76667,719.766,418.407,695.424,11.5735,419.531,-255.892,0.70054,0.676848,0.0972201
4.77333,719.725,416.461,692.603,9.59766,422.563,-258.159,0.700501,0.674103,0.097923
4.78,719.371,415.682,689.786,11.2781,423.171,-258.674,0.700156,0.671361,0.0980637
4.78667,715.363,414.491,689.513,11.7783,421.727,-257.996,0.696255,0.671096,0.0977291
4.79333,715.571,413.464,687.179,9.76517,424.751,-259.358,0.696457,0.668824,0.09843
4.8,715.411,413.469,684.507,9.50319,424.911,-259.052,0.696302,0.666223,0.098467
4.80667,711.677,412.366,684.448,9.11855,425.165,-257.433,0.692668,0.666166,0.0985258
4.81333,712.452,411.757,683.592,8.53812,427.175,-259.047,0.693422,0.665332,0.0989917
4.82,713.323,412.112,681.6,8.11235,427.366,-259.033,0.69427,0.663394,0.099036
4.82667,711.192,411.72,683.579,9.84051,425.093,-258.161,0.692196,0.66532,0.0985092
4.83333,712.252,411.672,684.338,10.4156,425.122,-259.537,0.693227,0.666059,0.0985159
4.84,714.209,412.895,683.278,10.7826,423.866,-258.731,0.695132,0.665027,0.0982249
4.84667,711.645,412.615,684.792,12.0704,420.76,-257.346,0.692636,0.6665,0.0975051
4.85333,713.245,411.77,686.437,13.5318,420.864,-259.194,0.694193,0.668101,0.0975292
4.86,714.665,412.751,684.782,14.0377,420.31,-258.974,0.695576,0.66649,0.0974008
4.86667,712.134,412.529,685.473,13.3167,418.5,-257.92,0.693112,0.667163,0.0969812
4.87333,713.29,411.279,685.474,14.4925,420.683,-259.954,0.694237,0.667165,0.0974872
4.88,714.304,411.84,683.461,14.5351,421.141,-260.273,0.695224,0.665205,0.0975933
4.88667,710.73,411.647,682.29,13.4356,419.847,-258.974,0.691746,0.664066,0.0972935
4.89333,710.25,409.535,681.951,13.7695,421.564,-258.939,0.691279,0.663736,0.0976913
4.9,710.7,409.797,678.702,12.6612,422.218,-259.247,0.691717,0.660573,0.0978428
4.90667,707.18,409.634,677.363,10.6492,420.486,-257.618,0.688291,0.65927,0.0974416
4.91333,707.21,408.113,677.575,11.2337,421.077,-257.045,0.68832,0.659476,0.0975785
4.92,708.01,408.938,675.955,11.0144,420.125,-256.073,0.689098,0.6579,0.0973579
4.92667,706.105,409.739,676.891,8.91484,416.995,-253.891,0.687244,0.65881,0.0966326
4.93333,707.15,408.975,678.522,10.9792,414.688,-252.971,0.688261,0.660398,0.0960979
4.94,708.592,410.326,678.801,11.5539,412.68,-252.742,0.689665,0.66067,0.0956325
4.94667,707.337,411.866,679.565,9.26938,409.82,-250.442,0.688444,0.661413,0.0949698
4.95333,709.225,411.138,682.771,12.007,407.303,-250.029,0.690281,0.664534,0.0943866
4.96,710.572,412.654,684.18,12.5361,405.512,-249.406,0.691592,0.665905,0.0939716
4.96667,710.149,414.861,684.792,8.97269,402.888,-246.751,0.69118,0.666501,0.0933634
4.97333,711.639,414.584,688.095,11.2001,399.902,-245.333,0.692631,0.669716,0.0926714
