t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.38667,1007.62,121.641,673.077,13.2605,399.443,-90.4615,0.98071,0.655099,0.0925651
4.39333,1005.84,122.522,672.018,11.7386,400.753,-91.211,0.978978,0.654067,0.0928687
4.4,1006.73,122.149,672.482,11.9936,404.49,-90.0251,0.979842,0.654519,0.0937346
4.40667,1003.57,121.105,669.718,12.7534,403.018,-90.226,0.976762,0.651829,0.0933935
4.41333,999.906,121.626,667.625,11.2706,403.667,-90.9912,0.973198,0.649792,0.0935441
4.42,1000.16,121.413,667.379,11.6008,406.814,-89.9649,0.973447,0.649552,0.0942732
4.42667,996.219,120.135,664.945,12.4628,402.219,-89.4382,0.969609,0.647184,0.0932083
4.43333,993.874,120.834,664.188,10.8653,398.155,-90.5379,0.967327,0.646447,0.0922666
4.44,995.609,120.831,665.596,11.6762,397.644,-89.0172,0.969016,0.647817,0.0921483
4.44667,994.676,120.017,665.498,12.2185,390.941,-87.9708,0.968107,0.647722,0.0905948
4.45333,995.163,120.899,665.941,10.9743,388.473,-88.9677,0.968581,0.648153,0.090023
4.46,1000.16,121.508,668.933,11.2755,392.889,-88.4116,0.973449,0.651065,0.0910464
4.46667,1000.5,120.706,669.072,11.9935,394.252,-87.9172,0.973773,0.651201,0.0913622
4.47333,1000.56,121.464,668.75,10.4646,395.575,-89.4478,0.973831,0.650887,0.0916687
4.48,1003.3,121.948,670.331,10.416,401.381,-89.3127,0.976499,0.652425,0.0930142
4.48667,1000.59,121.214,668.337,11.4815,400.294,-88.1206,0.973863,0.650485,0.0927623
4.49333,996.943,121.249,665.539,9.8494,399.605,-89.2832,0.970314,0.647762,0.0926028
4.5,996.843,121.774,665.214,9.84228,401.929,-88.7953,0.970216,0.647446,0.0931412
4.50667,993.655,120.876,662.629,9.94999,400.318,-87.0956,0.967114,0.64493,0.0927678
4.51333,989.64,120.942,659.745,8.96908,398.639,-87.657,0.963206,0.642122,0.0923788
4.52,990.124,121.594,659.547,7.75329,402.86,-87.0557,0.963677,0.64193,0.0933569
4.52667,988.006,120.276,657.612,9.00706,402.343,-85.5257,0.961615,0.640047,0.0932372
4.53333,985.595,120.79,655.718,7.6504,401.905,-87.3195,0.959269,0.638203,0.0931356
4.54,986.467,121.253,655.938,7.54231,406.893,-86.7564,0.960117,0.638418,0.0942915
4.54667,985.676,120.087,655.509,8.14688,405.186,-85.6494,0.959347,0.638,0.0938961
4.55333,984.164,120.652,654.634,7.77373,402.841,-86.8442,0.957876,0.637149,0.0933527
4.56,987.487,121.452,656.899,7.81855,404.149,-86.3764,0.96111,0.639352,0.0936557
4.56667,987.31,120.742,657.374,8.31636,401.981,-85.8767,0.960938,0.639815,0.0931533
4.57333,986.026,120.76,656.859,8.39695,398.354,-86.8471,0.959688,0.639314,0.0923128
4.58,989.459,121.919,658.505,7.89234,401.354,-86.3164,0.96303,0.640916,0.093008
4.58667,989.837,121.032,658.555,8.49673,401.113,-86.0503,0.963397,0.640965,0.0929521
4.59333,988.142,121.095,657.66,8.13666,398.67,-87.0633,0.961748,0.640093,0.092386
4.6,990.03,122.307,658.425,7.72119,402.705,-86.7177,0.963585,0.640838,0.0933211
4.60667,989.981,121.08,658.329,8.27812,402.719,-85.2572,0.963538,0.640745,0.0933243
4.61333,987.631,121.474,656.849,7.39646,399.68,-86.9193,0.96125,0.639304,0.0926201
4.62,989.726,122.547,658.202,7.08776,402.663,-86.6009,0.963289,0.640621,0.0933113
4.62667,989.637,121.109,657.595,8.23623,403.116,-84.8754,0.963203,0.64003,0.0934163
4.63333,986.64,121.517,656.245,6.32543,399.528,-86.2384,0.960286,0.638716,0.0925848
4.64,988.117,123.137,657.654,6.51089,401.958,-85.2628,0.961724,0.640087,0.0931478
4.64667,987.944,121.441,657.414,8.21427,400.448,-83.8995,0.961555,0.639853,0.092798
4.65333,985.484,121.915,656.485,6.0517,394.528,-84.9781,0.95916,0.63895,0.0914262
4.66,987.209,123.356,658.61,6.48924,394.299,-83.8998,0.96084,0.641018,0.0913731
4.66667,988.489,122.272,659.471,7.20611,392.413,-81.3297,0.962085,0.641856,0.090936
4.67333,987.712,122.656,659.522,5.4432,387.687,-82.3829,0.96133,0.641905,0.0898409
4.68,990.085,124.23,661.701,5.5998,389.314,-81.4289,0.963639,0.644026,0.0902179
4.68667,991.845,122.95,662.024,7.16101,391.258,-80.5524,0.965352,0.644341,0.0906684
4.69333,990.152,122.882,660.672,4.82292,387.211,-81.5985,0.963704,0.643025,0.0897305
4.7,990.87,123.897,661.928,5.04587,390.512,-81.8713,0.964403,0.644247,0.0904955
4.70667,991.765,122.668,661.601,8.04529,392.311,-81.3026,0.965274,0.643929,0.0909124
4.71333,988.932,122.326,659.457,6.43019,389.169,-82.6833,0.962517,0.641843,0.0901842
4.72,989.203,123.819,660.673,5.96311,391.013,-82.7159,0.96278,0.643026,0.0906117
4.72667,989.439,122.462,660.483,9.43476,390.414,-82.0401,0.96301,0.642841,0.0904728
4.73333,986.709,122.166,658.352,6.98126,385.902,-82.4392,0.960353,0.640767,0.0894272
4.74,986.75,123.754,659.933,5.71069,385.428,-82.0212,0.960393,0.642306,0.0893174
4.74667,988.164,122.654,660.607,8.5557,385.73,-80.4552,0.96177,0.642961,0.0893873
4.75333,985.93,122.723,658.758,6.02838,380.954,-80.9705,0.959595,0.641162,0.0882807
4.76,985.883,124.395,660.361,5.08906,381.634,-80.4508,0.959549,0.642722,0.0884382
4.76667,987.354,123.266,661.06,7.76202,383.306,-78.8626,0.96098,0.643403,0.0888257
4.77333,985.973,123.061,659.173,5.3631,381.593,-79.1582,0.959637,0.641566,0.0884285
4.78,985.891,124.232,660.088,4.68754,381.899,-79.4743,0.959557,0.642456,0.0884995
4.78667,986.32,123.414,660.212,7.1173,384.17,-78.4941,0.959975,0.642577,0.0890258
4.79333,985.183,123.054,658.137,5.39802,382.977,-78.6223,0.958868,0.640558,0.0887493
4.8,986.007,124.172,658.941,3.60411,385.003,-78.7711,0.95967,0.64134,0.0892187
4.80667,986.941,123.723,660.418,6.18552,385.659,-77.8983,0.960579,0.642778,0.0893709
4.81333,984.299,123.058,657.439,4.71898,383.967,-78.0965,0.958008,0.639878,0.0889789
4.82,984.447,124.078,657.718,2.96661,384.439,-77.5463,0.958151,0.64015,0.0890881
4.82667,984.879,123.436,657.983,5.70123,386.721,-77.5818,0.958572,0.640408,0.089617
4.83333,982.058,122.456,654.531,5.15604,386.156,-78.3344,0.955826,0.637048,0.089486
4.84,982.575,123.615,654.887,3.66407,388.267,-78.7374,0.956329,0.637394,0.0899752
4.84667,982.932,122.854,655.07,5.89073,391.519,-78.7659,0.956677,0.637573,0.0907288
4.85333,980.01,121.82,652.282,5.26923,390.946,-79.644,0.953833,0.634859,0.0905961
4.86,980.467,122.658,652.193,3.76355,392.616,-79.8482,0.954278,0.634772,0.0909831
4.86667,981.526,121.997,653.369,5.29317,393.025,-79.0663,0.955308,0.635917,0.0910779
4.87333,978.967,121.234,651.546,5.45915,390.019,-80.3518,0.952818,0.634142,0.0903813
4.88,981.208,122.651,652.9,4.01995,389.473,-79.7183,0.954999,0.635461,0.0902547
4.88667,982.59,122.171,655.05,5.64641,389.011,-79.6093,0.956344,0.637553,0.0901476
4.89333,980.808,121.594,654.198,6.44649,386.167,-80.3928,0.95461,0.636724,0.0894885
4.9,982.929,123.005,655.061,5.07962,386.398,-79.6797,0.956674,0.637564,0.089542
