t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.32,1165.12,-848.447,-1423.96,13.7078,-709.53,379.047,1.134,-1.38592,-0.164423
3.32667,1161.84,-848.854,-1422.44,12.9074,-717.415,381.839,1.13081,-1.38444,-0.166251
3.33333,1159.51,-844.999,-1420.77,8.29666,-721.702,383.074,1.12853,-1.38282,-0.167244
3.34,1157.69,-843.413,-1418.76,5.38821,-720.098,377.551,1.12676,-1.38087,-0.166872
3.34667,1157.19,-844.183,-1420.12,2.55349,-719.469,374.202,1.12628,-1.38218,-0.166726
3.35333,1156.63,-840.978,-1420.3,-1.74282,-718.992,373.497,1.12573,-1.38236,-0.166616
3.36,1156.08,-839.411,-1419.49,-1.25636,-714.573,371.019,1.1252,-1.38157,-0.165592
3.36667,1157.98,-841.747,-1422.28,2.75897,-710.322,371.66,1.12705,-1.38429,-0.164607
3.37333,1160.79,-842.373,-1425.39,6.45922,-706.204,375.526,1.12978,-1.38731,-0.163653
3.38,1163.83,-843.267,-1427.59,9.97365,-701.492,375.133,1.13275,-1.38945,-0.162561
3.38667,1166.39,-847.609,-1430.73,13.2973,-701.583,376.397,1.13523,-1.39251,-0.162582
3.39333,1167.42,-847.607,-1431.06,11.4965,-706.409,379.57,1.13624,-1.39283,-0.1637
3.4,1167.43,-847.382,-1431.13,6.91675,-708.609,377.582,1.13625,-1.3929,-0.16421
3.40667,1167.14,-849.502,-1431.87,3.49191,-715.319,375.427,1.13596,-1.39363,-0.165765
3.41333,1167.06,-848.71,-1431.36,-0.974447,-720.28,374.057,1.13589,-1.39313,-0.166914
3.42,1166.62,-847.516,-1430.96,-4.11385,-721.261,372.356,1.13546,-1.39273,-0.167142
3.42667,1166.14,-848.186,-1431.46,-3.35774,-723.121,371.908,1.13499,-1.39322,-0.167573
3.43333,1165.46,-847.084,-1430.33,-1.14696,-725.78,375.905,1.13433,-1.39212,-0.168189
3.44,1164.26,-846.041,-1429.18,1.74165,-723.743,378.002,1.13316,-1.39101,-0.167717
3.44667,1165.22,-847.932,-1430.87,5.43091,-721.961,378.595,1.1341,-1.39265,-0.167304
3.45333,1166.74,-848.103,-1431.59,6.87274,-721.16,379.743,1.13558,-1.39335,-0.167118
3.46,1167.58,-846.583,-1432.41,4.76367,-718.247,380.286,1.1364,-1.39415,-0.166443
3.46667,1167.08,-846.534,-1432.74,3.39935,-719.685,378.811,1.13591,-1.39447,-0.166777
3.47333,1166.73,-845.515,-1431.54,0.359459,-723.88,378.862,1.13556,-1.39331,-0.167749
3.48,1164.89,-843.301,-1430.17,-4.23647,-725.176,377.792,1.13378,-1.39197,-0.168049
3.48667,1164.42,-843.937,-1429.69,-4.08354,-724.951,374.969,1.13332,-1.3915,-0.167997
3.49333,1164.34,-844.376,-1429.25,-1.67375,-724.933,374.727,1.13324,-1.39107,-0.167993
3.5,1164.53,-843.7,-1428.76,0.167646,-720.243,375.606,1.13343,-1.3906,-0.166906
3.50667,1164.96,-844.745,-1429.08,4.22924,-716.265,376.851,1.13384,-1.39091,-0.165984
3.51333,1164.86,-844.93,-1426.66,7.26291,-717.722,378.698,1.13374,-1.38855,-0.166322
3.52,1162.07,-843.049,-1425.73,5.96053,-719.953,382.789,1.13103,-1.38765,-0.166839
3.52667,1161.89,-844.075,-1425.98,5.55749,-720.923,382.911,1.13085,-1.38789,-0.167063
3.53333,1163.76,-844.302,-1427.07,4.32722,-722.303,382.068,1.13267,-1.38895,-0.167383
3.54,1164.18,-843.967,-1429.53,1.33901,-722.376,381.422,1.13309,-1.39134,-0.1674
3.54667,1166.76,-845.39,-1431.96,0.0217363,-721.015,379.351,1.13559,-1.39371,-0.167085
3.55333,1167.81,-845.411,-1431.36,0.4884,-721.778,378.963,1.13662,-1.39313,-0.167262
3.56,1165.31,-843.724,-1430.12,0.353326,-724.165,382.595,1.13418,-1.39192,-0.167815
3.56667,1163.59,-843.101,-1428.28,3.00909,-726.269,385.756,1.13251,-1.39013,-0.168302
3.57333,1160.87,-843.126,-1425.31,5.1136,-730.575,387.254,1.12986,-1.38724,-0.1693
3.58,1159.24,-843.979,-1425.51,4.08756,-734.209,387.37,1.12828,-1.38743,-0.170142
3.58667,1160.8,-845.192,-1427.49,2.98771,-733.815,386.692,1.1298,-1.38936,-0.170051
3.59333,1162.41,-845.91,-1428.25,3.29324,-731.436,385.494,1.13136,-1.3901,-0.1695
3.6,1162.26,-845.895,-1429.23,3.32985,-729.624,385.066,1.13122,-1.39105,-0.16908
3.60667,1163.56,-846.516,-1430.88,4.01742,-726.617,386.062,1.13248,-1.39266,-0.168383
3.61333,1165.13,-847.429,-1430.92,4.54854,-724.096,383.151,1.13401,-1.3927,-0.167799
3.62,1165.37,-847.355,-1431.09,6.1081,-723.937,382.415,1.13424,-1.39286,-0.167762
3.62667,1166.3,-847.171,-1431.74,5.98452,-721.1,383.24,1.13515,-1.3935,-0.167104
3.63333,1166.66,-847.539,-1429.81,8.4955,-718.968,382.659,1.13549,-1.39162,-0.16661
3.64,1165.21,-847.11,-1428.5,11.0078,-719.491,383.94,1.13408,-1.39034,-0.166732
3.64667,1164.08,-846.657,-1427.63,12.0284,-719.807,386.391,1.13299,-1.3895,-0.166805
3.65333,1162.85,-846.294,-1424.27,13.7042,-719.595,386.728,1.13179,-1.38622,-0.166756
3.66,1160.24,-846.044,-1422.14,16.3321,-721.184,387.387,1.12925,-1.38415,-0.167124
3.66667,1159.19,-844.657,-1421.74,14.6514,-722.065,388.757,1.12823,-1.38376,-0.167328
3.67333,1158.24,-844.011,-1419.67,12.2542,-722.806,386.725,1.1273,-1.38175,-0.1675
3.68,1156.63,-843.907,-1418.88,9.40673,-726.308,384.272,1.12574,-1.38098,-0.168311
3.68667,1156.04,-842.337,-1419.48,5.04693,-729.013,384.512,1.12517,-1.38157,-0.168938
3.69333,1156.31,-841.511,-1419.94,3.041,-728.418,383.722,1.12543,-1.38202,-0.1688
3.7,1157.51,-842.262,-1422.14,4.57785,-727.324,383.831,1.12659,-1.38415,-0.168547
3.70667,1160.84,-843.025,-1425.6,7.4309,-722.848,386.211,1.12983,-1.38753,-0.167509
3.71333,1165.54,-846.19,-1428.38,12.3274,-714.155,386.12,1.13441,-1.39022,-0.165495
3.72,1168.66,-850.16,-1431.15,19.4577,-710.213,386.986,1.13744,-1.39292,-0.164582
3.72667,1170.09,-851.335,-1432.52,23.1812,-710.046,391.423,1.13883,-1.39425,-0.164543
3.73333,1169.63,-851.954,-1431.71,23.4875,-712.717,394.209,1.13839,-1.39347,-0.165162
3.74,1166.73,-852.496,-1430.1,21.4991,-722.428,395.45,1.13556,-1.39191,-0.167412
3.74667,1164.68,-850.778,-1429.59,16.8711,-731.272,397.832,1.13357,-1.39141,-0.169462
3.75333,1164.32,-849.492,-1429.22,10.8227,-734.077,396.115,1.13322,-1.39104,-0.170112
3.76,1163.54,-850.404,-1429.78,6.56993,-737.585,391.671,1.13246,-1.39159,-0.170925
3.76667,1164.52,-850.172,-1431.24,3.43832,-736.046,389.727,1.13341,-1.39301,-0.170568
3.77333,1165.85,-849.754,-1432.42,3.07739,-728.576,387.822,1.13471,-1.39416,-0.168837
3.78,1166.71,-851.663,-1433.38,6.3994,-723.207,386.193,1.13555,-1.39509,-0.167593
3.78667,1167.42,-851.386,-1433.32,10.693,-720.385,388.275,1.13624,-1.39503,-0.166939
3.79333,1167.97,-850.68,-1433.3,13.4897,-715.98,389.293,1.13677,-1.39502,-0.165918
3.8,1168.5,-852.46,-1434.06,14.9909,-715.479,389.518,1.13729,-1.39575,-0.165802
3.80667,1169.75,-852.478,-1435.11,16.297,-715.231,390.956,1.1385,-1.39678,-0.165744
3.81333,1171.53,-852.165,-1436.93,18.6039,-712.002,391.969,1.14024,-1.39854,-0.164996
3.82,1172.78,-855.27,-1438.91,22.5671,-709.034,392.758,1.14146,-1.40048,-0.164308
3.82667,1174.51,-856.33,-1440.66,27.34,-706.074,394.979,1.14314,-1.40218,-0.163622
3.83333,1175.74,-856.624,-1441.43,30.1037,-702.928,396.504,1.14434,-1.40293,-0.162893
3.84,1175.43,-859.316,-1441.66,29.3386,-705.235,396.772,1.14403,-1.40315,-0.163428
3.84667,1175.24,-859.5,-1441.81,27.302,-710.204,395.839,1.14384,-1.4033,-0.164579
3.85333,1174.62,-859.186,-1442.07,24.0187,-713.076,393.24,1.14325,-1.40355,-0.165245
3.86,1174.85,-861.494,-1442.74,19.3235,-714.412,389.434,1.14346,-1.4042,-0.165555
3.86667,1176.16,-863.035,-1444.06,16.8678,-715.227,386.039,1.14475,-1.40549,-0.165743
3.87333,1176.99,-861.932,-1445.66,15.1613,-712.621,383.502,1.14555,-1.40705,-0.16514
3.88,1177.43,-863.778,-1446.22,13.5738,-712.83,383.438,1.14598,-1.40759,-0.165188
3.88667,1177.48,-863.565,-1445.57,12.3944,-715.602,384.31,1.14603,-1.40696,-0.16583
3.89333,1175.25,-860.586,-1443.97,11.0761,-719.266,385.502,1.14386,-1.4054,-0.166679
3.9,1173.67,-860.499,-1443.15,8.1903,-725.397,387.452,1.14232,-1.4046,-0.1681
3.90667,1172.49,-859.671,-1441.84,7.58454,-731.937,389.976,1.14117,-1.40333,-0.169616
3.91333,1170.83,-857.128,-1441,8.6218,-733.599,392.443,1.13956,-1.40251,-0.170001
3.92,1170.03,-857.308,-1440.38,7.75715,-734.455,394.59,1.13878,-1.40191,-0.170199
3.92667,1168.65,-856.72,-1438.89,7.66707,-735.181,394.98,1.13743,-1.40045,-0.170367
3.93333,1167.55,-854.764,-1438.93,8.54719,-732.164,393.38,1.13637,-1.40049,-0.169668
3.94,1167.57,-856.043,-1438.51,6.7733,-728.649,390.368,1.13639,-1.40009,-0.168854
3.94667,1168.46,-857.374,-1438.08,4.56436,-725.333,386.609,1.13725,-1.39966,-0.168085
3.95333,1169.2,-856.287,-1439.16,4.55912,-723.763,383.371,1.13797,-1.40072,-0.167722
3.96,1168.79,-856.598,-1438.75,2.9605,-724.826,383.277,1.13757,-1.40032,-0.167968
3.96667,1168.03,-857.355,-1437.59,2.61637,-729.08,385.839,1.13683,-1.39919,-0.168954
3.97333,1167.12,-856.021,-1437.73,6.52421,-731.48,388.532,1.13594,-1.39933,-0.16951
3.98,1167.68,-857.096,-1438.85,10.204,-731.741,393.22,1.13649,-1.40042,-0.16957
3.98667,1169.43,-859.169,-1439.1,14.4105,-731.252,396.757,1.1382,-1.40066,-0.169457
3.99333,1171.74,-859.915,-1441.98,20.3158,-726.105,397.02,1.14044,-1.40347,-0.168264
4,1174.89,-862.082,-1444.58,23.906,-720.079,397.615,1.1435,-1.406,-0.166868
4.00667,1178.27,-864.607,-1446.11,24.9002,-714.166,396.356,1.1468,-1.40748,-0.165498
4.01333,1180.72,-864.862,-1449.3,27.9395,-708.042,393.7,1.14919,-1.41059,-0.164078
4.02,1183.11,-865.945,-1451.48,29.0307,-704.747,394.196,1.15151,-1.41271,-0.163315
4.02667,1183.5,-866.843,-1449.89,27.1012,-706.485,394.725,1.15189,-1.41116,-0.163718
4.03333,1181.73,-865.935,-1448.73,27.8648,-711.482,396.33,1.15016,-1.41003,-0.164876
4.04,1179.29,-864.493,-1447.39,25.2905,-718.879,399.813,1.14779,-1.40873,-0.16659
4.04667,1177.18,-864.908,-1444.22,22.3951,-724.323,400.82,1.14574,-1.40564,-0.167851
4.05333,1174.43,-863.833,-1442.58,21.5793,-728.51,399.9,1.14306,-1.40405,-0.168822
4.06,1172.8,-862.895,-1442.44,20.125,-730.959,400.465,1.14147,-1.40391,-0.169389
4.06667,1171.35,-862.584,-1440.24,18.3862,-731.16,400.067,1.14006,-1.40177,-0.169436
4.07333,1170.91,-861.851,-1440.08,19.9034,-729.779,398.448,1.13964,-1.40161,-0.169116
4.08,1170.68,-860.806,-1440.89,20.0473,-728.132,399.253,1.13941,-1.4024,-0.168734
4.08667,1171.43,-861.039,-1440.37,19.3691,-725.294,399.176,1.14014,-1.4019,-0.168076
4.09333,1172.1,-861.588,-1440.75,19.4758,-724.047,396.927,1.14079,-1.40226,-0.167787
4.1,1172.66,-860.617,-1442.84,17.2472,-726.188,397.005,1.14134,-1.4043,-0.168284
4.10667,1173.41,-860.108,-1442.63,13.8195,-727.473,397.364,1.14207,-1.4041,-0.168581
4.11333,1173.16,-860.452,-1443.24,14.2068,-728.221,396.974,1.14182,-1.40469,-0.168755
4.12,1173.74,-859.55,-1444.28,15.928,-728.405,399.537,1.14239,-1.4057,-0.168797
4.12667,1173.7,-858.787,-1442.16,17.8408,-727.586,401.974,1.14235,-1.40364,-0.168607
4.13333,1171.73,-858.718,-1439.82,21.3484,-728.22,403.966,1.14043,-1.40136,-0.168754
4.14,1170.72,-858.391,-1439.23,24.0401,-728.872,406.428,1.13945,-1.40078,-0.168905
4.14667,1170.51,-859.28,-1438.47,23.586,-728.083,406.812,1.13925,-1.40004,-0.168723
4.15333,1171.98,-861.495,-1440.12,24.038,-725.805,404.104,1.14068,-1.40166,-0.168195
4.16,1174.9,-863.695,-1444.83,24.1181,-722.686,402.671,1.14352,-1.40623,-0.167472
4.16667,1179.2,-865.37,-1448.66,23.152,-717.477,400.168,1.1477,-1.40997,-0.166265
4.17333,1183.39,-868.246,-1452.69,24.7373,-712.987,398.077,1.15178,-1.41389,-0.165225
4.18,1186.22,-869.776,-1456.07,27.1134,-712.619,399.297,1.15454,-1.41717,-0.165139
4.18667,1187.47,-870.22,-1457.18,28.0189,-713.504,401.148,1.15575,-1.41826,-0.165344
4.19333,1186.64,-871.396,-1455.69,29.9029,-715.641,404.268,1.15494,-1.41681,-0.16584
4.2,1184.49,-871.371,-1453.96,30.3062,-720.903,407.38,1.15285,-1.41512,-0.167059
4.20667,1181.59,-870.198,-1452.62,29.8527,-724.698,408.809,1.15003,-1.41381,-0.167938
4.21333,1179.44,-869.829,-1449.34,28.9959,-726.844,408.066,1.14794,-1.41062,-0.168436
4.22,1178.36,-869.142,-1448.26,28.1117,-726.906,407.363,1.14688,-1.40958,-0.16845
4.22667,1176.51,-867.723,-1446.9,26.3716,-726.21,405.248,1.14509,-1.40825,-0.168289
4.23333,1175.42,-866.56,-1444.57,25.1134,-725.285,402.616,1.14402,-1.40598,-0.168074
4.24,1176.08,-865.888,-1444.84,24.075,-725.269,402.091,1.14467,-1.40624,-0.168071
4.24667,1175.35,-864.99,-1445.58,24.2331,-723.233,400.973,1.14395,-1.40697,-0.167599
4.25333,1176.73,-865.29,-1445.98,25.0083,-721.532,400.195,1.1453,-1.40736,-0.167205
4.26,1177.29,-864.621,-1446.19,25.5794,-721.387,401.631,1.14584,-1.40756,-0.167171
4.26667,1177.21,-864.046,-1447.6,26.1722,-722.098,402.64,1.14577,-1.40893,-0.167336
4.27333,1177.49,-865.247,-1447.62,28.1286,-723.606,403.835,1.14604,-1.40896,-0.167685
4.28,1177.2,-865.485,-1447.59,30.3611,-724.594,407.079,1.14575,-1.40892,-0.167914
4.28667,1175.56,-864.35,-1448.21,31.3373,-725.693,410.461,1.14416,-1.40952,-0.168169
4.29333,1174.98,-863.757,-1447.78,32.2867,-727.383,411.569,1.14359,-1.40911,-0.16856
4.3,1175.18,-863.591,-1447,32.2101,-728.886,413.953,1.14379,-1.40834,-0.168909
4.30667,1175.15,-863.065,-1447.7,32.1119,-729.376,414.149,1.14376,-1.40903,-0.169022
4.31333,1175.91,-864.258,-1447.36,32.8458,-730.149,414.065,1.1445,-1.4087,-0.169201
4.32,1176.57,-865.416,-1446.88,34.0641,-730.428,415.077,1.14514,-1.40823,-0.169266
4.32667,1176.54,-865.904,-1447.79,35.7014,-729.932,416.244,1.14511,-1.40912,-0.169151
4.33333,1177.63,-867.521,-1448.62,36.8392,-728.6,415.504,1.14617,-1.40993,-0.168843
4.34,1180.41,-869.712,-1449.79,37.253,-724.868,413.519,1.14888,-1.41107,-0.167978
4.34667,1182.03,-870.575,-1452.11,35.7881,-721.551,410.307,1.15046,-1.41332,-0.167209
4.35333,1184.78,-872.058,-1454.35,32.5563,-719.889,405.863,1.15314,-1.41551,-0.166824
4.36,1187.05,-872.58,-1454.37,29.6883,-718.621,403.11,1.15534,-1.41552,-0.16653
4.36667,1186.22,-871.627,-1455.28,26.8352,-719.098,401.397,1.15453,-1.41641,-0.166641
4.37333,1185.17,-871.162,-1454.87,25.7974,-721.59,401.249,1.15351,-1.41601,-0.167218
4.38,1184.09,-869.784,-1451.92,25.6128,-724.764,403.893,1.15246,-1.41313,-0.167954
4.38667,1180.53,-867.169,-1449.88,24.8128,-728.306,407.034,1.14899,-1.41115,-0.168774
4.39333,1177.05,-865.046,-1447.95,23.6249,-732.769,409.081,1.14561,-1.40927,-0.169809
4.4,1175.36,-863.199,-1445.36,23.5937,-734.649,411.586,1.14397,-1.40675,-0.170244
4.40667,1174.21,-862.027,-1445.61,25.2774,-732.073,412.305,1.14285,-1.407,-0.169647
4.41333,1174.97,-863.272,-1446.3,28.1768,-728.132,411.386,1.14358,-1.40767,-0.168734
4.42,1178.18,-865.794,-1447.17,30.04,-724.852,410.653,1.14671,-1.40852,-0.167974
4.42667,1178.87,-866.4,-1448.38,30.7655,-723.23,409.784,1.14738,-1.40969,-0.167598
4.43333,1178.7,-867.959,-1448.95,29.1379,-727.202,410.773,1.14722,-1.41025,-0.168518
4.44,1178.2,-868.672,-1448.64,28.1481,-733.512,412.287,1.14673,-1.40995,-0.169981
4.44667,1176.33,-868.261,-1449.05,27.9621,-737.611,414.2,1.14491,-1.41035,-0.170931
4.45333,1175.13,-869.685,-1449.88,28.96,-740.72,415.701,1.14374,-1.41115,-0.171651
4.46,1176.61,-871.147,-1450.61,30.1396,-742.054,416.836,1.14518,-1.41186,-0.17196
4.46667,1177.03,-871.51,-1451.52,31.3236,-739.167,417.236,1.14559,-1.41275,-0.171291
4.47333,1177.73,-872.309,-1452.34,30.3811,-736.769,415.373,1.14627,-1.41355,-0.170736
4.48,1180,-873.304,-1453.04,30.0607,-734.845,413.747,1.14848,-1.41423,-0.17029
4.48667,1180.05,-872.741,-1453.54,30.7162,-733.166,413.404,1.14853,-1.41472,-0.169901
4.49333,1179.02,-871.812,-1453.54,28.1299,-735.176,413.751,1.14752,-1.41471,-0.170366
4.5,1178.7,-871.232,-1452.4,28.2647,-739.084,415.542,1.14722,-1.41361,-0.171272
4.50667,1175.95,-868.964,-1450.46,30.2474,-741.981,418.266,1.14454,-1.41171,-0.171943
4.51333,1173.81,-868.053,-1448.44,32.2102,-743.092,422.438,1.14246,-1.40975,-0.172201
4.52,1171.69,-866.949,-1445.84,34.9075,-744.841,425.416,1.14039,-1.40722,-0.172606
4.52667,1169.32,-865.168,-1442.53,38.6861,-745.081,428.118,1.13809,-1.404,-0.172662
4.53333,1166.8,-863.905,-1439.22,37.6504,-746.351,426.99,1.13564,-1.40078,-0.172956
4.54,1164.32,-863.403,-1437.02,33.454,-749.67,425.03,1.13322,-1.39863,-0.173725
4.54667,1164.45,-861.302,-1436.62,28.4858,-750.243,420.685,1.13335,-1.39825,-0.173858
4.55333,1164.53,-861.606,-1437.66,24.3005,-749.04,415.635,1.13342,-1.39926,-0.173579
4.56,1166.63,-862.624,-1440.41,22.8981,-744.534,411.884,1.13547,-1.40193,-0.172535
4.56667,1169.8,-863.319,-1443.07,27.4102,-737.448,412.052,1.13855,-1.40452,-0.170893
4.57333,1173.01,-865.011,-1444.84,31.4631,-730.477,412.482,1.14168,-1.40625,-0.169277
4.58,1175.71,-867.375,-1446.52,34.9112,-726.05,412.496,1.1443,-1.40788,-0.168252
4.58667,1176.92,-867.127,-1446.89,38.5487,-723.427,414.018,1.14548,-1.40824,-0.167644
4.59333,1176.48,-867.963,-1446.15,40.0262,-726.086,416.817,1.14506,-1.40752,-0.16826
4.6,1175.79,-868.122,-1446.18,37.8529,-730.492,418.161,1.14439,-1.40755,-0.169281
4.60667,1175.51,-866.915,-1446.29,38.0699,-734.766,419.894,1.14411,-1.40766,-0.170271
4.61333,1174.64,-866.96,-1446.53,37.5691,-738.404,421.29,1.14326,-1.4079,-0.171114
4.62,1174.3,-867.867,-1448.03,35.3663,-740.808,420.822,1.14293,-1.40935,-0.171671
4.62667,1175.3,-867.706,-1449.17,35.6706,-739.844,420.617,1.14391,-1.41046,-0.171448
4.63333,1175.99,-868.432,-1449.9,37.1091,-737.972,421.337,1.14458,-1.41118,-0.171014
4.64,1176.47,-869.04,-1450.19,37.0259,-734.673,421.055,1.14504,-1.41146,-0.17025
4.64667,1176.77,-867.911,-1450.13,39.4548,-732.01,420.883,1.14534,-1.4114,-0.169633
4.65333,1175.24,-866.763,-1448.76,37.2768,-735.501,422.203,1.14384,-1.41006,-0.170442
4.66,1171.72,-864.66,-1446.69,29.0397,-744.257,421.523,1.14042,-1.40805,-0.172471
4.66667,1169.65,-861.885,-1445.27,20.7237,-752.542,419.701,1.13841,-1.40667,-0.174391
4.67333,1168.84,-860.625,-1445.45,16.1723,-756.201,419.258,1.13761,-1.40684,-0.175239
4.68,1169.16,-860.993,-1446.06,13.2137,-756.492,416.361,1.13793,-1.40744,-0.175306
4.68667,1171.12,-861.731,-1447.27,13.2944,-754.365,414.514,1.13984,-1.40861,-0.174813
4.69333,1173.45,-863.528,-1449.08,17.2151,-750.216,414.943,1.1421,-1.41037,-0.173852
4.7,1176.7,-865.842,-1451.25,19.7088,-744.435,413.979,1.14527,-1.41249,-0.172512
4.70667,1180.41,-868.057,-1453.94,22.4038,-738.864,412.063,1.14888,-1.4151,-0.171221
4.71333,1183.37,-870.147,-1456.14,24.9196,-735.411,411.215,1.15176,-1.41725,-0.170421
4.72,1185.5,-872.135,-1458.48,24.5041,-732.977,408.334,1.15383,-1.41952,-0.169857
4.72667,1187.96,-874.519,-1461.39,20.3307,-732.556,404.575,1.15623,-1.42236,-0.169759
4.73333,1190,-875.042,-1464.06,19.0471,-733.187,403.641,1.15821,-1.42495,-0.169905
4.74,1189.54,-875.144,-1463.74,17.6781,-734.569,403.077,1.15776,-1.42464,-0.170226
4.74667,1188.1,-874.471,-1462.42,16.5851,-736.667,404.049,1.15637,-1.42335,-0.170712
4.75333,1185.96,-873.83,-1460.11,19.5264,-742.189,408.814,1.15428,-1.4211,-0.171991
4.76,1181.27,-872.785,-1457.27,21.4638,-746.974,413.081,1.14971,-1.41834,-0.1731
4.76667,1178.42,-872.404,-1454.11,21.3992,-752.553,414.706,1.14694,-1.41527,-0.174393
4.77333,1176.75,-871.392,-1453.2,22.4486,-757.154,417.984,1.14532,-1.41439,-0.175459
4.78,1174.82,-869.903,-1452.72,23.0036,-757.127,418.432,1.14344,-1.41391,-0.175453
4.78667,1175.15,-869.091,-1452.65,21.0174,-755.549,417.941,1.14376,-1.41385,-0.175088
