t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.82,101.559,119.634,98.88,-5.6266,109.976,-143.854,0.0988459,0.0962388,0.0254854
3.83,100.951,129.212,91.722,-8.23196,112.225,-138.821,0.0982547,0.0892721,0.0260064
3.84,105.461,120.712,89.7489,-7.73228,107.659,-147.101,0.102644,0.0873517,0.0249485
3.85,100.874,122.234,101.383,-6.80037,105.296,-137.985,0.0981797,0.0986751,0.0244007
3.86,99.9922,133.666,95.0967,-9.16363,106.981,-131.428,0.0973213,0.0925566,0.0247912
3.87,104.698,127.094,93.7342,-7.8303,102.515,-138.819,0.101902,0.0912305,0.0237564
3.88,100.948,127.094,105.043,-7.74094,99.7438,-130.782,0.0982512,0.102237,0.0231142
3.89,98.6679,139.33,100.515,-9.76319,100.451,-123.171,0.0960324,0.0978302,0.0232782
3.9,103.893,133.77,97.8883,-7.69515,95.6211,-129.558,0.101118,0.0952736,0.0221588
3.91,100.923,132.758,109.312,-8.35463,93.4856,-122.596,0.0982273,0.106392,0.0216639
3.92,97.3684,144.122,104.845,-9.95842,94.7848,-115.997,0.0947676,0.102044,0.021965
3.93,103.294,139.51,101.636,-6.79432,91.0147,-122.55,0.100535,0.0989212,0.0210913
3.94,101.355,136.962,112.354,-8.37725,88.6163,-116.722,0.0986479,0.109353,0.0205355
3.95,96.8601,146.724,107.477,-10.8077,91.2596,-110.557,0.0942729,0.104606,0.0211481
3.96,102.942,142.132,102.999,-5.99774,87.7963,-118.791,0.100192,0.100248,0.0203455
3.97,101.903,137.683,112.754,-7.9668,86.4642,-115.199,0.0991808,0.109742,0.0200368
3.98,96.3902,146.417,107.917,-11.0401,89.7061,-109.513,0.0938156,0.105034,0.0207881
3.99,103.414,141.174,102.445,-5.96176,88.4125,-118.004,0.100652,0.0997086,0.0204883
4,103.142,135.015,110.941,-8.35727,86.8842,-116.154,0.100387,0.107978,0.0201342
4.01,97.4273,142.656,105.885,-11.2741,91.6548,-111.669,0.094825,0.103057,0.0212397
4.02,103.384,138.007,98.9231,-4.75473,90.7251,-121.388,0.100622,0.0962808,0.0210242
4.03,104.901,129.801,107.028,-8.35839,89.961,-121.89,0.102099,0.104169,0.0208472
4.04,98.2425,136.144,102.205,-11.9645,95.8777,-117.26,0.0956184,0.0994748,0.0222183
4.05,103.966,131.795,93.8058,-4.33092,96.6937,-127.345,0.101189,0.0913002,0.0224074
4.06,105.651,122.695,100.627,-7.79761,95.3109,-128.468,0.102829,0.0979395,0.0220869
4.07,98.979,127.916,96.7162,-12.4605,101.705,-124.96,0.0963351,0.0941328,0.0235687
4.08,104.086,124.045,87.7778,-3.16933,103.363,-133.919,0.101306,0.0854332,0.0239529
4.09,106.875,115.359,94.6364,-7.37566,100.559,-135.83,0.10402,0.0921086,0.023303
4.1,99.6401,119.468,91.4435,-12.452,106.275,-131.872,0.0969786,0.0890009,0.0246278
4.11,103.844,118.154,83.0431,-1.69031,108.383,-140.048,0.10107,0.0808249,0.0251162
4.12,106.686,109.533,90.4526,-5.22852,104.096,-141.698,0.103836,0.0880366,0.0241227
4.13,99.5514,114.278,88.1104,-12.5823,109.689,-136.706,0.0968923,0.0857569,0.0254189
4.14,102.465,114.784,80.0754,-1.04095,110.07,-141.749,0.099728,0.0779365,0.0255071
4.15,106.039,108.064,88.8557,-3.47032,104.694,-143.043,0.103207,0.0864823,0.0242613
4.16,98.1621,113.131,87.9697,-12.3227,107.165,-135.356,0.0955401,0.08562,0.0248338
4.17,101.135,116.582,81.6409,-0.556985,108.436,-138.232,0.0984332,0.0794602,0.0251285
4.18,105.519,110.623,90.2625,-1.64911,101.603,-138.903,0.102701,0.0878515,0.023545
4.19,97.7473,116.102,90.809,-12.9553,103.035,-130.506,0.0951364,0.0883835,0.023877
4.2,100.131,120.871,85.0195,-0.041494,104.037,-131.365,0.097456,0.0827486,0.0241091
4.21,105.107,115.733,93.344,-0.963023,97.0294,-132.368,0.1023,0.0908507,0.0224852
4.22,97.0184,121.111,94.9324,-13.4656,96.9319,-124.663,0.094427,0.0923966,0.0224626
4.23,98.9728,126.619,89.2311,-0.65405,98.4001,-124.036,0.0963292,0.0868477,0.0228028
4.24,104.502,120.54,96.0622,0.269883,92.8501,-126.801,0.10171,0.0934963,0.0215167
4.25,97.2417,124.372,98.7141,-14.022,92.6546,-119.691,0.0946443,0.0960774,0.0214714
4.26,97.7602,130.782,92.2929,-2.11559,95.7642,-119.185,0.0951489,0.0898277,0.022192
4.27,105.071,124.447,98.2874,0.634134,89.9504,-122.636,0.102264,0.095662,0.0208447
4.28,97.6516,126.041,100.215,-14.158,89.7318,-118.31,0.0950432,0.0975378,0.020794
4.29,97.6014,131.69,93.7054,-3.14352,94.4569,-116.898,0.0949944,0.0912024,0.021889
4.3,105.397,124.729,97.8589,1.52931,89.073,-121.717,0.102582,0.095245,0.0206414
4.31,98.6176,124.854,99.6386,-14.0012,89.5475,-118.231,0.0959834,0.0969772,0.0207513
4.32,97.5873,129.834,92.6848,-3.74294,95.8806,-117.85,0.0949807,0.0902091,0.0222189
4.33,105.756,122.946,95.5914,2.42605,91.6139,-123.575,0.102931,0.0930381,0.0212302
4.34,98.9451,120.537,96.7323,-13.6612,91.4292,-122.185,0.0963022,0.0941485,0.0211874
4.35,98.2019,125.323,89.7261,-4.87222,99.5974,-121.295,0.0955789,0.0873294,0.0230802
4.36,105.695,119.139,91.7149,3.20013,95.7476,-128.09,0.102871,0.0892651,0.0221881
4.37,100.908,115.236,93.2134,-12.2435,94.7083,-128.7,0.098213,0.0907236,0.0219473
4.38,98.1307,119.944,86.195,-5.19146,103.03,-126.73,0.0955096,0.0838927,0.0238758
4.39,106.076,114.515,87.4534,4.78533,101.041,-131.923,0.103243,0.0851174,0.0234148
4.4,101.596,109.918,89.5943,-11.4546,97.4192,-133.625,0.0988826,0.0872012,0.0225755
4.41,98.2204,114.85,83.6525,-4.16822,106.135,-130.437,0.0955968,0.081418,0.0245952
4.42,105.796,110.979,84.0087,6.37317,104.261,-135.241,0.102971,0.0817648,0.0241611
4.43,101.547,106.33,87.0507,-8.49983,98.0176,-136.714,0.0988346,0.0847255,0.0227142
4.44,97.6418,112.519,82.7882,-3.63692,105.915,-132.15,0.0950337,0.0805768,0.0245443
4.45,104.695,110.759,83.4168,9.20162,105.448,-134.372,0.101898,0.0811886,0.024436
4.46,101.673,105.726,86.5398,-5.82498,97.1208,-136.811,0.0989577,0.0842282,0.0225063
4.47,97.0011,111.952,83.8047,-3.51572,103.248,-131.46,0.0944101,0.0815662,0.0239263
4.48,103.916,112.747,84.367,10.4356,104.739,-131.877,0.101141,0.0821135,0.0242718
4.49,101.084,107.916,87.8461,-4.71753,94.7306,-133.593,0.0983835,0.0854997,0.0219524
4.5,96.6737,113.995,86.124,-3.57599,100.192,-128.166,0.0940914,0.0838236,0.0232181
4.51,103.089,116.022,86.181,10.2783,101.555,-127.727,0.100335,0.083879,0.0235339
4.52,100.352,110.561,88.97,-4.04184,90.7422,-127.593,0.0976711,0.0865935,0.0210282
4.53,95.78,115.855,88.5353,-4.57769,95.9275,-123.253,0.0932216,0.0861704,0.0222298
4.54,102.336,120.204,87.8455,8.71058,98.3879,-120.763,0.0996029,0.0854991,0.0228
4.55,100.845,114.374,90.5686,-3.70908,87.6733,-121.884,0.0981512,0.0881494,0.020317
4.56,95.7294,117.993,89.9365,-7.02925,91.9695,-119.336,0.0931724,0.0875342,0.0213126
4.57,101.848,122.641,89.2131,6.3074,96.5463,-117.337,0.0991272,0.0868301,0.0223732
4.58,101.132,115.576,90.5785,-5.31827,86.5649,-120.898,0.0984304,0.0881591,0.0200602
4.59,96.3925,118.147,90.5588,-9.53596,90.1162,-118.395,0.0938178,0.0881399,0.0208831
4.6,101.897,123.077,88.8399,3.13587,97.1955,-116.121,0.0991751,0.0864669,0.0225236
4.61,101.928,114.587,88.4447,-6.58776,87.1877,-121.521,0.0992049,0.0860822,0.0202045
4.62,96.584,114.924,89.0189,-11.0495,90.713,-120.523,0.0940041,0.0866411,0.0210214
4.63,101.924,119.594,86.3337,1.14511,99.4001,-117.965,0.0992014,0.0840276,0.0230345
4.64,102.347,110.44,84.8741,-6.16677,90.3831,-124.532,0.0996136,0.0826071,0.020945
4.65,97.814,109.06,85.0796,-11.793,92.9579,-124.321,0.0952013,0.082807,0.0215416
4.66,102.377,114.736,83.1561,0.707992,102.903,-121.339,0.0996422,0.0809349,0.0238463
4.67,103.065,104.884,80.1575,-4.99573,94.3804,-130.126,0.100312,0.0780164,0.0218713
4.68,98.5531,102.058,81.4799,-10.3231,96.226,-130.676,0.0959206,0.0793035,0.022299
4.69,102.954,109.09,79.2436,1.76335,107.194,-126.932,0.100204,0.0771269,0.0248406
4.7,103.614,99.3624,75.1105,-3.06675,99.7337,-135.889,0.100847,0.0731043,0.0231118
4.71,99.222,94.8817,77.6608,-8.39997,99.3862,-138.218,0.0965717,0.0755864,0.0230313
4.72,103.059,103.115,75.7444,2.84694,111.742,-132.128,0.100307,0.0737212,0.0258945
4.73,103.688,93.8202,70.7368,0.222629,104.261,-141.262,0.100918,0.0688473,0.024161
4.74,99.3273,89.864,74.8501,-5.99326,101.179,-142.75,0.0966742,0.0728508,0.0234468
4.75,102.278,98.8316,73.7919,4.79562,114.357,-135.984,0.0995458,0.0718209,0.0265006
4.76,103.046,92.4238,69.3582,3.98118,106.546,-142.565,0.100294,0.0675056,0.0246906
4.77,98.6896,87.7139,74.4046,-3.12831,100.276,-143.891,0.0960535,0.0724172,0.0232376
4.78,101.341,98.3356,74.9503,7.52223,112.248,-134.562,0.0986339,0.0729483,0.0260118
4.79,102.105,95.1863,70.3103,7.045,105.35,-139.195,0.0993777,0.0684322,0.0244133
4.8,98.0262,90.7841,77.0618,0.131583,95.8572,-139.345,0.0954079,0.0750034,0.0222135
4.81,99.8689,102.319,79.4687,8.99663,107.342,-129.519,0.0972013,0.077346,0.024875
4.82,101.381,101.428,73.8556,8.42195,101.642,-133.228,0.0986726,0.0718829,0.0235541
4.83,97.4432,96.171,81.5243,1.02893,90.2538,-132.407,0.0948404,0.0793467,0.020915
4.84,98.3845,107.81,84.7806,7.98437,101.263,-122.849,0.0957566,0.082516,0.0234663
4.85,100.229,108.193,78.0062,8.76488,96.9733,-124.329,0.0975518,0.0759226,0.0224722
4.86,96.8717,101.722,84.988,0.375541,83.8596,-125.38,0.0942842,0.0827179,0.0194333
4.87,98.2627,113.098,89.4192,5.94303,94.6658,-116.978,0.095638,0.0870307,0.0219374
4.88,99.5883,114.567,80.972,5.79047,93.5129,-118.206,0.0969282,0.0788091,0.0216703
4.89,97.7192,106.687,87.7549,-1.4485,81.3095,-120.576,0.095109,0.0854108,0.0188423
4.9,98.0248,115.719,92.0649,2.43032,92.5857,-113.335,0.0954064,0.0896058,0.0214554
4.91,99.2694,117.766,82.4701,3.15548,91.709,-115.345,0.0966178,0.0802672,0.0212522
4.92,97.9163,107.519,87.4566,-3.70871,80.1442,-119.186,0.0953009,0.0851206,0.0185723
4.93,98.2355,115.215,92.2425,-1.25523,91.2957,-113.124,0.0956115,0.0897786,0.0211565
4.94,99.2865,117.776,81.2411,0.30415,92.6604,-115.167,0.0966344,0.0790711,0.0214727
4.95,99.1808,105.207,84.4025,-4.71371,82.4571,-121.856,0.0965316,0.082148,0.0191082
4.96,99.1329,111.79,90.402,-3.49935,93.2454,-115.372,0.096485,0.0879873,0.0216083
4.97,99.3571,115.176,78.6397,-1.98067,96.1289,-117.535,0.0967032,0.0765392,0.0222765
4.98,99.8467,100.956,80.9552,-5.75454,86.7311,-126.412,0.0971797,0.0787928,0.0200987
4.99,99.7825,106.278,87.4227,-4.50819,96.814,-121.773,0.0971172,0.0850876,0.0224352
5,99.8347,110.277,74.9137,-2.34814,101.284,-122.168,0.097168,0.0729127,0.0234712
5.01,100.577,96.2579,76.9491,-4.47202,90.5587,-132.681,0.0978903,0.0748937,0.0209857
5.02,100.408,99.4206,82.7348,-4.89366,100.53,-127.824,0.0977263,0.0805249,0.0232963
5.03,99.8522,105.389,71.7077,-1.54782,106.16,-126.849,0.097185,0.0697923,0.0246009
5.04,101.043,91.3746,73.1206,-2.16391,93.696,-136.711,0.0983436,0.0711675,0.0217127
5.05,100.892,94.2654,81.0231,-2.38337,102.237,-132.314,0.0981971,0.0788589,0.0236918
5.06,100.073,102.597,69.8599,1.3128,109.017,-129.962,0.0973996,0.0679939,0.0252631
5.07,101.1,89.804,71.6877,2.38837,96.3281,-140.785,0.0983994,0.0697729,0.0223226
5.08,100.762,91.9138,81.2015,0.839032,102.236,-135.828,0.0980708,0.0790325,0.0236916
5.09,99.6868,101.865,70.42,5.27736,109.334,-130.362,0.0970241,0.068539,0.0253365
5.1,101.103,90.6753,72.0959,7.60269,96.927,-139.362,0.0984027,0.0701702,0.0224614
5.11,99.9986,91.8876,82.6578,3.22769,99.5752,-134.462,0.0973276,0.0804499,0.0230751
5.12,99.0059,103.738,71.5654,6.84121,108.978,-129.616,0.0963613,0.0696538,0.0252541
5.13,100.565,94.0727,73.2123,10.1403,96.6137,-137.332,0.0978789,0.0712567,0.0223888
5.14,99.872,93.7659,84.7928,3.01952,96.4488,-132.912,0.0972043,0.0825279,0.0223506
5.15,98.202,105.58,73.6275,6.08385,106.709,-126.872,0.095579,0.0716609,0.0247282
5.16,100.126,97.1702,72.9249,8.26889,95.3559,-134.036,0.0974512,0.070977,0.0220974
5.17,99.9666,95.708,85.733,0.522309,93.7595,-130.053,0.0972964,0.083443,0.0217274
5.18,97.9234,107.43,74.8079,1.68626,105.363,-125.22,0.0953077,0.0728097,0.0244163
5.19,99.9071,100.78,73.6365,5.33771,95.0701,-131.86,0.0972385,0.0716696,0.0220311
5.2,100.311,97.6748,86.4281,-4.33163,92.3398,-128.234,0.097632,0.0841195,0.0213984
5.21,97.7497,108.869,75.1738,-4.9009,104.437,-123.298,0.0951388,0.0731658,0.0242018
5.22,99.1437,102.464,73.0524,1.22326,95.244,-129.348,0.0964955,0.0711011,0.0220714
5.23,100.359,98.2417,86.2199,-9.10023,90.889,-126.182,0.0976784,0.0839169,0.0210622
5.24,97.5253,109.292,75.1468,-9.58453,104.244,-121.528,0.0949203,0.0731395,0.024157
5.25,99.1583,103.578,72.3791,-1.33959,95.6271,-127.429,0.0965097,0.0704458,0.0221602
5.26,101.612,97.8037,85.7392,-10.8144,91.2799,-127.285,0.098898,0.083449,0.0211528
5.27,97.9182,108.16,74.4243,-13.1673,105.231,-122.35,0.0953027,0.0724364,0.0243857
5.28,99.7465,102.8,70.7024,-1.43325,98.9779,-130.586,0.0970822,0.0688138,0.0229367
5.29,102.815,95.1124,84.2904,-10.4681,93.7509,-131.934,0.100068,0.082039,0.0217254
5.3,98.5403,104.085,72.761,-12.3126,107.793,-127.067,0.0959082,0.0708174,0.0249795
5.31,100.457,99.859,68.2708,1.07725,104.106,-135.057,0.097774,0.0664472,0.0241251
5.32,104.145,89.6887,81.7143,-6.77713,97.4041,-138.654,0.101364,0.0795316,0.022572
5.33,99.5316,98.2405,70.0923,-9.65566,112.441,-134.131,0.096873,0.0682201,0.0260566
5.34,101.558,95.0859,65.3314,4.59724,109.72,-141.784,0.0988454,0.0635863,0.025426
5.35,105.112,85.0257,78.7747,-2.45952,101.638,-146.037,0.102304,0.0766705,0.0235532
5.36,99.941,92.216,67.4453,-7.12762,115.486,-141.973,0.0972715,0.0656438,0.0267623
5.37,100.903,91.4516,62.5476,9.26715,113.64,-146.538,0.0982078,0.0608769,0.0263344
5.38,105.227,81.9918,77.3221,3.02606,104.424,-149.993,0.102417,0.0752568,0.0241987
5.39,99.389,89.9335,67.7151,-3.99916,116.193,-145.607,0.0967342,0.0659063,0.0269261
5.4,100.539,91.6803,62.6538,12.3038,116.524,-148.075,0.0978538,0.0609803,0.0270027
5.41,104.025,83.6312,77.8586,6.85206,104.5,-149.296,0.101247,0.0757789,0.0242164
5.42,98.6218,91.4766,70.242,-3.11187,113.841,-144.17,0.0959875,0.0683657,0.0263811
5.43,99.2618,96.0176,65.0653,13.6986,114.22,-144.122,0.0966104,0.0633273,0.0264689
5.44,102.449,89.0327,81.1799,9.18987,100.814,-143.822,0.099712,0.0790115,0.0233623
5.45,98.0571,96.7361,75.1479,-4.32273,107.524,-137.714,0.0954379,0.0731406,0.024917
5.46,97.7212,102.644,69.2037,12.1745,109.093,-136.004,0.095111,0.0673552,0.0252806
5.47,101.468,96.3922,85.9747,8.4254,94.879,-135.22,0.0987577,0.0836782,0.0219868
5.48,97.3866,103.537,80.9909,-8.64644,99.1516,-129.4,0.0947853,0.0788275,0.022977
5.49,97.2422,110.629,74.1829,8.05881,103.256,-127.299,0.0946448,0.0722014,0.0239282
5.5,101.932,105.036,90.1363,4.93749,89.5077,-127.31,0.0992091,0.0877286,0.0207421
5.51,97.649,109.727,86.1836,-12.4613,93.4394,-123.414,0.0950407,0.0838816,0.0216532
5.52,96.7407,117.363,78.0447,1.90397,100.295,-120.968,0.0941567,0.07596,0.0232419
5.53,101.691,110.389,92.3973,1.50752,88.1405,-122.852,0.0989743,0.0899293,0.0204253
5.54,98.0607,112.942,88.5817,-17.406,91.2493,-120.115,0.0954414,0.0862156,0.0211457
5.55,97.0173,120.084,79.1308,-2.49937,99.0255,-118.451,0.0944259,0.0770171,0.0229477
5.56,102.24,111.413,92.6075,0.220126,88.0611,-121.942,0.0995094,0.0901339,0.0204069
5.57,98.3489,111.892,88.4333,-20.5767,90.9365,-120.717,0.0957219,0.0860712,0.0210732
5.58,97.0994,118.667,78.3535,-5.20784,99.7972,-119.563,0.0945058,0.0762606,0.0231265
5.59,103.072,110.078,91.2886,0.414542,91.1862,-125.311,0.100318,0.0888502,0.0211311
5.6,99.2014,108.663,87.3804,-19.5965,92.8907,-124.783,0.0965517,0.0850464,0.0215261
5.61,97.8866,115.918,76.404,-4.70817,103.454,-123.601,0.0952719,0.0743631,0.023974
5.62,103.899,106.863,87.929,2.7686,95.7467,-129.684,0.101124,0.0855804,0.0221879
5.63,100.707,103.952,84.8777,-17.2378,97.0177,-132.275,0.0980166,0.0826105,0.0224825
5.64,98.0768,109.195,72.8543,-3.09039,108.181,-130.18,0.0954571,0.0709083,0.0250694
5.65,104.889,101.546,83.2548,6.19727,102.677,-136.081,0.102088,0.081031,0.0237939
5.66,101.91,96.9531,81.2787,-12.9952,102.044,-139.708,0.0991883,0.0791076,0.0236472
5.67,99.023,102.178,68.6435,-0.892814,112.929,-138.949,0.096378,0.06681,0.0261697
5.68,105.481,96.2843,79.1913,10.9205,108.356,-142.916,0.102663,0.077076,0.0251098
5.69,102.259,91.9744,78.4676,-10.3292,104.66,-146.163,0.0995274,0.0763716,0.0242534
5.7,98.8415,97.1485,66.1517,0.26082,116.005,-144.79,0.0962013,0.0643848,0.0268825
5.71,104.336,93.3798,76.0545,14.2323,111.354,-145.349,0.101549,0.074023,0.0258046
5.72,101.618,88.8829,77.347,-7.25271,105.385,-148.348,0.0989033,0.075281,0.0244213
5.73,98.5301,95.7839,65.8107,0.561736,115.568,-146.044,0.0958983,0.0640529,0.0267812
5.74,103.911,94.2693,74.9826,14.8739,112.005,-144.611,0.101136,0.0729797,0.0259556
5.75,100.979,90.3357,78.3208,-6.52832,104.114,-146.418,0.0982816,0.0762288,0.0241269
5.76,98.4144,97.3708,67.7895,-0.957071,113.481,-142.943,0.0957856,0.0659788,0.0262975
5.77,102.456,98.2572,76.2977,14.7002,109.712,-140.404,0.0997191,0.0742597,0.0254241
5.78,100.874,94.1899,81.5483,-6.12872,100.216,-141.051,0.0981792,0.0793701,0.0232236
5.79,97.5162,100.647,71.0083,-4.32481,108.176,-138.393,0.0949114,0.0691116,0.0250683
5.8,101.77,103.169,78.6611,12.3873,107.317,-134.959,0.0990515,0.07656,0.0248691
5.81,100.714,98.2872,83.9395,-7.91468,97.0291,-136.333,0.0980237,0.0816974,0.0224851
