t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3,142.301,-14.0171,-23.8226,24.6248,114.818,-161.856,0.1385,-0.0231863,0.0266075
3.00667,16.2361,-53.4423,-17.3956,28.7526,122.855,32.1066,0.0158024,-0.0169309,0.0284699
3.01333,27.0371,50.6117,-96.5894,-96.7239,131.545,50.0463,0.026315,-0.0940094,0.0304837
3.02,141.271,-11.8829,-29.0736,20.8795,117.523,-161.691,0.137498,-0.028297,0.0272343
3.02667,21.8566,-57.2789,-18.19,35.3725,126.166,22.6166,0.0212728,-0.0177041,0.0292371
3.03333,24.5149,49.5524,-98.9271,-96.8158,135.702,55.351,0.0238601,-0.0962847,0.031447
3.04,139.782,-9.0533,-35.5245,17.1485,120.83,-159.3,0.136048,-0.0345756,0.0280006
3.04667,26.5346,-60.6686,-18.4141,41.1335,127.312,14.0626,0.0258259,-0.0179222,0.0295028
3.05333,22.6091,48.6,-99.7834,-96.4506,137.859,61.3265,0.0220052,-0.0971181,0.0319469
3.06,137.951,-5.76312,-39.823,11.9412,121.047,-156.18,0.134266,-0.0387593,0.0280509
3.06667,30.2337,-63.1213,-17.0382,46.7669,126.8,6.6743,0.0294261,-0.0165831,0.0293841
3.07333,20.3692,47.3594,-99.046,-96.1804,137.398,66.2858,0.0198251,-0.0964004,0.03184
3.08,136.339,-1.62146,-41.7601,6.1197,119.796,-152.328,0.132697,-0.0406447,0.0277609
3.08667,32.7147,-64.9819,-13.6589,50.8819,124.276,-0.717063,0.0318409,-0.013294,0.0287992
3.09333,18.303,45.5941,-95.3513,-95.5076,135.22,70.3346,0.0178141,-0.0928044,0.0313353
3.1,133.754,3.16707,-41.6521,-0.674578,115.452,-148.725,0.130181,-0.0405395,0.0267544
3.10667,35.5038,-66.6314,-9.54818,55.0598,121.313,-6.84552,0.0345554,-0.00929314,0.0281126
3.11333,16.2485,43.4182,-90.7708,-93.8946,133.132,73.3972,0.0158145,-0.0883463,0.0308514
3.12,132.502,8.61749,-41.7993,-7.63755,114.165,-144.354,0.128962,-0.0406828,0.0264561
3.12667,38.9566,-68.4128,-6.8426,58.5075,120.206,-13.3052,0.037916,-0.00665983,0.027856
3.13333,14.5672,40.0867,-88.095,-90.8985,133.32,75.6496,0.0141781,-0.0857419,0.0308949
3.14,131.743,14.4228,-44.1663,-14.4125,114.951,-139.475,0.128224,-0.0429866,0.0266383
3.14667,42.0016,-70.1616,-6.39524,62.0581,120.245,-19.7587,0.0408797,-0.00622441,0.027865
3.15333,12.218,36.1787,-85.7628,-86.7454,132.986,77.79,0.0118916,-0.083472,0.0308176
3.16,129.927,20.9732,-46.2533,-21.0256,114.247,-134.071,0.126457,-0.0450178,0.0264752
3.16667,44.792,-72.2854,-4.15785,65.2186,117.486,-26.8642,0.0435956,-0.00404679,0.0272258
3.17333,9.40705,32.7131,-80.9188,-81.7271,128.086,80.8,0.00915578,-0.0787574,0.0296821
3.18,128.715,27.4957,-46.8974,-27.9551,110.484,-127.376,0.125277,-0.0456448,0.0256032
3.18667,46.7041,-73.7139,-0.881088,67.6525,111.221,-33.7214,0.0454566,-0.000857554,0.0257738
3.19333,7.06396,28.7281,-74.831,-77.3299,122.612,83.4227,0.00687528,-0.0728322,0.0284135
3.2,127.401,34.1431,-46.964,-35.6186,107.986,-122.893,0.123998,-0.0457095,0.0250243
3.20667,49.3668,-74.0977,3.24135,69.4457,107.121,-39.726,0.0480481,0.00315477,0.0248237
3.21333,5.818,24.8721,-71.0482,-71.7529,121.864,85.2885,0.0056626,-0.0691504,0.0282402
3.22,126.934,39.4286,-49.2789,-42.6265,110.541,-117.975,0.123543,-0.0479626,0.0256162
3.22667,52.8034,-74.3116,3.20327,70.4615,109.3,-46.3165,0.0513929,0.00311771,0.0253287
3.23333,5.7168,19.4465,-71.5744,-66.9576,128.888,85.4116,0.0055641,-0.0696626,0.0298679
3.24,128.31,44.0359,-56.1498,-48.8524,120.315,-115.247,0.124882,-0.05465,0.0278814
3.24667,57.1884,-75.6509,-5.23305,70.2656,122.483,-54.0009,0.0556608,-0.00509327,0.0283836
3.25333,5.72659,12.4919,-79.0148,-60.9651,142.968,84.3025,0.00557363,-0.0769043,0.0331308
3.26,129.091,46.7918,-67.4557,-53.1216,133.288,-112.722,0.125643,-0.0656539,0.0308876
3.26667,61.1157,-76.8196,-14.1562,70.2839,131.97,-61.885,0.0594832,-0.013778,0.0305821
3.27333,4.25528,5.10788,-84.9125,-53.2341,149.545,83.7709,0.00414162,-0.0826445,0.0346548
3.28,128.829,50.2516,-75.9988,-55.7074,138.54,-109.466,0.125388,-0.0739688,0.0321047
3.28667,64.9403,-77.0278,-19.9648,70.5756,134.585,-68.2155,0.0632056,-0.0194315,0.0311881
3.29333,1.8039,-1.70358,-87.2383,-46.5687,151.359,84.5026,0.00175572,-0.0849081,0.0350753
3.3,128.344,54.1151,-81.1688,-60.17,141.61,-104.991,0.124916,-0.0790007,0.032816
3.30667,68.8941,-75.5828,-21.8657,68.2988,135.566,-75.284,0.0670539,-0.0212817,0.0314154
