t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.32667,1698.41,-252.103,-1332.88,-5.26248,-466.298,77.2274,1.65304,-1.29727,-0.108058
3.33333,1695,-251.703,-1330.98,-5.55936,-470.015,77.9919,1.64972,-1.29543,-0.108919
3.34,1693.56,-251.803,-1327.18,-4.92226,-473.096,84.208,1.64833,-1.29173,-0.109633
3.34667,1688.18,-251.77,-1325.27,-2.16339,-474.826,84.0722,1.64309,-1.28988,-0.110034
3.35333,1685.43,-251.193,-1323.4,-1.72306,-475.54,84.5756,1.64041,-1.28805,-0.1102
3.36,1685.8,-251.733,-1320.37,-1.08753,-477.712,89.5179,1.64077,-1.28511,-0.110703
3.36667,1683.42,-252.039,-1319.53,1.78345,-475.675,89.14,1.63846,-1.28428,-0.110231
3.37333,1683.38,-252.397,-1318.83,2.26953,-474.463,89.4333,1.63842,-1.2836,-0.10995
3.38,1685.19,-252.358,-1317.61,3.20962,-473.012,93.5211,1.64018,-1.28242,-0.109614
3.38667,1684.68,-252.963,-1318.93,5.45282,-469.06,92.4287,1.63968,-1.2837,-0.108698
3.39333,1685.71,-253.583,-1320.56,5.69152,-465.518,91.2028,1.64069,-1.28529,-0.107877
3.4,1691.25,-253.37,-1321.62,5.41356,-462.556,93.4015,1.64608,-1.28632,-0.107191
3.40667,1692.07,-254.081,-1322.92,7.59468,-458.684,92.2104,1.64687,-1.28759,-0.106293
3.41333,1694.43,-254.351,-1325.19,6.09332,-456.684,90.6962,1.64917,-1.28979,-0.10583
3.42,1698.36,-253.777,-1325.2,6.15404,-458.415,92.9683,1.653,-1.2898,-0.106231
3.42667,1698.59,-253.62,-1326.23,7.91595,-458.07,90.8254,1.65322,-1.29081,-0.106151
3.43333,1699.84,-254.546,-1327.83,6.07516,-458.39,89.8868,1.65443,-1.29236,-0.106225
3.44,1703.18,-253.71,-1327.35,4.31155,-461.018,90.3864,1.65769,-1.2919,-0.106834
3.44667,1702.43,-253.323,-1327.99,5.20858,-461.012,88.3558,1.65695,-1.29252,-0.106833
3.45333,1701.24,-254.07,-1329.15,2.67391,-460.494,87.1422,1.6558,-1.29364,-0.106713
3.46,1704.51,-252.973,-1328.96,0.992497,-459.987,87.0334,1.65898,-1.29346,-0.106595
3.46667,1704.19,-252.549,-1330.37,2.75524,-457.338,84.9122,1.65867,-1.29483,-0.105981
3.47333,1704.73,-253.514,-1332.41,0.286663,-451.05,84.6291,1.6592,-1.29682,-0.104524
3.48,1709.19,-253.063,-1332.81,-0.829957,-449.08,84.4359,1.66354,-1.2972,-0.104068
3.48667,1710.26,-252.394,-1333.85,1.1141,-443.548,82.269,1.66458,-1.29822,-0.102786
3.49333,1710.52,-253.735,-1335.62,-0.926325,-437.194,81.8595,1.66483,-1.29995,-0.101313
3.5,1715.63,-254.103,-1336.24,-2.08759,-433.636,81.1808,1.66981,-1.30055,-0.100489
3.50667,1718.39,-253.627,-1337.83,-0.0145608,-428.593,78.0659,1.67249,-1.3021,-0.0993202
3.51333,1718.75,-254.277,-1339.94,-2.58621,-422.443,75.9755,1.67284,-1.30415,-0.0978951
3.52,1723.48,-254.625,-1340.49,-5.1133,-419.807,74.882,1.67745,-1.30469,-0.0972842
3.52667,1725.98,-253.464,-1341.5,-3.7513,-414.919,69.5466,1.67988,-1.30567,-0.0961516
3.53333,1725.94,-254.459,-1343.06,-7.04112,-408.339,66.5889,1.67984,-1.30719,-0.0946265
3.54,1729.5,-254.501,-1342.18,-9.06126,-406.335,65.8683,1.6833,-1.30633,-0.0941622
3.54667,1730.2,-252.655,-1341.55,-7.68175,-405.914,62.2842,1.68398,-1.30571,-0.0940647
3.55333,1726.27,-253.192,-1341.03,-9.08928,-404.892,61.7836,1.68016,-1.30521,-0.0938278
3.56,1726.36,-253.685,-1338.42,-11.0722,-407.841,63.387,1.68025,-1.30267,-0.0945113
3.56667,1724.52,-251.949,-1335.8,-9.28731,-409.366,60.8141,1.67846,-1.30012,-0.0948645
3.57333,1719.49,-251.092,-1334.12,-10.7923,-409.125,59.5102,1.67356,-1.29849,-0.0948087
3.58,1718.5,-251.657,-1331.41,-12.8287,-412.009,61.6664,1.6726,-1.29584,-0.0954771
3.58667,1716.05,-250.196,-1329.43,-10.7042,-412.555,59.4494,1.67021,-1.29392,-0.0956035
3.59333,1712.53,-249.656,-1328.31,-10.3674,-408.496,56.6531,1.66678,-1.29283,-0.0946631
3.6,1712.52,-251.167,-1326.75,-11.7522,-405.582,59.3253,1.66678,-1.29131,-0.0939877
3.60667,1714.18,-250.308,-1326.57,-8.2701,-399.92,57.8312,1.66839,-1.29114,-0.0926757
3.61333,1712.01,-249.534,-1326.61,-7.96392,-395.902,56.1291,1.66628,-1.29117,-0.0917445
3.62,1712.08,-249.968,-1325.25,-10.2452,-395.692,60.0858,1.66635,-1.28985,-0.0916958
3.62667,1712.13,-249.324,-1324.22,-7.85625,-397.137,59.4393,1.66639,-1.28885,-0.0920309
3.63333,1708.42,-247.921,-1323.34,-8.39808,-398.589,56.0126,1.66279,-1.28799,-0.0923672
3.64,1705.24,-248.359,-1320.48,-11.8988,-403.419,58.4025,1.65969,-1.28521,-0.0934866
3.64667,1701.63,-246.585,-1317.78,-11.619,-408.898,57.5756,1.65617,-1.28258,-0.0947562
3.65333,1693.65,-243.953,-1313.76,-12.4747,-411.684,53.3984,1.64841,-1.27866,-0.0954019
3.66,1688.18,-243.829,-1308.88,-15.8535,-416.162,56.2895,1.64309,-1.27392,-0.0964395
3.66667,1682.9,-242.413,-1304.1,-15.5026,-419.165,55.4516,1.63795,-1.26926,-0.0971354
3.67333,1675.33,-240.257,-1299.86,-15.666,-419.712,50.4493,1.63058,-1.26514,-0.0972622
3.68,1671.34,-239.935,-1294.91,-17.2019,-420.346,53.2129,1.62669,-1.26032,-0.097409
3.68667,1668.45,-239.277,-1291.27,-16.1938,-419.873,53.8146,1.62388,-1.25677,-0.0972995
3.69333,1663.16,-237.669,-1288.6,-15.7571,-419.072,49.5385,1.61873,-1.25418,-0.0971138
3.7,1661.54,-237.536,-1285.49,-16.983,-420.514,51.5908,1.61716,-1.25116,-0.0974481
3.70667,1659.05,-236.871,-1282.46,-15.7709,-421.956,54.1167,1.61474,-1.24821,-0.0977823
3.71333,1653.57,-235.316,-1280.3,-14.8628,-421.723,50.8587,1.60941,-1.2461,-0.0977281
3.72,1651.25,-234.661,-1277.18,-16.3479,-424.428,53.5427,1.60714,-1.24307,-0.0983551
3.72667,1647.68,-234.015,-1273.99,-15.6214,-427.151,56.9622,1.60366,-1.23996,-0.098986
3.73333,1641.59,-233.134,-1271.41,-15.1054,-427.438,53.097,1.59774,-1.23745,-0.0990525
3.74,1639.39,-231.87,-1268.49,-16.5573,-428.483,54.6333,1.5956,-1.2346,-0.0992948
3.74667,1636.45,-231.038,-1265.41,-16.7554,-427.565,57.0065,1.59274,-1.23161,-0.0990821
3.75333,1631.14,-229.987,-1263.99,-16.5293,-425.197,52.3324,1.58757,-1.23023,-0.0985332
3.76,1630.81,-229.13,-1262.19,-17.7982,-422.646,51.841,1.58725,-1.22848,-0.0979422
3.76667,1630.5,-228.561,-1259.56,-17.2308,-419.846,53.5181,1.58695,-1.22592,-0.0972932
3.77333,1628.32,-228.787,-1259.86,-16.3932,-413.148,49.7214,1.58482,-1.2262,-0.095741
3.78,1629.99,-228.504,-1259.02,-16.9821,-409.408,49.7691,1.58645,-1.22539,-0.0948743
3.78667,1631.1,-228.373,-1257.06,-15.8155,-407.077,51.2946,1.58754,-1.22348,-0.0943343
3.79333,1626.95,-228.869,-1256.13,-14.2136,-405.578,50.3269,1.5835,-1.22257,-0.0939868
3.8,1625.24,-228.806,-1254.63,-14.2149,-407.725,51.5498,1.58183,-1.22112,-0.0944843
3.80667,1623.21,-228.026,-1250.95,-13.0199,-410.826,55.4469,1.57985,-1.21754,-0.095203
3.81333,1615.27,-228.521,-1248.13,-10.0995,-411.822,56.121,1.57212,-1.21479,-0.0954337
3.82,1610.28,-228.396,-1244.71,-9.86327,-413.846,57.3217,1.56727,-1.21146,-0.0959029
3.82667,1607.89,-227.615,-1239.68,-8.35976,-415.58,60.1158,1.56495,-1.20657,-0.0963047
3.83333,1601.17,-227.736,-1237.52,-6.4644,-413.834,59.8207,1.5584,-1.20446,-0.0959
3.84,1598.31,-228.382,-1235.71,-7.13579,-413.468,61.2011,1.55561,-1.2027,-0.0958152
3.84667,1599.53,-227.592,-1233.51,-6.81929,-414.8,61.5337,1.5568,-1.20056,-0.0961239
3.85333,1596.42,-228.08,-1233.71,-5.44681,-413.992,61.0084,1.55378,-1.20076,-0.0959366
3.86,1594.93,-228.941,-1233.59,-6.93574,-415.259,62.5764,1.55233,-1.20063,-0.0962302
3.86667,1596.53,-228.906,-1231.89,-6.21273,-418.338,63.7942,1.55389,-1.19898,-0.0969438
3.87333,1593.7,-228.905,-1231.43,-3.7929,-419.635,65.1283,1.55113,-1.19853,-0.0972444
3.88,1591.35,-230.067,-1231.71,-3.41943,-423.019,68.7631,1.54884,-1.19881,-0.0980285
3.88667,1592.13,-230.178,-1228.89,-2.0603,-428.258,71.7313,1.54961,-1.19607,-0.0992425
3.89333,1588.29,-229.446,-1227.86,1.47437,-431.318,73.1538,1.54587,-1.19506,-0.0999516
3.9,1584.65,-231.082,-1227.29,0.723992,-435.183,76.1383,1.54233,-1.1945,-0.100847
3.90667,1584.56,-231.248,-1225.37,0.368196,-440.432,77.3235,1.54223,-1.19264,-0.102064
3.91333,1581.57,-229.925,-1224.25,1.26179,-441.372,75.172,1.53933,-1.19155,-0.102281
3.92,1577.91,-230.911,-1224.58,-2.02841,-441.468,73.9765,1.53576,-1.19187,-0.102304
3.92667,1580.52,-231.354,-1223.94,-5.1438,-442.591,71.7965,1.53831,-1.19124,-0.102564
3.93333,1581.89,-229.634,-1225.48,-6.46766,-439.48,65.849,1.53964,-1.19274,-0.101843
3.94,1582.73,-230.622,-1229.24,-9.24891,-435.464,64.5159,1.54045,-1.19641,-0.100912
3.94667,1587.98,-231.504,-1231.01,-13.0516,-432.961,61.9116,1.54557,-1.19813,-0.100332
3.95333,1591.87,-229.741,-1233.95,-12.1209,-429.297,56.0163,1.54935,-1.20099,-0.0994834
3.96,1592.65,-229.796,-1237.53,-14.9888,-426.077,54.2444,1.55011,-1.20448,-0.0987372
3.96667,1597.81,-231.27,-1239.43,-18.8475,-425.596,53.5208,1.55513,-1.20632,-0.0986256
3.97333,1600.98,-229.889,-1241.56,-18.3949,-423.431,47.6348,1.55822,-1.2084,-0.098124
3.98,1600.94,-229.117,-1244.25,-21.1714,-421.721,44.4497,1.55818,-1.21101,-0.0977277
3.98667,1603.84,-230.728,-1245.18,-25.8947,-422.508,44.5494,1.561,-1.21192,-0.0979101
3.99333,1606.47,-228.89,-1246.56,-26.1697,-421.512,38.6306,1.56356,-1.21326,-0.0976793
4,1605.1,-227.717,-1248.47,-28.2078,-419.025,34.9052,1.56223,-1.21512,-0.0971031
4.00667,1607.13,-229.372,-1248.65,-31.2444,-419.98,35.9232,1.56421,-1.21529,-0.0973243
4.01333,1608.35,-227.914,-1249.26,-31.0616,-420.197,33.158,1.56539,-1.2159,-0.0973745
4.02,1605.53,-226.209,-1249.3,-31.6133,-419.639,29.872,1.56265,-1.21593,-0.0972452
4.02667,1606.62,-227.876,-1249.8,-34.3183,-422.568,32.9488,1.56371,-1.21642,-0.0979241
4.03333,1607.6,-227.087,-1249.77,-33.6019,-424.145,30.894,1.56466,-1.21639,-0.0982894
4.04,1605.23,-224.899,-1249.89,-32.7325,-423.77,28.5804,1.56235,-1.2165,-0.0982026
4.04667,1605.87,-226.329,-1249.8,-33.9852,-424.792,32.9997,1.56298,-1.21642,-0.0984393
4.05333,1607.14,-226.115,-1250.04,-32.4796,-424.115,32.1447,1.56421,-1.21665,-0.0982824
4.06,1605.9,-224.259,-1250.4,-30.7596,-420.082,29.7339,1.563,-1.217,-0.0973478
4.06667,1608.07,-225.725,-1251.64,-30.4617,-418.068,34.9216,1.56512,-1.21821,-0.0968812
4.07333,1610.56,-226.331,-1253.07,-28.0244,-414.931,37.1124,1.56755,-1.2196,-0.0961542
4.08,1609.67,-224.419,-1254.15,-26.1533,-411.115,35.965,1.56668,-1.22065,-0.0952699
4.08667,1610.32,-225.606,-1254.87,-24.7253,-410.085,41.9587,1.5673,-1.22136,-0.0950314
4.09333,1611.73,-226.264,-1255.51,-24.6615,-407.733,43.875,1.56868,-1.22197,-0.0944861
4.1,1611.25,-224.706,-1255.54,-23.6946,-404.683,41.491,1.56821,-1.222,-0.0937793
4.10667,1612.38,-225.15,-1255.89,-23.9951,-404.828,43.8831,1.56931,-1.22235,-0.0938131
4.11333,1613.61,-226.317,-1256.31,-24.0907,-405.31,45.3252,1.57051,-1.22276,-0.0939248
4.12,1612.77,-224.798,-1256.39,-24.2717,-404.489,40.959,1.56969,-1.22283,-0.0937345
4.12667,1613.32,-224.645,-1256.16,-24.0599,-406.316,43.2729,1.57023,-1.2226,-0.0941579
4.13333,1612.76,-225.93,-1255.86,-24.3714,-408.635,45.9289,1.56968,-1.22232,-0.0946953
4.14,1609.89,-224.678,-1254.95,-23.1338,-408.593,43.1081,1.56688,-1.22143,-0.0946854
4.14667,1609.85,-224.587,-1253.52,-22.1319,-410.52,46.3837,1.56685,-1.22003,-0.0951321
4.15333,1608.89,-225.693,-1252.67,-21.3484,-410.639,49.6749,1.56592,-1.21921,-0.0951596
4.16,1606.31,-225.613,-1252,-19.5288,-408.72,48.4893,1.5634,-1.21856,-0.094715
4.16667,1608.09,-226.067,-1252.32,-19.1739,-407.214,49.166,1.56514,-1.21887,-0.0943658
4.17333,1608.43,-226.999,-1251.48,-17.3159,-405.685,52.263,1.56546,-1.21805,-0.0940116
4.18,1607.57,-226.887,-1251.69,-17.6251,-402.737,49.275,1.56463,-1.21826,-0.0933284
4.18667,1609.61,-227.331,-1252.34,-17.6216,-403.122,50.6182,1.56662,-1.21889,-0.0934177
4.19333,1611.05,-227.647,-1252.47,-17.1442,-403.893,52.8476,1.56802,-1.21901,-0.0935964
4.2,1609.65,-228.192,-1252.94,-16.9404,-403.986,52.1017,1.56666,-1.21947,-0.0936179
4.20667,1610.69,-228.506,-1252.51,-16.167,-406.776,54.1545,1.56767,-1.21905,-0.0942644
4.21333,1611.24,-228.821,-1251.69,-14.6149,-408.676,57.3136,1.5682,-1.21825,-0.0947048
4.22,1608.91,-229.854,-1252.02,-13.9681,-408.298,57.6524,1.56594,-1.21858,-0.0946171
4.22667,1609.01,-230.011,-1250.99,-13.2879,-408.202,59.6445,1.56604,-1.21758,-0.0945949
4.23333,1610.09,-229.537,-1249.93,-11.5577,-407.275,61.1472,1.56708,-1.21654,-0.0943801
4.24,1607.27,-230.183,-1249.38,-11.0972,-404.234,60.3923,1.56433,-1.21601,-0.0936754
4.24667,1607.95,-230.721,-1248.72,-11.9579,-402.834,61.4759,1.565,-1.21537,-0.0933509
4.25333,1610.29,-230.217,-1247.6,-10.7041,-401.72,62.208,1.56728,-1.21428,-0.0930927
4.26,1607.86,-230.777,-1247.99,-10.9637,-398.672,61.4694,1.56491,-1.21465,-0.0923865
4.26667,1608.43,-231.752,-1248.01,-12.3366,-396.167,63.0082,1.56547,-1.21467,-0.0918059
4.27333,1611.82,-231.415,-1247.33,-10.5771,-394.631,62.7254,1.56877,-1.21401,-0.09145
4.28,1610.15,-231.872,-1247.89,-9.61807,-391.011,61.4245,1.56714,-1.21455,-0.0906111
4.28667,1610.24,-233.516,-1247.42,-9.73681,-388.482,63.9157,1.56723,-1.2141,-0.090025
4.29333,1613.53,-232.963,-1246.35,-7.81818,-388.391,64.275,1.57043,-1.21305,-0.0900039
4.3,1612,-233.344,-1246.52,-6.73157,-386.505,64.0711,1.56894,-1.21322,-0.0895669
4.30667,1611.36,-234.827,-1245.81,-7.54994,-385.353,66.4095,1.56832,-1.21253,-0.0893
4.31333,1614.13,-234.534,-1244.71,-6.34521,-386.332,66.2665,1.57101,-1.21147,-0.0895268
4.32,1613.43,-234.107,-1245.15,-4.33228,-383.743,64.6091,1.57033,-1.21189,-0.0889269
4.32667,1612.06,-235.873,-1244.73,-5.74584,-381.854,67.9221,1.569,-1.21148,-0.0884891
4.33333,1614.95,-235.953,-1244.04,-4.45287,-381.765,69.069,1.57181,-1.21081,-0.0884685
4.34,1615.07,-235.206,-1244.64,-1.42307,-379.658,67.9476,1.57193,-1.21139,-0.0879802
4.34667,1613.35,-237.14,-1244.66,-2.01623,-378.307,71.3738,1.57026,-1.21142,-0.087667
4.35333,1615.46,-237.939,-1243.78,-0.759898,-378.701,73.4661,1.57231,-1.21056,-0.0877585
4.36,1615.14,-236.925,-1243.67,2.26612,-377.815,71.1962,1.572,-1.21045,-0.0875532
4.36667,1613.01,-238.268,-1242.57,1.8071,-375.57,73.7926,1.56992,-1.20938,-0.087033
4.37333,1615.86,-239.164,-1242.16,1.16851,-376.248,74.8839,1.5727,-1.20898,-0.0871901
4.38,1614.92,-238.078,-1241.82,3.2198,-376.98,72.0531,1.57179,-1.20865,-0.0873598
4.38667,1612.55,-238.497,-1241.32,1.96939,-377.307,74.0618,1.56948,-1.20817,-0.0874355
4.39333,1612.39,-239.85,-1239.61,1.12364,-380.104,76.8422,1.56933,-1.2065,-0.0880837
4.4,1610.11,-238.1,-1238.24,3.67431,-382.559,74.218,1.5671,-1.20517,-0.0886525
4.40667,1605.82,-237.879,-1236.33,3.22115,-382.719,75.6521,1.56292,-1.2033,-0.0886896
4.41333,1605.53,-238.923,-1234.3,3.03753,-383.772,79.6462,1.56265,-1.20133,-0.0889336
4.42,1603.82,-237.805,-1232.3,5.45049,-382.177,76.6431,1.56098,-1.19938,-0.0885639
4.42667,1602.28,-237.418,-1231.41,5.61455,-380.772,76.5511,1.55948,-1.19851,-0.0882384
4.43333,1604.01,-238.603,-1230.41,4.72671,-379.382,79.847,1.56116,-1.19754,-0.0879163
4.44,1604.52,-237.92,-1230.14,7.44922,-377.498,76.9061,1.56166,-1.19729,-0.0874798
4.44667,1603.63,-237.331,-1229.88,7.14691,-374.406,75.9767,1.56079,-1.19703,-0.0867631
4.45333,1606.12,-238.836,-1229.95,6.0026,-373.292,80.5109,1.56322,-1.1971,-0.0865049
4.46,1607.28,-238.348,-1231.02,8.34907,-372.275,77.8486,1.56435,-1.19814,-0.0862692
4.46667,1605.67,-237.265,-1231.45,8.86644,-370.695,77.52,1.56278,-1.19856,-0.0859031
4.47333,1606.83,-238.826,-1230.99,7.54886,-371.043,81.7342,1.56391,-1.19811,-0.0859838
4.48,1607.03,-238.59,-1231.59,9.34284,-367.866,79.1033,1.5641,-1.19869,-0.0852476
4.48667,1606.56,-237.391,-1231.91,9.76725,-363.673,77.3227,1.56365,-1.199,-0.0842758
4.49333,1608.94,-238.666,-1231.4,8.51311,-362.033,80.297,1.56596,-1.19851,-0.0838959
4.5,1608.45,-238.104,-1230.85,10.0129,-361.202,79.3092,1.56548,-1.19797,-0.0837033
4.50667,1605.34,-236.856,-1230.19,9.38444,-363.26,77.468,1.56246,-1.19733,-0.0841801
4.51333,1603.99,-236.828,-1227.71,7.24838,-369.576,80.5809,1.56115,-1.19491,-0.0856438
4.52,1600.6,-236.531,-1226.66,6.5555,-375.218,79.5464,1.55785,-1.1939,-0.0869514
4.52667,1597.35,-234.92,-1226.13,5.74617,-377.408,77.2168,1.55468,-1.19338,-0.0874589
4.53333,1596.05,-235.038,-1223.44,4.0262,-380.54,79.8954,1.55342,-1.19076,-0.0881846
4.54,1593.68,-234.618,-1221.87,4.88713,-377.296,78.4428,1.55111,-1.18923,-0.0874329
4.54667,1591.05,-233.482,-1221.02,4.4661,-373.006,74.7998,1.54855,-1.18841,-0.0864388
4.55333,1592.39,-233.308,-1218.97,3.18506,-371.149,76.3498,1.54986,-1.18641,-0.0860085
4.56,1590.91,-233.132,-1218.01,4.80531,-367.388,76.0711,1.54841,-1.18547,-0.0851368
4.56667,1589.64,-233.007,-1218.11,4.74229,-363.899,72.4763,1.54718,-1.18557,-0.0843284
4.57333,1592.2,-232.937,-1216.72,3.8355,-363.323,73.921,1.54967,-1.18422,-0.0841949
4.58,1591.59,-233.114,-1216.81,4.49483,-362.02,72.6835,1.54907,-1.1843,-0.0838929
4.58667,1588.97,-233.177,-1216.89,4.64109,-360.849,70.9884,1.54653,-1.18439,-0.0836215
4.59333,1590.5,-232.656,-1215.48,3.20139,-362.677,72.2734,1.54802,-1.18301,-0.0840452
4.6,1589.43,-232.791,-1214.57,3.87695,-362.675,71.7852,1.54697,-1.18213,-0.0840446
4.60667,1585.66,-232.787,-1214.51,4.30056,-361.859,69.9632,1.54331,-1.18207,-0.0838557
4.61333,1585.17,-231.747,-1211.53,3.03558,-364.702,71.8839,1.54283,-1.17917,-0.0845145
4.62,1582.19,-231.355,-1208.98,4.30718,-366.914,72.3588,1.53992,-1.17669,-0.085027
4.62667,1576.28,-231.625,-1207.59,4.62523,-368.29,71.4162,1.53418,-1.17534,-0.0853458
4.63333,1574.64,-230.421,-1203.8,3.44728,-372.027,73.5366,1.53258,-1.17165,-0.0862119
4.64,1571.17,-229.53,-1200.74,4.78593,-375.147,73.981,1.5292,-1.16867,-0.0869349
4.64667,1565.09,-229.541,-1199.38,4.61311,-373.31,72.1432,1.52329,-1.16734,-0.0865092
4.65333,1564.17,-228.77,-1196.08,3.32599,-373.593,73.3395,1.52239,-1.16413,-0.0865748
4.66,1563.48,-227.667,-1194.01,4.42213,-373.088,72.6271,1.52172,-1.16212,-0.0864577
4.66667,1559.97,-228.089,-1194.26,4.51691,-368.751,70.674,1.5183,-1.16236,-0.0854527
4.67333,1561.56,-228.336,-1192.93,2.95748,-368.711,73.1216,1.51984,-1.16107,-0.0854435
4.68,1563.54,-227.499,-1192.02,4.81181,-369.147,72.4908,1.52178,-1.16018,-0.0855443
4.68667,1560.62,-228.24,-1193.51,5.74569,-367.207,71.7072,1.51893,-1.16163,-0.085095
4.69333,1562.52,-229.081,-1193.19,4.85413,-368.042,74.8761,1.52079,-1.16132,-0.0852885
4.7,1564.16,-228.09,-1192.7,6.44128,-370.349,74.1423,1.52238,-1.16084,-0.085823
4.70667,1560.62,-228.174,-1193.56,7.05154,-368.353,73.6265,1.51894,-1.16168,-0.0853604
4.71333,1559.94,-229.198,-1191.72,5.69291,-367.839,75.1291,1.51827,-1.15989,-0.0852413
