t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.19,229.665,-611.542,-282.352,36.0248,-114.919,272.737,0.22353,-0.27481,-0.0266309
4.2,231.462,-609.299,-275.012,35.9366,-110.628,273.38,0.225279,-0.267666,-0.0256363
4.21,232.145,-609.699,-279.983,37.5596,-120.989,272.554,0.225944,-0.272505,-0.0280374
4.22,229.211,-610.508,-282.351,36.2435,-116.033,274.201,0.223088,-0.274809,-0.0268889
4.23,230.629,-607.738,-274.752,35.0012,-110.476,273.303,0.224469,-0.267413,-0.0256012
4.24,232.375,-609.753,-279.479,37.319,-120.099,271.219,0.226168,-0.272014,-0.0278312
4.25,229.776,-610.577,-282.621,35.8614,-116.077,272.385,0.223638,-0.275072,-0.0268992
4.26,230.702,-608.666,-275.657,35.2706,-109.153,271.056,0.22454,-0.268294,-0.0252946
4.27,232.569,-610.666,-279.536,36.5353,-118.017,269.175,0.226357,-0.27207,-0.0273488
4.28,230.847,-613.27,-283.898,35.4856,-115.984,270.018,0.224681,-0.276315,-0.0268777
4.29,230.933,-610.306,-276.896,34.4128,-108.292,268.099,0.224765,-0.269499,-0.0250951
4.3,233.285,-612.342,-280.147,36.7372,-116.056,266.467,0.227054,-0.272664,-0.0268943
4.31,231.44,-615.727,-285.419,35.4911,-115.992,268.8,0.225258,-0.277795,-0.0268794
4.32,230.755,-611.457,-277.881,34.3814,-107.571,267.359,0.224591,-0.270459,-0.024928
4.33,233.501,-613.253,-280.081,36.0642,-115.251,265.31,0.227264,-0.272599,-0.0267078
4.34,231.663,-616.423,-285.858,35.4424,-116.647,267.639,0.225475,-0.278222,-0.0270313
4.35,230.924,-611.858,-278.766,34.7141,-107.36,267.308,0.224755,-0.27132,-0.0248791
4.36,233.053,-612.04,-279.159,36.1814,-115.102,266.404,0.226828,-0.271702,-0.0266733
4.37,232.161,-615.463,-285.214,35.8627,-117.867,269.867,0.22596,-0.277595,-0.027314
4.38,229.772,-609.919,-278.135,35.1249,-108.809,269.628,0.223634,-0.270705,-0.0252148
4.39,232.057,-609.136,-277.476,36.4631,-115.232,269.069,0.225858,-0.270065,-0.0267035
4.4,231.44,-612.613,-283.584,36.6513,-118.822,271.879,0.225258,-0.276009,-0.0275353
4.41,229.21,-606.761,-277.257,35.223,-109.88,271.037,0.223087,-0.269851,-0.0254631
4.42,230.799,-606.328,-276.092,36.2193,-115.476,270.64,0.224634,-0.268718,-0.0267598
4.43,231.319,-610.719,-282.21,36.758,-119.251,272.923,0.22514,-0.274672,-0.0276347
4.44,228.63,-605.036,-277.022,35.6389,-111.364,271.971,0.222523,-0.269622,-0.025807
4.45,230.208,-604.241,-274.532,36.2166,-115.084,270.659,0.224059,-0.267199,-0.026669
4.46,231.131,-609.887,-281.878,36.6663,-119.815,272.488,0.224958,-0.274349,-0.0277655
4.47,228.606,-605.64,-277.586,35.5258,-111.342,271.137,0.2225,-0.270172,-0.025802
4.48,229.768,-604.408,-274.677,36.0988,-114.146,268.254,0.223631,-0.26734,-0.0264518
4.49,231.48,-611.462,-281.965,36.1157,-118.912,270.468,0.225297,-0.274433,-0.0275561
4.5,229.4,-607.459,-279.263,34.6098,-111.232,268.081,0.223273,-0.271804,-0.0257763
4.51,230.151,-606.878,-275.647,35.615,-112.704,266.039,0.224004,-0.268284,-0.0261175
4.52,232.463,-613.15,-282.741,36.0601,-117.022,267.58,0.226254,-0.275189,-0.0271181
4.53,230.169,-609.397,-280.509,35.1694,-110.805,266.76,0.224021,-0.273016,-0.0256775
4.54,230.18,-607.549,-276.472,35.04,-111.343,263.786,0.224031,-0.269087,-0.0258021
4.55,232.908,-614.787,-283.097,35.5309,-116.405,266.538,0.226687,-0.275535,-0.0269751
4.56,230.948,-610.592,-281.895,35.1533,-110.995,265.433,0.224779,-0.274366,-0.0257215
4.57,229.701,-608.359,-276.577,35.2465,-111.118,263.711,0.223565,-0.26919,-0.0257501
4.58,232.814,-613.995,-282.545,36.2295,-115.856,266.683,0.226596,-0.274998,-0.0268479
4.59,231.037,-609.924,-281.644,35.7026,-111.812,266.995,0.224865,-0.274121,-0.0259108
4.6,228.925,-606.318,-276.163,34.6067,-112.424,265.434,0.22281,-0.268787,-0.0260525
4.61,232.17,-611.975,-281.214,35.6481,-117.084,268.428,0.225969,-0.273703,-0.0271324
4.62,230.873,-608.375,-281.199,35.7275,-113.031,268.176,0.224707,-0.273688,-0.0261932
4.63,228.509,-604.163,-275.139,34.7202,-112.08,266.572,0.222406,-0.26779,-0.025973
4.64,231.224,-610.308,-279.49,36.0396,-117.237,269.268,0.225047,-0.272024,-0.0271681
4.65,230.33,-606.638,-280.343,36.5248,-113.733,269.568,0.224177,-0.272855,-0.0263559
4.66,227.069,-602.276,-274.441,34.8828,-112.65,267.533,0.221004,-0.26711,-0.026105
4.67,230.789,-609.445,-278.847,35.8427,-116.931,269.907,0.224624,-0.271398,-0.027097
4.68,230.629,-606.424,-280.01,35.9314,-113.966,269.049,0.224469,-0.272531,-0.0264099
4.69,227.224,-602.527,-274.857,34.2991,-112.907,266.135,0.221154,-0.267515,-0.0261645
4.7,230.123,-608.599,-278.305,35.8171,-115.655,267.444,0.223976,-0.270871,-0.0268013
4.71,231.382,-607.057,-280.531,36.0549,-113.42,268.068,0.225202,-0.273037,-0.0262835
4.72,227.782,-603.09,-275.122,33.4601,-111.467,263.926,0.221698,-0.267774,-0.025831
4.73,230.296,-610.607,-279.115,35.0658,-115.29,265.654,0.224145,-0.27166,-0.0267168
4.74,231.743,-609.369,-281.758,35.6661,-112.744,266.453,0.225553,-0.274232,-0.0261268
4.75,228.11,-605.127,-276.674,33.6277,-111.653,262.698,0.222017,-0.269284,-0.025874
4.76,230.415,-611.212,-279.415,34.6458,-114.452,264.842,0.22426,-0.271952,-0.0265226
4.77,232.553,-609.904,-281.863,36.5039,-112.527,266.091,0.226341,-0.274334,-0.0260766
4.78,228.229,-604.524,-276.787,33.4184,-111.917,262.915,0.222133,-0.269394,-0.0259353
4.79,229.77,-610.51,-279.056,34.5529,-114.483,265.524,0.223633,-0.271602,-0.0265297
4.8,232.068,-609.176,-281.641,36.5401,-112.343,266.887,0.225869,-0.274118,-0.0260338
4.81,228.069,-604.257,-276.692,33.9408,-112.218,263.771,0.221977,-0.269301,-0.0260048
4.82,229.067,-609.461,-278.022,34.5943,-114.776,266.466,0.222948,-0.270596,-0.0265976
4.83,231.998,-607.039,-280.18,37.5077,-113.447,267.988,0.225802,-0.272697,-0.0262897
4.84,227.638,-601.836,-275.728,33.5223,-113.257,265.259,0.221557,-0.268363,-0.0262457
4.85,227.972,-607.03,-276.423,34.4406,-115.714,267.778,0.221882,-0.269039,-0.0268151
4.86,231.402,-605.014,-279.329,37.999,-113.527,268.791,0.225221,-0.271868,-0.0263082
4.87,227.56,-600.424,-275.358,34.1697,-113.426,265.758,0.221482,-0.268002,-0.0262849
4.88,227.527,-605.832,-276.505,34.5407,-115.503,267.758,0.221449,-0.269119,-0.026766
4.89,231.349,-604.786,-279.107,38.1721,-113.395,268.762,0.225169,-0.271652,-0.0262777
4.9,227.371,-600.002,-275.295,35.0857,-113.351,265.875,0.221298,-0.267942,-0.0262674
4.91,226.676,-605.67,-276.141,33.9068,-115.267,266.37,0.220621,-0.268765,-0.0267114
4.92,231.368,-605.01,-279.01,38.6117,-113.178,267.938,0.225188,-0.271557,-0.0262274
4.93,227.961,-601.138,-276.078,33.9738,-112.628,264.474,0.221872,-0.268704,-0.0261
4.94,226.602,-606.588,-276.682,33.4559,-114.612,264.7,0.22055,-0.269292,-0.0265597
4.95,231.52,-606.386,-279.553,38.3716,-112.967,266.623,0.225336,-0.272086,-0.0261784
4.96,229.228,-602.742,-277.041,33.8941,-112.007,262.902,0.223105,-0.269641,-0.0259559
4.97,226.908,-608.021,-277.613,33.1651,-114.052,263.692,0.220847,-0.270197,-0.0264299
4.98,231.639,-607.354,-280.132,37.7273,-112.402,265.165,0.225451,-0.27265,-0.0260475
4.99,229.226,-603.661,-277.237,34.0404,-111.433,263.359,0.223103,-0.269831,-0.0258229
5,226.569,-608.144,-277.257,32.7613,-113.502,262.567,0.220517,-0.269851,-0.0263025
5.01,231.564,-607.233,-280.213,37.5905,-111.845,263.872,0.225379,-0.272728,-0.0259184
5.02,229.893,-603.777,-277.726,34.0666,-111.084,262.843,0.223753,-0.270307,-0.0257421
5.03,226.566,-607.901,-277.346,32.0566,-114.023,263.26,0.220514,-0.269938,-0.0264231
5.04,230.863,-606.686,-279.832,37.7786,-112.147,265.157,0.224697,-0.272357,-0.0259884
5.05,230.045,-602.778,-277.18,34.4134,-111.669,263.829,0.2239,-0.269776,-0.0258776
5.06,226.145,-606.386,-276.55,32.2759,-114.36,264.193,0.220104,-0.269163,-0.0265013
5.07,230.442,-605.365,-278.973,37.8717,-112.722,265.68,0.224287,-0.271522,-0.0261217
5.08,229.68,-601.185,-276.766,34.185,-111.825,265.076,0.223545,-0.269373,-0.0259137
5.09,225.528,-604.613,-275.651,32.2398,-115.029,264.993,0.219504,-0.268288,-0.0266563
5.1,229.802,-603.744,-278.536,37.8192,-113.275,265.668,0.223664,-0.271096,-0.0262499
5.11,230.195,-600.31,-276.524,34.6738,-111.27,265.379,0.224046,-0.269138,-0.0257852
5.12,225.688,-604.34,-275.551,32.151,-115.255,264.782,0.219659,-0.268191,-0.0267088
5.13,228.896,-603.151,-278.555,37.9361,-113.574,266.006,0.222781,-0.271114,-0.0263191
5.14,229.938,-600.453,-276.153,35.5355,-111.525,265.685,0.223796,-0.268777,-0.0258442
5.15,226.139,-603.481,-275.081,32.419,-114.427,263.869,0.220098,-0.267733,-0.0265167
5.16,228.619,-603.292,-278.495,37.6708,-112.96,264.688,0.222512,-0.271056,-0.0261769
5.17,229.936,-601.036,-276.632,36.1184,-110.517,264.748,0.223795,-0.269243,-0.0256107
5.18,226.013,-604.506,-275.323,32.5349,-113.487,262.957,0.219976,-0.267969,-0.0262989
5.19,228.201,-603.478,-278.768,37.6976,-112.948,263.124,0.222106,-0.271322,-0.026174
5.2,230.386,-601.277,-277.01,35.6212,-110.171,263.567,0.224233,-0.269611,-0.0255306
5.21,226.134,-604.842,-275.645,32.4838,-113.69,263.199,0.220093,-0.268282,-0.0263461
5.22,227.687,-603.044,-278.42,36.9572,-114.196,263.767,0.221606,-0.270983,-0.0264633
5.23,230.089,-600.744,-276.58,35.5025,-110.485,265.42,0.223943,-0.269192,-0.0256033
5.24,225.98,-602.782,-274.333,33.3869,-113.665,264.324,0.219944,-0.267005,-0.0263402
5.25,226.83,-601.134,-277.35,37.0712,-114.367,264.918,0.220771,-0.269942,-0.0265028
5.26,229.387,-599,-276.278,35.8943,-110.836,265.693,0.22326,-0.268898,-0.0256846
5.27,225.91,-601.69,-273.708,33.0135,-114.6,264.879,0.219876,-0.266397,-0.0265568
5.28,226.117,-599.045,-276.554,37.1347,-115.271,265.612,0.220077,-0.269167,-0.0267124
5.29,228.663,-597.485,-275.394,36.1177,-111.267,266.731,0.222555,-0.268038,-0.0257844
5.3,226.173,-601.113,-273.425,33.9454,-113.706,265.855,0.220132,-0.266122,-0.0263498
5.31,226.189,-598.826,-276.017,37.3818,-115.729,264.833,0.220147,-0.268644,-0.0268184
5.32,228.592,-597.809,-275.49,36.1361,-110.315,266.182,0.222486,-0.268132,-0.0255639
5.33,226.33,-600.407,-272.784,33.6865,-113.408,265.197,0.220284,-0.265498,-0.0262807
5.34,225.695,-598.359,-276.012,36.919,-114.919,264.249,0.219667,-0.268639,-0.0266308
5.35,228.878,-598.646,-275.934,35.8339,-110.243,264.967,0.222765,-0.268564,-0.0255471
5.36,227.017,-601.956,-273.427,34.2448,-111.995,263.399,0.220953,-0.266124,-0.0259532
5.37,225.719,-599.373,-276.529,37.3671,-114.298,261.972,0.21969,-0.269143,-0.026487
5.38,228.921,-599.823,-277.106,35.3935,-109.17,262.432,0.222807,-0.269704,-0.0252986
5.39,228.059,-603.2,-274.016,33.6496,-110.89,262.031,0.221968,-0.266697,-0.0256971
5.4,226.798,-601.016,-277.242,36.5455,-114.742,260.469,0.22074,-0.269836,-0.0265899
5.41,229.028,-600.227,-277.512,34.913,-109.135,261.858,0.22291,-0.270099,-0.0252905
5.42,228.345,-603.253,-274.309,33.5002,-111.22,261.971,0.222245,-0.266981,-0.0257737
5.43,226.621,-600.539,-276.685,36.6539,-114.68,260.124,0.220568,-0.269294,-0.0265754
5.44,228.517,-600.286,-277.761,35.4043,-109.435,262.577,0.222413,-0.270342,-0.02536
5.45,228.328,-602.378,-273.758,34.1636,-111.018,263.182,0.222229,-0.266446,-0.0257267
5.46,226.222,-599.275,-276.14,36.5736,-115.578,261.698,0.22018,-0.268764,-0.0267834
5.47,228.199,-598.165,-276.923,34.7279,-110.229,263.279,0.222103,-0.269526,-0.0255441
5.48,228.726,-600.953,-273.065,33.7782,-111.493,263.908,0.222617,-0.265771,-0.025837
5.49,225.774,-597.094,-275.004,36.8193,-115.92,262.299,0.219743,-0.267658,-0.0268627
5.5,227.553,-596.772,-276.628,35.1001,-111.869,264.949,0.221475,-0.269239,-0.0259241
5.51,228.412,-600.11,-273.075,33.9304,-111.81,265.393,0.222311,-0.26578,-0.0259104
5.52,225.781,-596.869,-274.938,36.3441,-116.747,263.018,0.21975,-0.267594,-0.0270545
5.53,226.971,-596.393,-276.005,34.5839,-112.351,264.917,0.220909,-0.268633,-0.0260358
5.54,228.154,-600.194,-273.36,33.3478,-110.693,265.516,0.22206,-0.266059,-0.0256514
5.55,225.648,-596.907,-274.256,36.1567,-116.702,262.325,0.219621,-0.26693,-0.027044
5.56,226.878,-597.215,-277.34,33.7653,-112.212,262.709,0.220818,-0.269932,-0.0260035
5.57,228.486,-601.805,-273.791,33.0042,-110.113,263.523,0.222383,-0.266478,-0.025517
5.58,226.087,-598.918,-275.206,35.5506,-115.552,259.859,0.220048,-0.267855,-0.0267775
5.59,227.098,-599.388,-278.796,33.5158,-111.379,260.593,0.221032,-0.271349,-0.0258104
5.6,229.411,-604.022,-275.421,31.8812,-108.623,261.773,0.223283,-0.268064,-0.0251717
5.61,226.774,-600.427,-275.451,35.2276,-114.703,257.62,0.220717,-0.268094,-0.0265806
5.62,227.37,-601.012,-279.458,32.9897,-111.309,258.482,0.221297,-0.271994,-0.0257943
5.63,229.194,-604.512,-276.048,31.8361,-108.381,261.426,0.223072,-0.268674,-0.0251158
5.64,227.029,-600.962,-275.502,34.4818,-114.606,257.927,0.220965,-0.268143,-0.0265582
5.65,226.552,-600.684,-279.703,32.4893,-112.154,259.375,0.220501,-0.272232,-0.02599
5.66,229.224,-604.207,-276.258,31.3056,-108.76,263.34,0.223101,-0.268879,-0.0252035
5.67,226.664,-599.846,-274.866,34.1311,-114.682,259.095,0.22061,-0.267525,-0.0265759
5.68,226.085,-598.854,-278.759,32.9536,-113.771,261.015,0.220046,-0.271314,-0.0263648
5.69,228.742,-602.493,-276.006,31.3695,-109.513,264.456,0.222632,-0.268634,-0.0253781
5.7,226.763,-598.005,-272.678,33.7947,-114.916,259.886,0.220706,-0.265394,-0.0266302
5.71,225.535,-597.824,-278.049,33.2854,-115.276,262.415,0.21951,-0.270622,-0.0267135
5.72,228.329,-601.82,-275.68,31.4608,-109.901,266.382,0.22223,-0.268316,-0.0254679
5.73,226.666,-597.014,-272.699,33.9127,-115.628,262.165,0.220612,-0.265415,-0.0267951
5.74,224.682,-596.704,-277.201,33.7961,-116.095,262.881,0.21868,-0.269796,-0.0269033
5.75,227.843,-600.502,-275.743,32.1091,-109.961,266.653,0.221757,-0.268377,-0.0254819
5.76,226.521,-596.663,-271.896,33.6036,-115.078,262.316,0.220471,-0.264633,-0.0266677
5.77,224.276,-596.814,-277.217,33.5878,-116.525,262.397,0.218286,-0.269812,-0.0270031
