t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.73,-85.45,-181.83,113.203,76.8976,-34.1771,0.980899,0.110179,-0.176973,0.0178199
4.74,-81.2408,-172.967,111.373,78.7281,-49.8948,-0.989248,0.108398,-0.168347,0.0182441
4.75,-81.0086,-170.296,112.584,79.0055,-38.8904,6.82947,0.109577,-0.165747,0.0183084
4.76,-84.0171,-177.704,112.861,71.2691,-33.5352,3.46202,0.109847,-0.172957,0.0165156
4.77,-83.79,-175.444,111.715,71.2517,-46.3795,-0.736868,0.108731,-0.170758,0.0165116
4.78,-84.4211,-175.408,112.818,74.9491,-36.338,4.51024,0.109804,-0.170723,0.0173684
4.79,-90.6668,-187.175,114.23,63.485,-32.9955,1.35437,0.111179,-0.182175,0.0147117
4.8,-91.6919,-185.912,111.784,63.0767,-40.7459,0.934448,0.108798,-0.180946,0.0146171
4.81,-88.6067,-182.138,113.348,70.8407,-32.3324,9.405,0.11032,-0.177273,0.0164163
4.82,-93.8772,-187.878,114.025,62.2781,-33.3865,7.51508,0.110979,-0.18286,0.014432
4.83,-92.8414,-184.518,112.692,69.7846,-42.8803,10.9094,0.109682,-0.179589,0.0161716
4.84,-87.9805,-178.063,115.778,82.2555,-38.8185,14.5899,0.112685,-0.173307,0.0190615
4.85,-92.4196,-182.856,116.173,78.7666,-43.1351,6.78112,0.11307,-0.177972,0.018253
4.86,-89.9609,-176.824,113.805,89.9119,-54.1883,7.44028,0.110765,-0.172101,0.0208358
4.87,-83.0183,-166.633,115.805,103.5,-50.3721,15.1509,0.112711,-0.162182,0.0239847
4.88,-84.8711,-167.827,116.863,99.2785,-54.2012,8.99389,0.113741,-0.163344,0.0230063
4.89,-79.8158,-157.316,111.509,105.013,-63.5239,11.759,0.10853,-0.153114,0.0243352
4.9,-72.3326,-147.541,112.759,112.752,-54.4301,20.3935,0.109747,-0.1436,0.0261287
4.91,-81.2011,-158.507,113.507,95.7462,-51.0813,16.0539,0.110475,-0.154273,0.0221878
4.92,-82.8064,-159.376,109.323,92.7029,-56.6568,18.2723,0.106403,-0.155119,0.0214826
4.93,-80.6496,-161.581,111.621,100.292,-45.7974,19.6912,0.108639,-0.157265,0.0232412
4.94,-94.6996,-180.095,114.638,76.9371,-38.1986,15.4346,0.111576,-0.175284,0.0178291
4.95,-98.8954,-186.507,111.327,69.5164,-42.2795,17.5554,0.108353,-0.181526,0.0161094
4.96,-95.7513,-187.411,111.029,73.0288,-29.2126,17.3561,0.108063,-0.182405,0.0169234
4.97,-111.405,-207.594,113.968,42.8706,-17.7152,12.4838,0.110923,-0.202049,0.00993463
4.98,-114.723,-214.288,111.513,32.2714,-19.9127,15.1312,0.108534,-0.208565,0.00747843
4.99,-109.654,-213.743,110.09,41.1519,-11.0036,11.5261,0.107149,-0.208034,0.00953635
5,-125.49,-230.434,114.713,22.2409,-3.83261,9.12045,0.111649,-0.224279,0.00515401
5.01,-126.601,-236.461,113.241,14.1734,-7.46401,16.9291,0.110216,-0.230145,0.00328448
5.02,-119.323,-230.886,110.094,23.5141,-0.561398,12.0147,0.107153,-0.224719,0.00544906
5.03,-136.719,-249.126,114.939,3.91131,8.34278,4.06675,0.111869,-0.242472,0.000906389
5.04,-135.658,-252.425,112.666,-5.23413,6.3736,12.7726,0.109657,-0.245683,-0.00121293
5.05,-129.614,-247.763,110.952,1.36375,10.4039,8.47079,0.107989,-0.241145,0.000316028
5.06,-147.306,-265.57,114.802,-17.4106,23.6761,-0.98099,0.111736,-0.258477,-0.00403465
5.07,-149.186,-276.248,113.692,-28.7749,24.2689,8.11346,0.110655,-0.268869,-0.00666816
5.08,-146.828,-275.812,111.961,-28.8934,27.1927,5.85728,0.108971,-0.268445,-0.00669563
5.09,-164.856,-294.02,114.902,-45.9258,43.3609,-4.77412,0.111833,-0.286166,-0.0106426
5.1,-165.763,-303.471,114.231,-57.5666,41.0738,2.59336,0.111179,-0.295365,-0.0133402
5.11,-162.766,-301.205,111.845,-54.8977,41.4896,5.16246,0.108858,-0.29316,-0.0127217
5.12,-177.418,-314.384,115.116,-61.6902,53.4874,-2.05445,0.112042,-0.305987,-0.0142958
5.13,-172.534,-315.237,115.278,-64.5279,42.9387,0.417215,0.112199,-0.306817,-0.0149534
5.14,-167.768,-310.263,111.68,-62.6601,41.3297,3.68511,0.108697,-0.301976,-0.0145206
5.15,-178.904,-317.996,114.004,-68.7139,55.5578,-5.27614,0.110959,-0.309502,-0.0159234
5.16,-172.052,-316.319,114.087,-72.0933,44.5227,0.927297,0.111039,-0.30787,-0.0167066
5.17,-168.422,-310.421,110.098,-70.0137,43.0422,4.61788,0.107157,-0.302129,-0.0162247
5.18,-176.703,-318.585,115.455,-70.5253,55.4665,-8.24666,0.112372,-0.310075,-0.0163432
5.19,-169.289,-316.155,116.367,-69.0046,40.6056,-5.10666,0.113258,-0.30771,-0.0159908
5.2,-165.513,-309.655,111.112,-63.9292,38.4685,-2.58659,0.108144,-0.301383,-0.0148147
5.21,-168.415,-313.002,116.435,-61.2394,48.7552,-16.4085,0.113325,-0.304641,-0.0141913
5.22,-160.964,-310.022,118.781,-59.9481,33.3441,-15.0275,0.115608,-0.301741,-0.0138921
5.23,-156.068,-301.939,110.771,-58.9061,34.7345,-16.2279,0.107812,-0.293874,-0.0136506
5.24,-155.928,-303.689,119.203,-53.0392,38.6067,-30.6792,0.116019,-0.295577,-0.0122911
5.25,-149.69,-296.967,120.414,-46.1555,24.2054,-27.0098,0.117198,-0.289035,-0.0106959
5.26,-145.331,-287.57,112.342,-42.472,23.5557,-27.7751,0.109341,-0.279889,-0.00984228
5.27,-145.006,-288.541,121.084,-33.2626,23.6873,-38.9046,0.117849,-0.280834,-0.00770813
5.28,-139.904,-281.141,121.854,-22.9396,7.72049,-34.2807,0.118599,-0.273631,-0.00531593
5.29,-138.035,-275.194,113.164,-20.1849,7.54135,-32.1237,0.110141,-0.267843,-0.00467755
5.3,-139.359,-279.43,122.338,-14.2716,9.10967,-39.4681,0.11907,-0.271966,-0.00330724
5.31,-133.443,-271.106,121.579,-3.72077,-7.30892,-32.637,0.118331,-0.263864,-0.000862234
5.32,-131.259,-264.352,113.078,-1.10616,-4.92116,-33.2275,0.110058,-0.25729,-0.000256338
5.33,-135.169,-273.91,123.372,-1.63242,0.672524,-39.0049,0.120077,-0.266594,-0.000378289
5.34,-133.062,-271.162,121.753,2.29518,-11.201,-29.9594,0.118501,-0.263919,0.000531874
5.35,-135.287,-269.07,113.809,3.36713,-8.29383,-28.3663,0.110769,-0.261883,0.000780284
5.36,-139.429,-280.446,124.143,2.27172,-1.02534,-34.0761,0.120827,-0.272955,0.000526438
5.37,-136.662,-275.268,121.207,2.2273,-11.3198,-27.1401,0.11797,-0.267915,0.000516144
5.38,-137.663,-270.397,112.693,0.837107,-6.1332,-25.9137,0.109683,-0.263174,0.000193987
5.39,-140.384,-280.762,121.818,-3.76916,2.417,-33.0778,0.118564,-0.273263,-0.000873449
5.4,-135.423,-273.665,119.595,-7.64236,-6.08696,-28.3633,0.116401,-0.266355,-0.00177101
5.41,-137.277,-269.996,111.799,-11.6511,2.40886,-28.4092,0.108813,-0.262784,-0.00269997
5.42,-142.1,-279.899,117.447,-20.3177,13.1284,-34.2524,0.11431,-0.272422,-0.00470834
5.43,-135.28,-272.089,116.591,-22.4558,5.66924,-32.205,0.113477,-0.264821,-0.0052038
5.44,-137.48,-269.516,109.51,-27.7478,13.9954,-28.4979,0.106585,-0.262317,-0.00643015
5.45,-140.497,-276.074,114.124,-34.0861,22.9875,-32.0595,0.111075,-0.2687,-0.00789895
5.46,-134.007,-267.005,113.836,-34.9609,13.6563,-30.3424,0.110795,-0.259873,-0.00810167
5.47,-137.501,-268.945,107.543,-42.4301,23.3172,-20.3242,0.104671,-0.261761,-0.00983256
5.48,-145.049,-281.004,111.601,-41.4129,28.6593,-22.8251,0.10862,-0.273498,-0.00959683
5.49,-141.187,-273.552,115.434,-33.3785,16.5124,-17.6275,0.112351,-0.266246,-0.00773497
5.5,-144.23,-276.668,109.056,-40.5165,22.8456,-3.07764,0.106143,-0.269278,-0.00938911
5.51,-150.062,-286.374,112.213,-36.446,27.1309,-12.5221,0.109216,-0.278724,-0.00844583
5.52,-147.511,-281.025,117.091,-31.9523,17.7992,-8.01101,0.113963,-0.273519,-0.00740447
5.53,-151.856,-285.987,111.069,-42.0333,21.7817,10.285,0.108102,-0.278348,-0.00974062
5.54,-157.481,-293.984,114.641,-34.0916,24.9696,-0.244901,0.111579,-0.286131,-0.00790022
5.55,-151.277,-285.499,119.977,-27.3615,16.7819,0.700454,0.116772,-0.277873,-0.00634062
5.56,-151.803,-283.496,112.245,-33.5658,15.2987,21.9905,0.109247,-0.275924,-0.00777838
5.57,-153.095,-279.525,116.955,-18.1738,17.1718,10.8294,0.113831,-0.272058,-0.00421153
5.58,-143.833,-268.749,122.055,-8.96166,7.827,7.93836,0.118795,-0.26157,-0.00207674
5.59,-143.81,-264.714,112.154,-17.3111,7.56646,26.5462,0.109158,-0.257643,-0.00401159
5.6,-146.235,-261.098,118.923,0.116868,7.96233,15.808,0.115746,-0.254124,2.70825e-05
5.61,-139.526,-257.538,122.583,1.22038,2.02025,8.10416,0.119308,-0.250659,0.000282807
5.62,-140.34,-260.452,114.482,-6.50295,1.43843,22.4912,0.111424,-0.253495,-0.00150696
5.63,-147.316,-259.538,120.767,9.27842,4.72612,9.94133,0.117541,-0.252606,0.00215014
5.64,-142.576,-258.892,123.289,9.49552,-2.62949,1.68546,0.119995,-0.251977,0.00220045
5.65,-139.944,-259.056,117.926,6.79385,-8.29585,14.7151,0.114776,-0.252137,0.00157438
