t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.86,503.14,-735.332,-825.724,0.581114,-346.384,305.689,0.4897,-0.803668,-0.0802694
3.87,501.194,-736.491,-822.021,0.851031,-353.868,316.731,0.487806,-0.800064,-0.0820037
3.88,495.201,-731.972,-823.881,-2.09631,-350.374,307.136,0.481973,-0.801875,-0.0811942
3.89,498.87,-729.839,-820.472,1.49033,-353.233,310.618,0.485544,-0.798556,-0.0818565
3.9,498.292,-731.686,-816.508,4.18872,-359.435,322.514,0.484982,-0.794698,-0.0832938
3.91,490.993,-727,-817.107,2.74078,-355.012,314.509,0.477878,-0.795282,-0.0822689
3.92,493.908,-725.425,-815.204,4.45675,-355.395,313.683,0.480716,-0.793429,-0.0823576
3.93,495.673,-727.336,-811.804,6.6774,-359.325,324.013,0.482433,-0.79012,-0.0832683
3.94,489.677,-724.868,-815.066,3.08073,-353.643,313.579,0.476597,-0.793295,-0.0819516
3.95,493.923,-725.781,-816.784,3.347,-349.66,308.884,0.48073,-0.794967,-0.0810286
3.96,498.516,-729.767,-814.413,5.57567,-352.777,316.508,0.4852,-0.792659,-0.081751
3.97,494.323,-729.863,-820.22,0.953138,-347.26,306.752,0.481119,-0.798312,-0.0804724
3.98,497.961,-730.728,-822.862,0.451359,-343.077,301.272,0.48466,-0.800883,-0.0795032
3.99,502.542,-734.428,-820.316,2.69768,-347.099,310.574,0.489118,-0.798405,-0.0804352
4,497.827,-733.507,-823.972,0.123314,-344.923,304.629,0.48453,-0.801963,-0.0799308
4.01,498.569,-733.346,-826.281,0.897832,-340.823,299.19,0.485252,-0.80421,-0.0789807
4.02,503.135,-735.573,-821.287,4.15552,-346.843,310.69,0.489696,-0.79935,-0.0803758
4.03,497.734,-733.376,-823.575,1.76368,-346.22,307.179,0.484439,-0.801576,-0.0802314
4.04,496.513,-731.694,-824.514,1.4943,-342.92,301.639,0.483251,-0.80249,-0.0794667
4.05,500.999,-732.466,-818.901,5.19682,-347.368,311.665,0.487616,-0.797028,-0.0804975
4.06,495.856,-730.613,-819.815,3.61522,-346.934,310.333,0.482611,-0.797917,-0.0803968
4.07,494.263,-729.439,-822.109,2.00922,-342.504,301.657,0.481061,-0.80015,-0.0793703
4.08,499.601,-730.187,-817.801,4.8709,-345.002,309.737,0.486256,-0.795957,-0.0799492
4.09,496.695,-730.392,-819.02,3.27453,-345.416,308.582,0.483428,-0.797144,-0.0800451
4.1,494.525,-730.442,-823.05,0.32892,-340.645,298.941,0.481316,-0.801066,-0.0789395
4.11,499.974,-731.957,-819.793,2.9207,-341.366,305.737,0.486619,-0.797896,-0.0791065
4.12,498.614,-732.977,-820.979,0.81254,-342.888,305.831,0.485295,-0.79905,-0.0794594
4.13,495.974,-733.211,-826.123,-1.48659,-337.267,294.84,0.482726,-0.804056,-0.0781568
4.14,502.611,-734.64,-823.296,0.664241,-337.451,300.488,0.489186,-0.801305,-0.0781993
4.15,501.8,-734.742,-823.134,1.16695,-339.889,302.619,0.488397,-0.801147,-0.0787644
4.16,497.732,-734.641,-826.95,-1.36172,-336.424,294.728,0.484437,-0.804861,-0.0779613
4.17,502.825,-733.997,-822.921,1.21831,-339.282,300.441,0.489394,-0.80094,-0.0786236
4.18,501.337,-732.184,-820.104,2.3856,-345.508,307.055,0.487946,-0.798198,-0.0800664
4.19,495.497,-729.91,-821.942,-0.604703,-345.099,301.045,0.482262,-0.799987,-0.0799718
4.2,498.096,-727.404,-816.619,1.6923,-347.53,308.503,0.484791,-0.794806,-0.0805351
4.21,496.783,-724.477,-811.693,3.48253,-356.256,317.204,0.483513,-0.790012,-0.0825573
4.22,489.662,-721.952,-812.552,-0.0900479,-354.829,311.606,0.476583,-0.790848,-0.0822264
4.23,492.1,-720.317,-809.522,0.787531,-355.389,313.519,0.478955,-0.787899,-0.0823561
4.24,493.22,-719.622,-806.015,2.84807,-360.32,320.391,0.480045,-0.784485,-0.083499
4.25,487.655,-719.888,-809.584,-1.53838,-354.92,311.297,0.474629,-0.78796,-0.0822475
4.26,491.613,-720.598,-810.131,-1.62605,-350.806,310.165,0.478482,-0.788492,-0.0812942
4.27,495.261,-721.976,-809.4,0.58391,-353.573,314.607,0.482032,-0.78778,-0.0819354
4.28,491.014,-724.67,-814.754,-1.57114,-347.897,305.157,0.477898,-0.792991,-0.0806202
4.29,495.512,-726.178,-817.26,-1.50124,-340.437,301.468,0.482276,-0.79543,-0.0788912
4.3,500.683,-727.619,-816.374,1.94888,-343.54,305.693,0.487309,-0.794567,-0.0796104
4.31,496.675,-730.257,-820.682,-0.445374,-340.831,300.896,0.483408,-0.798761,-0.0789827
4.32,498.349,-729.724,-821.484,-0.654067,-336.982,298.095,0.485038,-0.799541,-0.0780906
4.33,502.444,-729.684,-819.282,3.72263,-342.777,305.838,0.489024,-0.797398,-0.0794336
4.34,497.142,-730.764,-820.604,0.0874651,-342.032,301.769,0.483863,-0.798685,-0.0792609
4.35,497.466,-728.827,-820.378,-1.63009,-335.947,296.491,0.484179,-0.798465,-0.0778508
4.36,502.065,-728.226,-817.877,1.60437,-340.512,302.527,0.488654,-0.796031,-0.0789087
4.37,497.341,-730.241,-818.672,-0.773668,-338.729,297.835,0.484056,-0.796804,-0.0784956
4.38,497.234,-728.626,-820.238,-3.31828,-332.509,292.167,0.483952,-0.798328,-0.0770541
4.39,502.762,-728.507,-818.421,0.923332,-336.463,297.519,0.489333,-0.79656,-0.0779704
4.4,498.608,-730.906,-818.738,0.0249988,-335.652,296.52,0.48529,-0.796869,-0.0777824
4.41,497.912,-729.25,-821.128,-2.2814,-330.824,290.924,0.484613,-0.799195,-0.0766637
4.42,503.263,-728.992,-819.216,1.99273,-334.869,297.12,0.48982,-0.797334,-0.0776011
4.43,499.065,-730.601,-818.154,1.52899,-336.834,297.824,0.485735,-0.796301,-0.0780565
4.44,496.196,-728.689,-819.535,-1.25241,-332.77,293.711,0.482942,-0.797645,-0.0771145
4.45,501.383,-726.472,-817.195,3.26314,-336.868,299.309,0.487991,-0.795367,-0.0780643
4.46,497.029,-727.696,-814.605,3.47423,-340.192,302.406,0.483753,-0.792846,-0.0788345
4.47,493.71,-724.861,-814.511,1.15791,-336.66,298.612,0.480523,-0.792755,-0.0780161
4.48,498.175,-721.934,-812.104,4.65212,-340.717,302.882,0.484868,-0.790412,-0.0789561
4.49,494.981,-723.751,-809.174,5.70888,-343.413,306.571,0.48176,-0.78756,-0.0795811
4.5,491.046,-721.113,-809.847,1.88479,-339.935,302.586,0.477929,-0.788216,-0.078775
4.51,495.692,-719.007,-809.432,4.21,-343.248,304.212,0.482451,-0.787811,-0.0795427
4.52,493.857,-721.204,-806.53,5.18971,-345.339,307.306,0.480666,-0.784987,-0.0800274
4.53,490.248,-719.593,-807.902,-0.174422,-341.034,301.891,0.477153,-0.786322,-0.0790298
4.54,494.979,-718.324,-808.481,2.10189,-343.079,302.167,0.481758,-0.786886,-0.0795036
4.55,494.458,-721.002,-805.735,2.76116,-345.952,306.754,0.48125,-0.784213,-0.0801693
4.56,490.824,-720.247,-807.659,-2.03875,-343.143,301.976,0.477714,-0.786085,-0.0795185
4.57,494.63,-718.262,-809.194,-0.322819,-344.416,302.05,0.481418,-0.78758,-0.0798134
4.58,493.599,-720.059,-805.466,2.71965,-348.133,308.256,0.480414,-0.783951,-0.0806749
4.59,489.866,-718.557,-805.968,-1.04034,-346.216,305.438,0.476781,-0.784439,-0.0802305
4.6,492.068,-715.621,-806.816,-0.24919,-347.723,304.756,0.478925,-0.785265,-0.0805797
4.61,491.432,-716.947,-801.741,3.93559,-349.731,310.943,0.478305,-0.780326,-0.0810452
4.62,487.382,-715.231,-801.787,-0.416242,-347.315,307.799,0.474364,-0.780371,-0.0804852
4.63,489.847,-712.109,-803.285,0.441564,-347.175,304.735,0.476763,-0.781828,-0.0804529
4.64,490.865,-714.307,-800.014,4.07968,-348.237,309.66,0.477754,-0.778645,-0.0806989
4.65,487.282,-714.272,-799.961,0.00330029,-345.526,306.34,0.474267,-0.778593,-0.0800705
4.66,489.701,-711.976,-803.599,0.599543,-343.732,301.905,0.47662,-0.782134,-0.079655
4.67,491.141,-714.358,-800.526,3.86683,-344.463,306.273,0.478022,-0.779143,-0.0798242
4.68,488.554,-714.808,-800.79,0.477837,-341.672,303.597,0.475504,-0.7794,-0.0791774
4.69,490.933,-713.067,-804.999,-0.29157,-338.734,297.948,0.477819,-0.783496,-0.0784967
4.7,493.356,-716.252,-803.463,3.54706,-338.344,301.891,0.480178,-0.782002,-0.0784064
4.71,490.778,-716.381,-802.738,1.13546,-337.512,301.296,0.477669,-0.781296,-0.0782135
4.72,492.076,-714.873,-807.34,0.723614,-336.082,296.212,0.478932,-0.785775,-0.0778821
4.73,493.683,-716.881,-804.828,4.12829,-336.898,300.609,0.480496,-0.783331,-0.0780712
4.74,491.415,-717.456,-803.43,2.1324,-336.791,301.621,0.478289,-0.78197,-0.0780465
4.75,491.27,-715.568,-807.524,-0.952713,-334.872,295.437,0.478148,-0.785954,-0.0776016
4.76,492.994,-716.767,-805.554,4.03803,-333.623,297.83,0.479826,-0.784037,-0.0773122
4.77,491.786,-717.479,-802.848,2.78738,-332.546,297.347,0.47865,-0.781403,-0.0770627
4.78,491.647,-715.138,-807.569,0.157671,-331.109,291.029,0.478514,-0.785998,-0.0767297
4.79,493.965,-717.678,-806.163,4.08834,-328.484,293.353,0.480771,-0.78463,-0.0761214
4.8,493.757,-718.438,-803.449,3.3567,-329.016,294.386,0.480568,-0.781988,-0.0762446
4.81,494.192,-717.006,-808.581,-0.24631,-326.721,286.907,0.480992,-0.786983,-0.0757129
4.82,495.669,-717.924,-807.697,3.46142,-324.001,288.149,0.482429,-0.786123,-0.0750825
4.83,496.331,-719.858,-805.182,3.44138,-324.988,290.923,0.483074,-0.783675,-0.0753112
4.84,496.381,-719.013,-810.112,0.117963,-323.589,284.356,0.483122,-0.788473,-0.0749871
4.85,497.329,-720.281,-810.2,3.16625,-321.525,285.157,0.484045,-0.788559,-0.0745088
4.86,498.161,-720.646,-806.67,3.82422,-322.801,289.01,0.484855,-0.785123,-0.0748045
4.87,496.714,-719.792,-810.138,0.00951315,-324.015,284.181,0.483446,-0.788498,-0.0750858
4.88,496.607,-719.21,-809.111,3.04352,-322.4,285.306,0.483342,-0.787498,-0.0747114
4.89,496.354,-717.958,-804.078,4.50649,-326.346,292.377,0.483096,-0.7826,-0.075626
4.9,494.902,-716.006,-805.916,1.70889,-328.587,289.479,0.481683,-0.784389,-0.0761452
4.91,492.689,-714.725,-804.271,4.71218,-327.276,289.53,0.479529,-0.782788,-0.0758414
4.92,493.529,-713.445,-799.389,6.36012,-329.082,295.665,0.480346,-0.778037,-0.0762601
4.93,491.753,-711.61,-800,3.8488,-330.093,292.283,0.478618,-0.778631,-0.0764943
4.94,490.05,-711.25,-800.188,3.94863,-326.221,289.402,0.47696,-0.778814,-0.0755971
4.95,492.873,-710.979,-796.833,5.87889,-326.495,293.812,0.479708,-0.775549,-0.0756605
4.96,492.732,-711.415,-799.439,2.51504,-326.803,289.877,0.47957,-0.778085,-0.0757319
4.97,491.534,-711.887,-800.934,3.2665,-322.003,285.598,0.478404,-0.779541,-0.0746195
4.98,494.605,-712.64,-799.32,6.26923,-323.213,290.321,0.481393,-0.777969,-0.0748999
4.99,494.496,-712.902,-801.118,3.62402,-324.736,288.241,0.481288,-0.779719,-0.0752529
5,492.644,-713.914,-802.896,4.16414,-321.247,286.07,0.479485,-0.78145,-0.0744443
5.01,494.537,-712.495,-798.699,6.85499,-324.659,292.38,0.481328,-0.777365,-0.075235
5.02,493.554,-710.975,-798.314,3.91644,-329.834,292.256,0.480371,-0.77699,-0.0764343
5.03,489.642,-709.706,-797.873,4.17167,-326.862,290.959,0.476563,-0.776561,-0.0757455
5.04,490.94,-706.708,-793.014,6.49619,-330.453,297.819,0.477827,-0.771831,-0.0765777
5.05,489.487,-704.811,-791.395,3.98783,-336.472,299.822,0.476412,-0.770256,-0.0779724
5.06,484.751,-703.421,-790.737,2.50418,-332.9,295.731,0.471803,-0.769616,-0.0771447
5.07,486.702,-700.823,-786.727,4.40836,-334.906,300.082,0.473702,-0.765713,-0.0776097
5.08,487.125,-700.37,-786.025,2.00645,-339.118,300.663,0.474113,-0.765029,-0.0785856
5.09,482.627,-700.199,-787.295,0.614953,-333.343,296.074,0.469735,-0.766266,-0.0772474
5.1,485.612,-699.117,-785.481,2.46433,-333.776,297.603,0.47264,-0.7645,-0.0773477
5.11,486.758,-700.048,-785.055,0.184384,-338.158,298.306,0.473757,-0.764086,-0.0783631
5.12,483.055,-700.503,-787.562,-2.07836,-331.505,293.441,0.470152,-0.766525,-0.0768216
5.13,485.705,-698.857,-786.921,-0.168012,-332.221,294.741,0.472732,-0.765902,-0.0769874
5.14,487.84,-699.854,-785.548,-0.0472373,-337.347,296.961,0.474809,-0.764566,-0.0781753
5.15,483.737,-700.364,-787.325,-1.82373,-331.753,293.293,0.470816,-0.766295,-0.0768789
5.16,485.437,-697.917,-786.434,1.27658,-330.92,293.938,0.472471,-0.765427,-0.0766859
5.17,487.987,-699.196,-785.104,2.61161,-335.861,297.074,0.474952,-0.764133,-0.0778308
5.18,484.611,-700.937,-787.47,1.58082,-328.716,292.07,0.471667,-0.766436,-0.0761752
5.19,486.617,-700.224,-788.699,3.67535,-324.524,290.663,0.473619,-0.767632,-0.0752037
5.2,490.856,-703.544,-789.868,5.22685,-327.401,290.87,0.477745,-0.76877,-0.0758704
5.21,487.898,-706.622,-792.527,3.15104,-319.189,284.125,0.474865,-0.771358,-0.0739675
5.22,491.411,-706.679,-796.392,3.1047,-313.538,279.792,0.478285,-0.775119,-0.0726579
5.23,496.084,-709.894,-797.222,3.40856,-317.267,280.633,0.482834,-0.775928,-0.073522
5.24,493.076,-712.605,-799.002,0.9731,-309.783,275.216,0.479906,-0.77766,-0.0717876
5.25,494.561,-711.087,-801.435,1.41705,-306.67,272.805,0.481351,-0.780028,-0.0710663
5.26,498.217,-712.541,-800.317,3.43297,-313.803,277.276,0.484909,-0.77894,-0.0727194
5.27,493.159,-713.136,-798.519,0.870419,-309.933,275.136,0.479987,-0.77719,-0.0718225
5.28,492.869,-709.938,-799.75,1.93349,-307.669,273.085,0.479704,-0.778387,-0.0712979
5.29,496.612,-710.364,-797.773,4.55796,-313.961,277.502,0.483347,-0.776464,-0.0727558
5.3,493.069,-711.134,-796.115,3.69304,-308.583,275.073,0.479898,-0.77485,-0.0715097
5.31,492.795,-708.753,-798.329,4.46085,-304.585,272.436,0.479632,-0.777005,-0.0705832
5.32,497.329,-709.966,-797.233,6.69958,-310.255,274.914,0.484045,-0.775938,-0.071897
5.33,494.595,-712.134,-796.102,5.10379,-305.859,273.537,0.481384,-0.774837,-0.0708784
5.34,494.42,-709.743,-799.004,3.4647,-301.854,268.863,0.481213,-0.777662,-0.0699503
5.35,499.713,-711.745,-799.665,5.0352,-307.775,272.127,0.486365,-0.778306,-0.0713224
5.36,496.732,-713.459,-797.348,3.20272,-304.259,272.119,0.483464,-0.776051,-0.0705076
5.37,495.528,-710.965,-800.538,1.41378,-302.183,268.554,0.482292,-0.779155,-0.0700265
5.38,499.001,-711.589,-799.946,2.47354,-309.864,272.265,0.485673,-0.778579,-0.0718064
5.39,495.337,-712.044,-796.13,2.19198,-308.799,274.062,0.482106,-0.774864,-0.0715598
5.4,493.052,-708.597,-796.991,0.633155,-304.437,269.536,0.479882,-0.775702,-0.0705488
5.41,496.698,-708.274,-797.111,2.76811,-309.906,272.518,0.48343,-0.775819,-0.0718163
5.42,494.344,-709.181,-792.252,3.45367,-306.593,273.357,0.48114,-0.771091,-0.0710485
5.43,492.687,-706.095,-794.885,0.308579,-301.813,266.9,0.479527,-0.773653,-0.0699408
5.44,497.022,-706.512,-795.433,3.64791,-305.875,268.931,0.483746,-0.774186,-0.070882
5.45,495.309,-708.141,-791.738,5.22193,-305.065,271.81,0.482079,-0.77059,-0.0706944
5.46,492.492,-704.713,-792.513,3.08074,-300.201,267.827,0.479337,-0.771345,-0.0695672
5.47,494.978,-703.742,-792.765,5.08561,-306.515,270.547,0.481757,-0.771589,-0.0710303
5.48,493.213,-703.872,-786.544,6.38879,-307.383,275.31,0.480039,-0.765534,-0.0712314
5.49,489.428,-699.107,-786.006,3.65991,-305.382,272.109,0.476355,-0.765011,-0.0707679
5.5,491.435,-697.862,-787.011,4.35697,-310.48,274.701,0.478308,-0.765989,-0.0719492
5.51,490.002,-698.875,-781.808,6.43378,-311.908,279.633,0.476914,-0.760925,-0.0722801
5.52,487.065,-695.551,-781.89,3.24108,-308.34,275.371,0.474055,-0.761005,-0.0714533
5.53,489.569,-695.91,-784.811,4.92524,-312.055,276.232,0.476492,-0.763848,-0.0723141
5.54,489.378,-697.849,-781.109,6.23952,-312.226,280.567,0.476306,-0.760245,-0.0723538
5.55,487.279,-696.144,-782.18,4.07992,-308.595,276.699,0.474263,-0.761288,-0.0715124
5.56,489.717,-696.771,-785.979,4.50311,-311.064,275.706,0.476636,-0.764985,-0.0720845
5.57,490.453,-699.272,-782.253,6.40875,-312.129,281.025,0.477352,-0.761358,-0.0723315
5.58,488.042,-696.505,-782.014,3.77551,-310.477,278.131,0.475006,-0.761126,-0.0719485
5.59,488.752,-695.633,-784.37,3.92168,-313.841,277.638,0.475697,-0.763419,-0.0727281
5.6,488.543,-695.571,-778.516,5.91053,-317.354,284.742,0.475494,-0.757721,-0.0735421
5.61,484.664,-691.279,-775.961,2.81739,-318.049,285.138,0.471718,-0.755235,-0.0737033
5.62,483.689,-689.211,-777.156,3.20346,-322.895,284.942,0.470769,-0.756397,-0.0748261
5.63,482.896,-689.132,-772.131,5.36163,-326.784,293.133,0.469997,-0.751507,-0.0757274
5.64,479.907,-685.557,-769.032,3.81788,-325.654,291.971,0.467088,-0.748491,-0.0754656
5.65,479.715,-684.305,-771.947,3.03924,-326.074,288.012,0.466901,-0.751328,-0.0755628
5.66,480.374,-686.068,-769.131,5.93252,-325.272,292.783,0.467543,-0.748586,-0.0753771
5.67,479.832,-684.798,-767.918,4.26083,-322.348,289.121,0.467016,-0.747407,-0.0746994
5.68,480.326,-685.19,-772.965,4.38952,-319.52,283.316,0.467496,-0.752319,-0.0740442
5.69,481.971,-688.187,-772.149,6.43674,-317.45,285.645,0.469098,-0.751524,-0.0735644
5.7,482.883,-688.584,-771.655,4.43788,-312.632,281.085,0.469985,-0.751044,-0.072448
5.71,483.475,-689.696,-777.487,3.32879,-308.835,273.352,0.470561,-0.75672,-0.0715681
5.72,486.684,-693.638,-778.532,4.88577,-304.816,274.138,0.473685,-0.757737,-0.0706367
5.73,488.644,-695.139,-778.707,3.43167,-299.608,269.105,0.475592,-0.757907,-0.0694298
5.74,489.661,-697.408,-785.184,1.48283,-294.108,259.938,0.476582,-0.764211,-0.0681552
5.75,493.008,-700.922,-787.054,2.6756,-290.596,259.931,0.479839,-0.766031,-0.0673415
5.76,496.374,-702.731,-786.946,1.37517,-288.916,257.477,0.483116,-0.765926,-0.0669522
