t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.23333,822.357,0.926423,-1510.31,1.25831,-743.184,0.044963,0.800391,-1.46997,-0.172222
3.24,822.997,-1.45671,-1510.37,-0.728477,-743.673,1.72088,0.801014,-1.47002,-0.172335
3.24667,823.316,-0.207012,-1510.35,-1.39699,-739.471,-1.15229,0.801325,-1.47001,-0.171362
3.25333,824.07,1.49746,-1512.89,-4.20892,-738.398,-2.57804,0.802058,-1.47248,-0.171113
3.26,826.139,-0.973825,-1514.41,-4.15767,-735.999,-0.0373998,0.804072,-1.47396,-0.170557
3.26667,827.191,0.535379,-1515.18,-3.02153,-731.895,-0.738616,0.805096,-1.4747,-0.169606
3.27333,827.839,1.62944,-1517.58,-3.19095,-731.029,-1.14383,0.805726,-1.47704,-0.169405
3.28,829.049,-0.757937,-1518.53,-3.54518,-731.539,1.4272,0.806904,-1.47797,-0.169524
3.28667,829.621,0.437599,-1518.54,-2.99844,-731.399,-0.573022,0.807461,-1.47798,-0.169491
3.29333,828.499,1.39989,-1519.15,-4.20821,-735.265,-2.62729,0.806369,-1.47857,-0.170387
3.3,828.21,-0.81416,-1517.77,-3.86577,-738.854,0.143869,0.806087,-1.47723,-0.171219
3.30667,826.773,0.378972,-1515.53,-2.57745,-740.609,-0.590978,0.804689,-1.47505,-0.171625
3.31333,824.516,1.90339,-1514.44,-1.25409,-744.711,-0.880596,0.802493,-1.47399,-0.172576
3.32,823.306,-0.790631,-1512.11,0.701187,-746.895,2.93349,0.801315,-1.47172,-0.173082
3.32667,822.156,0.0754272,-1509.89,3.80496,-747.683,3.62199,0.800196,-1.46956,-0.173265
3.33333,820.106,0.833931,-1509.36,5.30131,-748.9,2.74272,0.7982,-1.46904,-0.173547
3.34,820.328,-1.93417,-1507.66,6.55366,-746.703,6.43151,0.798416,-1.46739,-0.173038
3.34667,821.406,-1.12172,-1508.31,7.83598,-743.35,6.10839,0.799466,-1.46802,-0.172261
3.35333,821.542,-0.328197,-1510.69,7.70505,-741.962,3.63817,0.799598,-1.47034,-0.171939
3.36,823.273,-2.88271,-1510.81,6.97684,-739.937,5.42604,0.801283,-1.47046,-0.17147
3.36667,824.003,-1.83682,-1512.29,5.87331,-738.998,3.68763,0.801993,-1.47189,-0.171252
3.37333,824.009,-0.356375,-1514.9,4.35169,-740.554,0.893196,0.801999,-1.47443,-0.171613
3.38,825.571,-2.66005,-1514.93,3.59016,-740.985,3.27363,0.803519,-1.47446,-0.171713
3.38667,825.961,-1.62524,-1515.92,4.30361,-742.461,3.38378,0.803899,-1.47542,-0.172055
3.39333,825.045,-0.400844,-1517.21,5.16788,-744.297,1.20141,0.803007,-1.47668,-0.17248
3.4,826.094,-2.48949,-1515.54,4.50305,-743.567,4.85677,0.804028,-1.47505,-0.172311
3.40667,825.456,-1.63501,-1515.16,5.88806,-743.77,4.66501,0.803407,-1.47469,-0.172358
3.41333,824.02,0.178557,-1515.72,5.01377,-744.974,1.52501,0.80201,-1.47524,-0.172637
3.42,824.377,-2.19534,-1513.59,3.23592,-742.601,3.73736,0.802357,-1.47316,-0.172087
3.42667,824.72,-1.10618,-1513.36,1.31964,-742.085,2.00058,0.802691,-1.47294,-0.171967
3.43333,824.044,0.536803,-1514.84,-0.205195,-742.227,-1.18895,0.802033,-1.47437,-0.172
3.44,825.38,-1.20705,-1514.03,-2.1108,-739.855,0.758736,0.803334,-1.47359,-0.171451
3.44667,825.608,-0.688282,-1515.02,-1.57754,-740.492,0.199984,0.803555,-1.47455,-0.171598
3.45333,824.746,0.522181,-1516.09,0.756844,-740.754,-1.23563,0.802717,-1.47559,-0.171659
3.46,826.255,-1.50504,-1515.89,1.94652,-740.183,2.82472,0.804185,-1.4754,-0.171527
3.46667,825.941,-1.27395,-1516.09,6.13015,-741.869,4.50493,0.80388,-1.4756,-0.171917
3.47333,825.516,-0.240126,-1517.07,8.84169,-742.847,3.58003,0.803465,-1.47654,-0.172144
3.48,826.504,-2.50269,-1515.74,8.50027,-741.499,7.5489,0.804427,-1.47526,-0.171832
3.48667,825.797,-2.2712,-1515.18,9.4189,-742.83,6.43413,0.803739,-1.4747,-0.17214
3.49333,824.623,-0.939036,-1515.5,7.54209,-743.778,2.64377,0.802596,-1.47502,-0.17236
3.5,825.081,-2.21993,-1513.42,3.31968,-742.514,3.80561,0.803042,-1.47299,-0.172067
3.50667,824.565,-1.69888,-1513.67,2.62433,-742.731,1.79951,0.80254,-1.47324,-0.172117
3.51333,823.979,-0.708823,-1514.26,2.8135,-742.376,-0.217866,0.801969,-1.47381,-0.172035
3.52,825.048,-2.09878,-1513.15,3.09909,-740.64,3.92323,0.80301,-1.47274,-0.171632
3.52667,824.724,-2.32568,-1513.6,9.05008,-741.024,5.31267,0.802695,-1.47317,-0.171722
3.53333,825.43,-1.33183,-1514.91,13.1615,-738.578,5.57764,0.803382,-1.47445,-0.171155
3.54,826.89,-2.99835,-1515.19,13.6974,-736.39,10.2178,0.804803,-1.47472,-0.170648
3.54667,826.994,-3.2861,-1516.12,16.7808,-738.039,10.8942,0.804904,-1.47562,-0.17103
3.55333,826.972,-1.9549,-1517.58,17.2525,-737.343,8.45567,0.804883,-1.47705,-0.170869
3.56,827.515,-3.25699,-1516.85,12.2073,-737.852,9.97815,0.805411,-1.47634,-0.170987
3.56667,826.995,-3.03115,-1517.66,10.7661,-741.052,7.43419,0.804905,-1.47712,-0.171728
3.57333,826.975,-1.08191,-1518.26,6.68831,-741.284,3.04926,0.804886,-1.47771,-0.171782
3.58,827.969,-2.25864,-1518.53,1.87871,-739.984,3.77502,0.805853,-1.47797,-0.17148
3.58667,828.405,-2.39492,-1520.77,1.52775,-739.131,1.68011,0.806277,-1.48014,-0.171283
3.59333,830.127,-0.894542,-1523.26,0.94191,-733.903,-1.16256,0.807954,-1.48257,-0.170071
3.6,833.235,-1.89779,-1525.51,-1.39383,-729.817,1.19261,0.810979,-1.48476,-0.169125
3.60667,834.155,-2.11197,-1527.82,0.668191,-728.411,0.846823,0.811874,-1.48701,-0.168799
3.61333,834.796,-0.619992,-1528.78,1.90668,-728.131,-0.697359,0.812497,-1.48794,-0.168734
3.62,834.76,-1.58304,-1527.7,-0.033407,-731.316,2.04671,0.812463,-1.4869,-0.169472
3.62667,832.61,-2.12083,-1526.6,2.85792,-737.981,1.79929,0.81037,-1.48582,-0.171016
3.63333,831.208,-0.15321,-1525.09,2.1595,-739.792,-0.153663,0.809006,-1.48436,-0.171436
3.64,831.705,-0.625032,-1524.43,0.267419,-741.252,2.36937,0.809489,-1.48371,-0.171774
3.64667,831.43,-1.54547,-1524.46,3.03156,-741.034,1.43659,0.809222,-1.48374,-0.171724
3.65333,831.644,-0.242671,-1524.18,2.77893,-737.749,-0.14747,0.80943,-1.48346,-0.170963
3.66,832.113,-1.24913,-1523.63,1.13448,-735.18,2.04991,0.809887,-1.48294,-0.170367
3.66667,831.315,-1.79568,-1522.71,2.5515,-734.54,1.96433,0.80911,-1.48204,-0.170219
3.67333,830.673,0.0274863,-1521.67,0.884269,-731.404,-1.28713,0.808485,-1.48103,-0.169492
3.68,830.515,-0.507591,-1521.95,-1.06055,-732.461,0.320608,0.808331,-1.4813,-0.169737
3.68667,829.792,-1.62778,-1522.17,0.904149,-735.179,1.29305,0.807627,-1.48151,-0.170367
3.69333,828.965,0.41507,-1521.13,1.54437,-736.604,-1.26399,0.806823,-1.4805,-0.170697
3.7,828.649,-0.37767,-1520.42,0.909712,-740.959,1.3781,0.806515,-1.47981,-0.171706
3.70667,827.795,-1.3884,-1519.66,3.73897,-744.764,2.78608,0.805683,-1.47907,-0.172588
3.71333,826.372,0.693294,-1518.68,3.42195,-746.157,1.25637,0.804299,-1.47811,-0.172911
3.72,825.816,-0.168432,-1518.32,0.304701,-749.065,0.926434,0.803758,-1.47777,-0.173585
3.72667,826.267,-0.96129,-1519.03,-1.39783,-749.955,-0.150513,0.804197,-1.47845,-0.173791
3.73333,826.793,1.10887,-1519.51,-3.26484,-747.239,-3.14791,0.804708,-1.47892,-0.173162
3.74,828.215,0.810104,-1521.24,-4.33599,-744.881,-2.49823,0.806093,-1.48061,-0.172615
3.74667,830.312,-0.0467403,-1523.61,-2.15779,-740.168,0.756761,0.808134,-1.48292,-0.171523
3.75333,832.061,1.42553,-1526.32,0.888097,-733.368,-0.0328744,0.809836,-1.48555,-0.169947
3.76,833.532,0.475459,-1528.47,1.62505,-732.402,0.443175,0.811268,-1.48765,-0.169724
3.76667,834.002,-0.723852,-1528.55,1.6621,-734.876,2.23747,0.811725,-1.48772,-0.170297
3.77333,833.108,1.11094,-1527.73,0.312877,-736.488,-0.637678,0.810855,-1.48692,-0.17067
3.78,831.791,0.417986,-1527.02,-1.51863,-741.87,-2.09497,0.809573,-1.48623,-0.171918
3.78667,831.729,-0.268544,-1526.16,-4.5961,-745.764,-1.01699,0.809512,-1.4854,-0.17282
3.79333,830.273,1.52811,-1524.64,-7.61975,-747.365,-5.82007,0.808095,-1.48392,-0.173191
3.8,829.101,1.17391,-1524.53,-10.2536,-750.343,-7.52684,0.806955,-1.48381,-0.173881
3.80667,828.886,0.732955,-1522.29,-11.4663,-751.688,-4.55349,0.806745,-1.48162,-0.174193
3.81333,827.819,2.30297,-1521.42,-9.44743,-749.59,-5.89177,0.805707,-1.48078,-0.173707
3.82,826.833,2.25642,-1520.14,-5.81376,-748.44,-3.32212,0.804748,-1.47953,-0.17344
3.82667,827.503,0.629323,-1519.22,-1.37438,-746.259,1.89704,0.8054,-1.47864,-0.172935
3.83333,827.087,1.57741,-1519.25,2.68908,-743.909,1.35037,0.804995,-1.47867,-0.17239
3.84,826.756,1.58203,-1519.14,4.57704,-746.174,1.64475,0.804673,-1.47856,-0.172915
3.84667,827.353,-0.206864,-1518.62,4.80981,-748.793,4.88496,0.805254,-1.47805,-0.173522
3.85333,826.291,1.31169,-1518.39,5.70846,-750.293,1.89859,0.80422,-1.47783,-0.17387
3.86,824.933,1.08092,-1518.01,4.7885,-752.622,0.910413,0.802898,-1.47746,-0.174409
3.86667,826.089,-0.419174,-1517.92,1.92057,-753.291,3.43933,0.804023,-1.47737,-0.174564
3.87333,825.354,1.43437,-1518.1,0.184329,-751.644,-1.0458,0.803308,-1.47755,-0.174183
3.88,824.421,1.64528,-1517.24,-4.11855,-753.039,-3.43909,0.8024,-1.47672,-0.174506
3.88667,824.29,0.181321,-1515.15,-8.69841,-755.172,-2.42458,0.802273,-1.47468,-0.175
3.89333,821.729,2.57463,-1513.53,-10.7573,-756.547,-6.99752,0.79978,-1.4731,-0.175319
3.9,820.191,2.39593,-1511.47,-12.0563,-758.805,-7.98981,0.798283,-1.4711,-0.175842
3.90667,820.341,1.31468,-1510.34,-12.697,-759.773,-4.86124,0.798429,-1.46999,-0.176066
3.91333,819.931,2.86927,-1511.44,-9.45855,-756.301,-6.35133,0.79803,-1.47107,-0.175262
3.92,821.581,2.67903,-1513.38,-6.38562,-751.652,-5.11047,0.799636,-1.47296,-0.174184
3.92667,824.66,0.607178,-1515.51,-2.44545,-747.398,1.74252,0.802633,-1.47503,-0.173199
3.93333,825.254,1.38514,-1518.19,3.09258,-744.494,1.06659,0.80321,-1.47764,-0.172526
3.94,825.646,1.20405,-1518.99,5.57639,-744.558,1.42317,0.803593,-1.47842,-0.172541
3.94667,826.474,-0.38254,-1518.24,4.4753,-746.973,5.21513,0.804398,-1.47769,-0.1731
3.95333,825.741,0.97656,-1519.43,5.72259,-750.932,2.15453,0.803684,-1.47884,-0.174018
3.96,824.713,1.27199,-1519.81,2.51238,-755.016,0.563489,0.802684,-1.47921,-0.174964
3.96667,825.613,0.18317,-1519.95,-0.366159,-756.254,2.47611,0.80356,-1.47935,-0.175251
3.97333,825.668,1.51356,-1521.8,0.836317,-756.583,-0.238569,0.803614,-1.48115,-0.175327
3.98,826.071,1.74967,-1523.42,1.18881,-753.422,-0.118985,0.804006,-1.48273,-0.174595
3.98667,828.606,-0.0964634,-1524.34,1.81181,-749.338,4.43414,0.806473,-1.48362,-0.173648
3.99333,829.069,0.872246,-1526.43,4.64482,-746.47,2.22952,0.806924,-1.48566,-0.172984
4,829.142,1.02285,-1526.96,3.46593,-744.928,0.907221,0.806995,-1.48617,-0.172626
4.00667,830.167,-0.45385,-1527.2,1.09308,-745.664,3.45294,0.807992,-1.4864,-0.172797
4.01333,829.391,0.837391,-1527.95,0.454883,-747.854,-0.30339,0.807237,-1.48714,-0.173304
4.02,828.888,1.47081,-1527.76,-3.46808,-748.836,-3.15406,0.806748,-1.48695,-0.173532
4.02667,828.965,0.296566,-1526.39,-6.88527,-751.636,-1.89947,0.806823,-1.48562,-0.174181
4.03333,827.296,1.42442,-1525.79,-6.44305,-755.113,-4.54527,0.805198,-1.48504,-0.174987
4.04,824.969,2.16435,-1523.25,-7.71621,-756.832,-5.95334,0.802933,-1.48256,-0.175385
4.04667,824.641,0.332278,-1520.97,-6.39621,-759.291,-1.9119,0.802614,-1.48034,-0.175955
4.05333,822.866,0.630189,-1520.12,-2.2389,-760.475,-1.96348,0.800887,-1.47951,-0.176229
4.06,822.072,1.47202,-1518.77,-0.843276,-757.883,-1.30268,0.800114,-1.47821,-0.175628
4.06667,823.389,-0.214599,-1518.17,0.958745,-757.427,2.48604,0.801395,-1.47762,-0.175523
4.07333,823.072,0.37878,-1519.44,4.05996,-757.599,1.87743,0.801087,-1.47885,-0.175562
4.08,822.704,0.938594,-1518.82,3.26785,-755.397,0.910537,0.800729,-1.47825,-0.175052
4.08667,824.274,-0.603241,-1519.14,3.92063,-755.287,4.08416,0.802257,-1.47856,-0.175027
4.09333,824.132,-0.212019,-1520.94,5.87755,-755.761,3.27012,0.802119,-1.48032,-0.175137
4.1,825.163,0.628474,-1522.19,4.23993,-753.369,2.24233,0.803122,-1.48153,-0.174582
4.10667,827.511,-0.778243,-1523.93,2.98354,-751.874,3.60292,0.805408,-1.48323,-0.174236
4.11333,828.926,-0.115032,-1526.95,2.40559,-750.511,2.01241,0.806784,-1.48617,-0.17392
4.12,829.694,0.800976,-1528.09,-0.570136,-748.536,-1.18961,0.807533,-1.48728,-0.173462
4.12667,830.304,-0.871871,-1527.64,-1.7489,-750.047,-0.347864,0.808125,-1.48684,-0.173813
4.13333,828.452,-0.350626,-1526.5,-2.05464,-754.178,-1.24787,0.806323,-1.48572,-0.17477
4.14,826.687,0.891531,-1523.77,-4.96874,-755.337,-4.28407,0.804605,-1.48307,-0.175038
4.14667,825.665,-0.196882,-1522.18,-6.42044,-758.75,-2.93176,0.80361,-1.48152,-0.175829
4.15333,824.105,0.00980464,-1521.14,-7.07334,-761.251,-3.38162,0.802092,-1.48051,-0.176409
4.16,823.604,1.40111,-1519.24,-7.89647,-758.083,-5.6657,0.801605,-1.47866,-0.175675
4.16667,824.544,0.367013,-1519.84,-7.39287,-756.124,-3.64232,0.802519,-1.47924,-0.175221
4.17333,825.343,0.287099,-1521.34,-5.10495,-753.352,-2.36541,0.803297,-1.4807,-0.174578
4.18,826.234,1.30363,-1521.91,-3.24445,-748.41,-4.13521,0.804165,-1.48125,-0.173433
4.18667,826.7,0.131614,-1521.96,-0.702073,-749.11,-0.454665,0.804618,-1.48131,-0.173595
4.19333,826.538,-0.139098,-1522.35,2.23241,-752.288,1.80348,0.804461,-1.48169,-0.174332
4.2,825.606,1.05438,-1520.82,3.56836,-751.996,0.440799,0.803554,-1.4802,-0.174264
4.20667,825.81,-0.676315,-1521.08,5.64284,-756.265,3.71727,0.803752,-1.48045,-0.175253
4.21333,825.78,-0.79754,-1521.53,6.93685,-758.206,4.97234,0.803723,-1.48088,-0.175703
4.22,825.478,0.228908,-1520.76,6.936,-755.497,2.35148,0.803428,-1.48014,-0.175075
4.22667,826.759,-1.21266,-1522.34,6.58071,-753.916,3.11162,0.804676,-1.48167,-0.174709
4.23333,828.498,-1.52777,-1524.35,4.95445,-750.656,3.15598,0.806368,-1.48364,-0.173954
4.24,829.567,0.528261,-1525.51,3.19742,-744.528,-0.300662,0.807409,-1.48476,-0.172533
4.24667,830.996,-0.464367,-1526.82,1.28468,-743.162,0.997212,0.808799,-1.48603,-0.172217
4.25333,831.606,-0.948386,-1527.84,0.250282,-743.766,0.843557,0.809393,-1.48703,-0.172357
4.26,831.2,0.71152,-1527.46,-0.363999,-743.268,-2.63767,0.808998,-1.48666,-0.172242
4.26667,830.522,-0.236863,-1527.57,-0.250379,-747.481,-0.588342,0.808338,-1.48677,-0.173218
4.27333,830.028,-1.1353,-1525.85,0.0300423,-750.883,0.732263,0.807857,-1.48509,-0.174006
4.28,828.217,0.61813,-1524.13,0.712054,-751.134,-1.4267,0.806094,-1.48342,-0.174065
4.28667,826.622,-0.536567,-1522.49,0.978214,-753.799,1.34358,0.804542,-1.48183,-0.174682
4.29333,826.136,-1.6015,-1520.81,1.55244,-755.608,2.30256,0.804069,-1.48019,-0.175101
4.3,824.853,0.288533,-1519.05,2.57315,-752.371,-0.989195,0.802821,-1.47847,-0.174351
4.30667,824.035,-0.862553,-1517.8,1.1534,-752.906,0.785254,0.802024,-1.47725,-0.174475
4.31333,824.409,-1.8534,-1517.01,0.939127,-753.476,2.37919,0.802388,-1.47649,-0.174607
4.32,823.791,0.358391,-1516.32,2.03276,-751.604,-0.770903,0.801786,-1.47581,-0.174173
4.32667,824.112,-0.99745,-1517.34,2.89375,-753.094,2.6721,0.802099,-1.47681,-0.174519
4.33333,825.634,-2.02141,-1519.14,4.67065,-752.667,4.81691,0.803581,-1.47856,-0.17442
4.34,826.323,-0.263545,-1521.11,7.38366,-750.289,2.14067,0.804252,-1.48048,-0.173869
4.34667,828.303,-1.59572,-1523.64,7.44396,-749.424,4.52781,0.806179,-1.48295,-0.173668
4.35333,831.086,-3.01729,-1527.12,8.64474,-748.348,6.17781,0.808887,-1.48633,-0.173419
4.36,832.191,-0.878416,-1529.7,9.3262,-745.803,2.79154,0.809962,-1.48884,-0.172829
4.36667,833.118,-1.73002,-1531.79,7.09103,-746.133,3.54104,0.810865,-1.49087,-0.172906
4.37333,835.002,-2.88663,-1533.83,5.88527,-746.14,4.47506,0.812698,-1.49286,-0.172907
4.38,834.689,-0.533311,-1534.15,5.36506,-744.019,0.0632301,0.812393,-1.49317,-0.172416
4.38667,834.146,-1.12247,-1534.52,2.8502,-745.2,1.54786,0.811865,-1.49353,-0.172689
4.39333,834.755,-2.6197,-1534.41,2.2378,-745.97,2.64234,0.812458,-1.49342,-0.172868
4.4,833.246,0.0682404,-1533.29,2.27001,-746.933,-1.17881,0.810989,-1.49233,-0.173091
4.40667,831.356,-1.06585,-1531.37,1.08151,-749.104,0.461696,0.80915,-1.49046,-0.173594
4.41333,831.025,-2.76372,-1529.55,1.24546,-752.124,2.02894,0.808827,-1.48869,-0.174294
4.42,828.509,-0.190222,-1527.14,0.118492,-752.427,-2.4672,0.806378,-1.48635,-0.174364
4.42667,827.336,-0.752652,-1525.8,-3.75882,-753.587,-2.2682,0.805238,-1.48504,-0.174633
4.43333,828.111,-1.78671,-1525.16,-6.02263,-753.363,-1.52956,0.805991,-1.48442,-0.174581
4.44,827.249,0.554911,-1524.94,-4.86646,-750.583,-5.52028,0.805152,-1.4842,-0.173937
4.44667,828.544,0.127595,-1526.33,-4.81836,-747.926,-2.62593,0.806413,-1.48556,-0.173321
4.45333,830.228,-1.9612,-1526.73,-1.5319,-746.628,1.05132,0.808052,-1.48595,-0.17302
4.46,829.966,0.186705,-1526.64,3.67382,-746.171,-0.293719,0.807797,-1.48586,-0.172914
4.46667,829.359,-0.654802,-1526.23,5.45355,-747.852,3.21098,0.807206,-1.48546,-0.173304
4.47333,830.26,-3.03106,-1526.22,7.40572,-749.194,6.23024,0.808083,-1.48545,-0.173615
4.48,829.424,-0.701554,-1525.89,9.0962,-751.036,2.79146,0.807269,-1.48514,-0.174042
4.48667,828.743,-1.11625,-1525.46,6.08285,-751.445,2.38201,0.806607,-1.48472,-0.174136
4.49333,829.778,-2.82555,-1525.63,4.26722,-752.226,3.64091,0.807614,-1.48488,-0.174317
4.5,828.993,-0.348569,-1525.98,2.90928,-752.768,-0.76931,0.80685,-1.48522,-0.174443
4.50667,828.292,-0.462288,-1525.46,0.6434,-751.032,-0.838326,0.806168,-1.48471,-0.174041
4.51333,829.747,-2.50638,-1526.11,0.965657,-749.393,1.39697,0.807583,-1.48535,-0.173661
4.52,829.978,-0.298422,-1527.32,2.03607,-747.745,-1.68113,0.807808,-1.48652,-0.173279
4.52667,830.23,-0.344593,-1527.76,1.16424,-745.28,-0.99059,0.808054,-1.48695,-0.172708
4.53333,832.004,-2.81589,-1528.64,1.89568,-745.081,2.1406,0.80978,-1.48781,-0.172662
4.54,831.377,-0.320587,-1529.16,2.44893,-746.841,-1.3935,0.80917,-1.48831,-0.17307
4.54667,830.436,-0.283601,-1528.03,0.980723,-746.92,-1.01154,0.808254,-1.48721,-0.173088
4.55333,830.764,-2.54909,-1527.51,1.09682,-750.526,2.03694,0.808574,-1.48671,-0.173924
4.56,829.118,-0.405456,-1526.36,1.79128,-753.363,-1.34286,0.806972,-1.48559,-0.174581
4.56667,827.475,-0.295957,-1523.96,1.22408,-753.947,-1.63533,0.805372,-1.48325,-0.174716
4.57333,827.295,-2.36859,-1523.52,1.56152,-755.422,2.98045,0.805197,-1.48283,-0.175058
4.58,826.091,-0.135059,-1522.9,1.68108,-756.067,-0.344272,0.804026,-1.48222,-0.175208
4.58667,825.854,-0.078796,-1522.46,0.22845,-753.922,-1.38681,0.803795,-1.48179,-0.174711
4.59333,826.555,-1.85074,-1522.1,-1.64172,-754.273,1.41874,0.804477,-1.48145,-0.174792
4.6,825.918,-0.0889286,-1521.98,-1.27577,-755.085,-2.37558,0.803857,-1.48133,-0.17498
4.60667,825.142,0.326084,-1520.88,-3.63486,-756.238,-4.37643,0.803101,-1.48025,-0.175247
4.61333,825.458,-1.47037,-1520.55,-5.05529,-759.329,-1.2189,0.803409,-1.47994,-0.175964
4.62,824.844,0.065894,-1521.14,-5.23602,-761.476,-4.82434,0.802811,-1.48051,-0.176461
4.62667,824.851,1.22772,-1521.63,-6.24963,-760.747,-6.48421,0.802818,-1.48099,-0.176292
4.63333,827.181,-1.68863,-1524.34,-6.74154,-759.128,-2.87976,0.805086,-1.48363,-0.175917
4.64,829.145,-0.0144173,-1528.41,-6.10186,-755.586,-6.06386,0.806998,-1.48758,-0.175096
4.64667,830.91,0.968026,-1530.37,-5.11051,-750.185,-6.9504,0.808716,-1.48949,-0.173844
4.65333,832.916,-1.30114,-1532.19,-5.12769,-749.397,-2.1103,0.810668,-1.49126,-0.173662
4.66,832.925,-0.116604,-1532.6,-3.0326,-750.27,-3.93391,0.810677,-1.49167,-0.173864
4.66667,830.959,1.25992,-1530.55,-2.28266,-750.845,-4.83368,0.808764,-1.48967,-0.173997
4.67333,829.312,-1.44772,-1527.32,-2.18863,-755.177,-0.152985,0.80716,-1.48652,-0.175001
4.68,827.326,-0.245314,-1524.85,-0.0421117,-760.277,-1.89085,0.805227,-1.48412,-0.176183
4.68667,823.018,1.09308,-1519.17,1.38408,-762.716,-2.74204,0.801034,-1.47859,-0.176748
4.69333,820.379,-1.53942,-1514.86,1.53969,-766.983,2.75742,0.798465,-1.47439,-0.177737
4.7,818.98,-0.476382,-1511.99,3.23068,-768.974,0.3789,0.797105,-1.4716,-0.178198
4.70667,816.536,1.41476,-1508.62,1.76758,-768.416,-2.96129,0.794725,-1.46832,-0.178069
4.71333,816.035,-1.68858,-1507.15,-1.04669,-767.955,-0.043739,0.794238,-1.4669,-0.177963
4.72,817.048,-0.457443,-1507.92,-3.58153,-768.046,-4.19067,0.795224,-1.46764,-0.177983
4.72667,817.8,1.54049,-1509.36,-5.60594,-763.558,-8.23949,0.795956,-1.46905,-0.176944
4.73333,820.504,-0.978941,-1513.44,-8.86737,-760.476,-4.65894,0.798587,-1.47302,-0.176229
