t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.58,91.8427,-270.731,-187.901,-5.62262,0.301837,7.79704,0.0893895,-0.182882,6.99465e-05
3.58667,95.4407,-277.845,-199.882,9.91441,-7.09336,6.91811,0.0928914,-0.194543,-0.00164378
3.59333,95.4955,-267.525,-195.479,6.32301,-6.50414,3.48515,0.0929447,-0.190257,-0.00150724
3.6,91.7275,-270.334,-187.89,-6.03133,0.0263075,7.23741,0.0892774,-0.182871,6.09638e-06
3.60667,95.3176,-277.12,-199.659,9.33069,-7.09082,7.52605,0.0927715,-0.194326,-0.00164319
3.61333,95.464,-268.409,-196.025,6.97524,-6.9661,4.37467,0.092914,-0.190789,-0.00161429
3.62,91.6035,-269.885,-187.428,-5.66966,-0.156887,7.00748,0.0891567,-0.182422,-3.63563e-05
3.62667,95.0825,-276.679,-198.787,8.26372,-6.59693,7.28867,0.0925428,-0.193477,-0.00152874
3.63333,95.7112,-268.556,-196.434,7.76763,-6.62622,4.45626,0.0931547,-0.191188,-0.00153553
3.64,91.6259,-269.57,-187.345,-5.83959,-0.378217,6.28425,0.0891785,-0.182341,-8.76462e-05
3.64667,94.8051,-276.444,-198.493,7.30423,-6.56453,7.51306,0.0922728,-0.193191,-0.00152123
3.65333,95.8967,-268.782,-196.921,8.4124,-6.40808,4.81028,0.0933353,-0.191661,-0.00148498
3.66,91.7408,-269.543,-187.514,-5.49926,-0.478579,5.8576,0.0892904,-0.182505,-0.000110904
3.66667,94.5721,-275.806,-198.204,6.45593,-6.24304,7.70402,0.092046,-0.19291,-0.00144673
3.67333,96.2364,-269.323,-197.577,8.73233,-6.62985,4.90283,0.0936658,-0.1923,-0.00153637
3.68,91.7573,-269.427,-187.56,-5.24152,-1.41207,5.6799,0.0893064,-0.18255,-0.000327226
3.68667,94.1007,-275.249,-197.405,5.3767,-6.19302,7.48086,0.0915871,-0.192132,-0.00143514
3.69333,96.1062,-269.31,-197.74,9.02697,-6.1925,5.66487,0.0935391,-0.192458,-0.00143502
3.7,91.5845,-269.359,-187.56,-4.83533,-1.51504,5.29227,0.0891382,-0.18255,-0.000351089
3.70667,93.9462,-274.649,-196.722,4.60406,-6.18481,7.49154,0.0914368,-0.191468,-0.00143324
3.71333,96.211,-269.322,-198.049,9.27396,-6.01987,5.80875,0.0936411,-0.192759,-0.00139502
3.72,91.7563,-269.19,-187.786,-4.25899,-1.83304,5.46749,0.0893054,-0.18277,-0.000424781
3.72667,93.6223,-274.315,-196.049,3.79348,-6.2605,7.44216,0.0911215,-0.190812,-0.00145078
3.73333,96.3711,-269.56,-198.579,8.82365,-5.82836,6.72527,0.0937969,-0.193275,-0.00135064
3.74,92.0384,-269.282,-187.744,-3.84172,-1.94654,5.15485,0.08958,-0.182729,-0.000451082
3.74667,93.686,-273.555,-195.658,2.90079,-5.86262,7.30101,0.0911835,-0.190432,-0.00135858
3.75333,96.2683,-269.435,-198.583,8.79526,-6.05461,7.44269,0.0936969,-0.193279,-0.00140307
3.76,91.714,-269.292,-187.698,-2.80856,-2.18179,5.34473,0.0892643,-0.182685,-0.000505598
3.76667,93.2336,-272.917,-194.845,2.76678,-6.23408,6.6053,0.0907432,-0.18964,-0.00144466
3.77333,96.5205,-269.153,-198.541,8.34858,-5.50272,7.2483,0.0939423,-0.193238,-0.00127518
3.78,91.8455,-269.711,-188.095,-2.4263,-2.24586,5.57728,0.0893922,-0.183071,-0.000520446
3.78667,92.898,-272.381,-194.34,1.89521,-6.57299,6.38998,0.0904166,-0.189149,-0.00152319
3.79333,95.9791,-269.068,-198.727,8.44421,-5.46028,7.43984,0.0934155,-0.193419,-0.00126534
3.8,92.0602,-269.775,-188.179,-1.86069,-2.3455,5.47365,0.0896012,-0.183153,-0.000543537
3.80667,92.5981,-272.045,-194.11,1.73145,-6.51425,5.61625,0.0901247,-0.188925,-0.00150958
3.81333,96.097,-268.447,-198.709,7.88046,-5.23914,7.83672,0.0935301,-0.193401,-0.00121409
3.82,92.1572,-269.664,-188.135,-1.06713,-2.43331,5.63197,0.0896956,-0.183109,-0.000563883
3.82667,92.3905,-272.118,-193.607,1.7431,-7.13277,5.90032,0.0899226,-0.188436,-0.00165292
3.83333,95.9664,-268.252,-198.994,7.54361,-5.08934,8.38961,0.093403,-0.193678,-0.00117938
3.84,92.2548,-269.93,-188.365,-1.06686,-2.62633,6.18799,0.0897906,-0.183334,-0.000608613
3.84667,92.0618,-271.398,-193.057,1.13529,-7.23534,5.05908,0.0896028,-0.1879,-0.00167669
3.85333,95.8796,-267.71,-199.073,7.29374,-4.62919,8.52726,0.0933186,-0.193755,-0.00107275
3.86,92.4156,-270.143,-188.431,-0.028073,-2.31143,6.32814,0.0899471,-0.183398,-0.000535639
3.86667,92.1484,-271.48,-192.644,1.46462,-7.61252,4.82205,0.0896871,-0.187499,-0.00176409
3.87333,95.4379,-267.118,-198.921,6.84766,-4.87293,8.19268,0.0928886,-0.193607,-0.00112923
3.88,92.653,-269.893,-188.633,-0.356803,-2.10557,6.66578,0.0901782,-0.183595,-0.000487935
3.88667,91.8553,-271.591,-192.098,1.68256,-7.96355,4.44535,0.0894018,-0.186967,-0.00184544
3.89333,95.3939,-266.939,-199.219,6.2558,-4.83474,8.50898,0.0928459,-0.193898,-0.00112038
3.9,92.9606,-270.039,-188.939,-0.305258,-2.21546,7.01979,0.0904776,-0.183892,-0.0005134
3.90667,91.7659,-271.392,-192.007,1.45372,-7.65369,4.28221,0.0893147,-0.186878,-0.00177363
3.91333,95.2297,-266.374,-199.193,6.29073,-4.8374,8.27538,0.0926861,-0.193873,-0.001121
3.92,93.093,-270.136,-189.11,0.364556,-1.61632,7.76296,0.0906064,-0.184059,-0.000374559
3.92667,91.7059,-271.749,-191.448,1.9755,-8.25819,4.14788,0.0892564,-0.186334,-0.00191372
3.93333,94.8461,-265.863,-199.176,5.78165,-5.36122,8.3906,0.0923127,-0.193856,-0.00124238
3.94,93.2524,-269.764,-189.272,0.238425,-1.58538,8.29592,0.0907615,-0.184216,-0.000367388
3.94667,91.8493,-271.583,-190.965,2.17206,-8.46185,3.8583,0.0893959,-0.185864,-0.00196091
3.95333,94.3933,-265.489,-199.061,5.52443,-5.56936,8.29107,0.091872,-0.193744,-0.00129062
3.96,93.0693,-269.536,-189.34,-0.438682,-1.09571,8.31085,0.0905833,-0.184283,-0.000253914
3.96667,91.9824,-271.783,-190.4,2.47386,-7.91054,3.72911,0.0895255,-0.185314,-0.00183315
3.97333,94.2648,-264.614,-198.905,5.49151,-5.46049,7.47462,0.0917469,-0.193592,-0.00126539
3.98,93.2817,-268.954,-189.434,-0.932171,-0.356728,8.39135,0.09079,-0.184374,-8.26666e-05
3.98667,91.9467,-271.931,-190.122,2.51432,-8.52984,3.42035,0.0894907,-0.185044,-0.00197667
3.99333,94.2097,-264.79,-198.911,5.3467,-6.12274,7.68385,0.0916933,-0.193598,-0.00141886
4,93.3867,-268.834,-189.977,-0.838553,-0.212386,8.81755,0.0908923,-0.184903,-4.92174e-05
4.00667,91.6542,-272.254,-189.649,2.91543,-8.14996,3.60959,0.089206,-0.184583,-0.00188863
4.01333,93.9807,-264.444,-198.909,5.3003,-6.71148,7.42828,0.0914703,-0.193596,-0.00155529
4.02,93.4646,-268.491,-190.335,-1.44694,0.445111,9.20882,0.090968,-0.185251,0.000103148
4.02667,91.9155,-272.732,-189.53,3.24201,-8.36715,3.17787,0.0894603,-0.184468,-0.00193897
4.03333,93.7738,-264.155,-198.977,5.95832,-6.78265,7.13595,0.091269,-0.193663,-0.00157178
4.04,93.3609,-267.924,-190.651,-2.01395,0.906367,8.91492,0.0908671,-0.185558,0.000210037
4.04667,92.0335,-272.96,-189.205,3.44916,-8.29642,3.53796,0.0895752,-0.184151,-0.00192257
4.05333,93.8656,-264.642,-198.997,6.01588,-7.53997,6.50921,0.0913584,-0.193681,-0.00174728
4.06,93.443,-267.424,-190.784,-2.34028,1.00267,9.43186,0.0909471,-0.185688,0.000232354
4.06667,92.2096,-273.342,-188.862,3.31007,-8.16937,3.6451,0.0897466,-0.183817,-0.00189313
4.07333,93.8675,-264.353,-199.011,6.42451,-7.87595,6.41407,0.0913602,-0.193695,-0.00182514
4.08,93.1371,-266.899,-191.177,-2.80194,1.33608,9.44464,0.0906494,-0.18607,0.000309616
4.08667,92.4093,-273.555,-188.574,3.35721,-7.6665,3.90731,0.089941,-0.183537,-0.0017766
4.09333,93.9671,-264.32,-198.899,6.58199,-8.09718,5.90866,0.0914572,-0.193586,-0.0018764
4.1,92.9629,-266.272,-191.484,-3.09896,1.01736,10.0133,0.0904798,-0.18637,0.000235758
4.10667,92.407,-273.562,-188.126,3.09658,-7.36294,4.40939,0.0899387,-0.183101,-0.00170625
4.11333,93.7762,-264.531,-198.727,6.9541,-8.75297,5.40853,0.0912714,-0.193419,-0.00202837
4.12,93.074,-265.265,-191.742,-4.02338,1.38283,9.6331,0.0905879,-0.186621,0.000320452
4.12667,92.3427,-273.918,-187.922,2.96016,-6.71297,4.06237,0.0898762,-0.182902,-0.00155563
4.13333,93.852,-264.498,-198.348,7.69958,-8.90777,4.83393,0.0913451,-0.19305,-0.00206425
4.14,93.0329,-265.339,-192.327,-3.34725,1.74627,9.56397,0.0905479,-0.18719,0.000404672
4.14667,92.7532,-274.198,-187.558,1.93298,-6.03907,4.00882,0.0902757,-0.182548,-0.00139947
4.15333,94.2492,-264.383,-198.241,8.43663,-9.21927,4.57842,0.0917317,-0.192946,-0.00213643
4.16,92.663,-264.751,-192.773,-4.35713,1.63484,9.10294,0.0901879,-0.187624,0.00037885
4.16667,92.8263,-274.564,-187.685,1.8576,-5.42,4.53497,0.0903469,-0.182672,-0.00125601
4.17333,94.3203,-265.132,-198.354,8.99195,-9.13976,3.54428,0.0918009,-0.193055,-0.00211801
4.18,92.5548,-264.3,-193.316,-4.25496,1.33261,8.66609,0.0900826,-0.188153,0.000308814
4.18667,92.7245,-274.73,-187.953,0.882962,-4.80977,4.44296,0.0902478,-0.182933,-0.00111459
4.19333,94.3792,-265.539,-198.401,9.50557,-9.63807,3.65012,0.0918582,-0.193101,-0.00223348
4.2,92.4467,-264.231,-193.819,-4.11431,1.03996,9.02615,0.0899774,-0.188642,0.000240996
4.20667,92.6124,-274.369,-187.66,0.818167,-4.74082,4.53903,0.0901386,-0.182647,-0.00109862
4.21333,94.5652,-266.141,-198.021,10.3181,-9.34848,3.18655,0.0920393,-0.192732,-0.00216637
4.22,92.2346,-263.863,-194.159,-3.79207,1.41921,8.47574,0.0897709,-0.188973,0.00032888
4.22667,92.6812,-274.536,-187.462,-0.25848,-4.17008,4.48951,0.0902056,-0.182455,-0.000966357
4.23333,94.7934,-266.502,-197.64,10.6608,-9.65374,2.54827,0.0922614,-0.192361,-0.00223711
4.24,92.2832,-263.346,-194.439,-3.71301,0.271383,8.36071,0.0898182,-0.189245,6.28891e-05
4.24667,92.5199,-274.5,-187.905,-1.24486,-3.97268,5.22427,0.0900486,-0.182886,-0.000920612
4.25333,94.7969,-266.852,-197.137,11.1335,-9.8806,3.23112,0.0922648,-0.191871,-0.00228968
4.26,92.0161,-262.692,-194.688,-3.47167,0.232185,8.41488,0.0895583,-0.189488,5.38054e-05
4.26667,91.9694,-273.608,-187.371,-2.09305,-3.73914,5.76044,0.0895128,-0.182366,-0.000866492
4.27333,95.0335,-266.77,-196.712,11.2472,-9.93029,3.2042,0.0924951,-0.191457,-0.0023012
4.28,91.9902,-262.241,-194.937,-3.26227,-0.092608,8.51716,0.089533,-0.18973,-2.14606e-05
4.28667,91.7289,-273.509,-187.881,-3.0467,-2.93841,5.48597,0.0892787,-0.182862,-0.000680933
4.29333,95.1153,-267.311,-196.227,11.6677,-9.44365,2.84427,0.0925747,-0.190985,-0.00218843
4.3,92.0799,-261.939,-195.003,-2.26053,-0.182695,8.04816,0.0896204,-0.189794,-4.23368e-05
4.30667,91.5862,-273.107,-187.849,-3.48309,-3.16884,5.40194,0.0891399,-0.182832,-0.000734332
4.31333,95.4629,-267.446,-195.898,11.6269,-9.07009,2.02688,0.092913,-0.190665,-0.00210186
4.32,92.2536,-261.986,-195.45,-1.91077,-0.316542,7.69366,0.0897894,-0.190229,-7.3354e-05
4.32667,91.0193,-273.073,-188.258,-4.34972,-2.81344,6.09157,0.0885881,-0.18323,-0.000651973
4.33333,95.5719,-268.349,-195.917,11.6801,-9.16451,2.01832,0.0930191,-0.190684,-0.00212374
4.34,92.5007,-262.071,-195.564,-1.23998,-0.514042,7.41078,0.0900299,-0.19034,-0.000119122
4.34667,90.9761,-272.752,-188.44,-5.01828,-2.6317,5.99784,0.088546,-0.183407,-0.000609858
4.35333,95.8868,-268.731,-195.728,11.7723,-8.59474,2.30214,0.0933256,-0.1905,-0.00199171
4.36,92.4417,-262.379,-195.791,-0.10004,-0.652372,6.93449,0.0899725,-0.190561,-0.000151178
4.36667,90.9219,-272.45,-188.771,-6.23727,-2.91998,6.45928,0.0884932,-0.183728,-0.000676663
4.37333,95.5515,-268.886,-195.388,11.2177,-8.84545,2.52862,0.0929992,-0.190169,-0.0020498
4.38,92.4802,-262.062,-195.634,0.542117,-1.20015,7.1882,0.09001,-0.190408,-0.000278117
4.38667,90.4148,-272.01,-189.025,-6.59902,-2.38737,6.3357,0.0879998,-0.183976,-0.000553239
4.39333,95.884,-269.404,-195.214,11.0829,-8.26557,2.23683,0.0933229,-0.189999,-0.00191543
4.4,92.7323,-261.568,-195.47,1.7837,-1.23354,6.84175,0.0902553,-0.190249,-0.000285856
4.40667,90.0648,-271.318,-189.271,-7.13561,-2.61726,6.55494,0.0876591,-0.184215,-0.000606513
4.41333,95.7235,-269.103,-194.622,10.7989,-8.40308,2.72367,0.0931666,-0.189423,-0.00194729
4.42,93.0208,-261.833,-195.37,2.51865,-1.36164,6.9975,0.0905362,-0.190151,-0.00031554
4.42667,89.6351,-271.358,-189.489,-7.22576,-2.89345,6.54917,0.0872409,-0.184428,-0.000670515
4.43333,95.5189,-269.273,-194.623,9.9262,-8.44576,2.72405,0.0929675,-0.189425,-0.00195718
4.44,93.2681,-262.022,-195.051,3.86712,-1.25757,6.69005,0.0907768,-0.189841,-0.000291423
4.44667,89.6917,-270.831,-189.361,-7.85101,-3.21316,6.72804,0.087296,-0.184303,-0.000744602
4.45333,95.676,-269.284,-194.73,9.06253,-7.98329,2.64784,0.0931205,-0.189529,-0.00185001
4.46,93.6293,-261.884,-194.939,4.31231,-1.32776,6.38641,0.0911284,-0.189732,-0.000307689
4.46667,89.1708,-270.408,-189.893,-8.20523,-2.90147,6.67408,0.0867889,-0.184821,-0.000672375
4.47333,95.6036,-269.229,-194.618,8.5838,-7.70906,2.79222,0.09305,-0.18942,-0.00178646
4.48,94.3024,-262.561,-195.121,4.72659,-1.57805,6.32098,0.0917835,-0.189909,-0.000365689
4.48667,88.9162,-270.36,-190.011,-8.28339,-3.70162,7.08408,0.0865412,-0.184935,-0.000857796
4.49333,95.243,-269.796,-194.618,8.02934,-8.10164,3.18285,0.092699,-0.18942,-0.00187744
4.5,94.5553,-262.727,-194.911,5.38308,-1.37893,6.20302,0.0920297,-0.189705,-0.000319546
4.50667,89.048,-270.187,-190.383,-7.86906,-3.0654,7.06062,0.0866695,-0.185298,-0.000710362
4.51333,94.8471,-269.085,-194.318,7.03403,-7.58524,2.75928,0.0923136,-0.189127,-0.00175777
4.52,95.1063,-262.757,-194.543,6.23971,-1.15241,5.69008,0.0925659,-0.189347,-0.000267054
4.52667,88.6473,-269.325,-189.884,-7.72761,-3.45572,6.88483,0.0862795,-0.184812,-0.000800813
4.53333,94.4077,-268.882,-194.516,6.24596,-7.74283,3.21438,0.091886,-0.189321,-0.00179429
4.54,95.3342,-262.898,-194.545,6.75865,-0.44432,5.79454,0.0927877,-0.189348,-0.000102965
4.54667,88.8388,-270.078,-190.317,-7.13993,-3.93334,6.66114,0.0864658,-0.185233,-0.000911495
4.55333,94.0795,-269.05,-194.73,4.83467,-8.34657,3.25367,0.0915665,-0.189529,-0.0019342
4.56,95.6013,-263.154,-194.446,7.27493,-0.883241,6.13199,0.0930477,-0.189252,-0.000204678
4.56667,88.8491,-270.111,-190.319,-6.59506,-3.78862,6.55813,0.0864758,-0.185236,-0.000877959
4.57333,93.5834,-268.429,-194.73,4.21558,-8.1028,3.29585,0.0910837,-0.189529,-0.00187771
4.58,95.7294,-262.988,-194.092,7.56158,-0.300054,6.29263,0.0931724,-0.188908,-6.95332e-05
4.58667,88.8727,-269.514,-190.163,-6.08095,-3.46425,6.74555,0.0864988,-0.185084,-0.00080279
4.59333,93.1556,-268.471,-194.682,3.86709,-8.25931,2.98915,0.0906674,-0.189482,-0.00191398
4.6,96.0938,-262.756,-194.099,7.51572,0.0721834,5.93413,0.0935271,-0.188915,1.67275e-05
4.60667,89.1257,-269.715,-190.231,-5.79101,-3.88718,6.3775,0.0867451,-0.18515,-0.000900798
4.61333,92.8045,-268.255,-194.863,2.68118,-8.5647,2.83475,0.0903256,-0.189658,-0.00198475
4.62,96.6043,-262.953,-194.165,7.51863,0.214761,5.55081,0.0940239,-0.188978,4.97677e-05
4.62667,89.4863,-270.204,-189.902,-4.47236,-3.88384,6.4817,0.0870961,-0.184829,-0.000900024
4.63333,92.3432,-268.523,-195.356,2.50048,-9.09673,3.00113,0.0898766,-0.190138,-0.00210803
4.64,96.4688,-262.679,-194.26,7.24297,0.568422,5.89558,0.093892,-0.189071,0.000131724
4.64667,89.5116,-270.363,-190.203,-3.9456,-3.8927,7.132,0.0871207,-0.185123,-0.000902078
4.65333,91.8682,-268.313,-195.603,1.55414,-9.71106,3.57626,0.0894143,-0.190379,-0.0022504
4.66,96.6314,-262.612,-194.408,6.95899,0.931864,5.71387,0.0940503,-0.189215,0.000215946
4.66667,90.1305,-270.39,-189.653,-3.12659,-3.3877,6.99995,0.087723,-0.184587,-0.000785051
4.67333,91.1159,-268.239,-195.575,1.19244,-10.1169,3.28415,0.0886821,-0.190351,-0.00234445
4.68,96.7459,-262.447,-194.256,6.46169,0.807019,5.64607,0.0941617,-0.189067,0.000187015
